actual,artifact_path,check,expected,pass,summary_key
True,outputs/step97_48cube_taichi_ggui_visualization_expansion_plan/48cube_taichi_ggui_visualization_expansion_plan.json,step97_48cube_taichi_ggui_visualization_expansion_plan_pass,True,True,step97_48cube_taichi_ggui_visualization_expansion_plan_pass
True,outputs/step97_48cube_taichi_ggui_visualization_expansion_guard/48cube_taichi_ggui_visualization_expansion_guard.json,step97_48cube_taichi_ggui_visualization_expansion_guard_pass,True,True,step97_48cube_taichi_ggui_visualization_expansion_guard_pass
True,outputs/step97_step96_regression_guard/step96_regression_guard.json,step97_step96_regression_guard_pass,True,True,step97_step96_regression_guard_pass
True,outputs/step97_step94_regression_guard/step94_regression_guard.json,step97_step94_regression_guard_pass,True,True,step97_step94_regression_guard_pass
True,outputs/step97_step92_regression_guard/step92_regression_guard.json,step97_step92_regression_guard_pass,True,True,step97_step92_regression_guard_pass
True,outputs/step97_output_guard/output_guard.json,step97_output_guard_pass,True,True,output_guard_pass
True,outputs/step97_artifact_manifest/artifact_summary.json,step97_artifact_budget_pass,True,True,artifact_budget_pass
