metric,value
batch_import_execution_audit_pass,True
canonical_import_pass_count,64
legacy_import_pass_count,64
output_snapshot_unchanged,True
pass_count,64
policy_id,step67_squid_proxy_real_geometry_migration_policy
row_count,64
runtime_object_construction_required,False
same_object_count,64
solver_run,False
step,67
step67_import_execution_pass,True
