step,rho_min,rho_max,rho_mean,mass_total,mass_total_delta_from_initial,mass_total_delta_rel,inlet_mean_ux,outlet_mean_ux,midplane_mean_ux,inlet_flux,outlet_flux,flux_imbalance_abs,flux_imbalance_rel,max_v,mach_proxy_observed
0,1.0,1.0,1.0,101568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.9999969005584717,1.049536943435669,1.0021985481084144,101791.30213427544,223.3021342754364,0.0021985481084144257,0.02573946687447467,1.923385041862581e-06,0.0,56.96773392801815,0.004069870168518503,56.96366405784963,0.9999285583278832,0.026540545785554686,0.04596957376118876
10,0.9999653697013855,1.0534439086914062,1.0044874795715464,102023.78432512283,455.78432512283325,0.004487479571546484,0.01885756002545413,2.0173550596729347e-05,0.0,41.22193929485634,0.042685767125833586,41.17925352773051,0.9989644891080813,0.027761563426159923,0.04808443835165491
15,0.9998729825019836,1.055024266242981,1.0065539796498064,102233.67460507154,665.6746050715446,0.006553979649806481,0.020061112875171667,7.269759287269901e-05,0.0,43.98167049456539,0.15380877713833935,43.827861717427055,0.996502889148848,0.02784401607546999,0.0482272505294786
20,0.9996993541717529,1.0531331300735474,1.0087323348855373,102454.92578965425,886.9257896542549,0.008732334885537324,0.020096906574376083,0.00017092717145185605,0.0,44.06594790850643,0.36157447643750296,43.70437343206893,0.9917946965037894,0.027465179342185307,0.04757108605965611
25,0.9994313716888428,1.055232286453247,1.0108475934610794,102669.76837265491,1101.7683726549149,0.010847593461079424,0.019879631172612114,0.0003217128838627799,2.2534840282401437e-10,43.58145830855584,0.6803624710661054,42.901095837489734,0.9843887171868102,0.02714633025206297,0.04701882323561712
30,0.9990651607513428,1.0553185939788818,1.0129588148095976,102884.20090258121,1316.200902581215,0.012958814809597657,0.020002607066916665,0.0005270127124625781,8.482078518038695e-08,43.86498383682296,1.1141314324787264,42.75085240434423,0.9746008926704891,0.02752608652730297,0.047676580398825906
35,0.9986063241958618,1.0542048215866089,1.0150415648470932,103095.74165838957,1527.7416583895683,0.01504156484709326,0.019942212054974245,0.0007839105010426793,4.41609400875691e-05,43.73323076438788,1.6564772118014666,42.07675355258642,0.9621231456526569,0.027509296474269283,0.047647499173909785
40,0.998066782951355,1.0528253316879272,1.0170947755871795,103304.28216683865,1736.282166838646,0.017094775587179485,0.01996466074938162,0.0010853076377271328,0.0024625436887939483,43.78787693502939,2.2921392724950422,41.495737662534346,0.9476535645723125,0.027182952249987184,0.047082254396696534
45,0.9974669814109802,1.0537364482879639,1.0191145878972951,103509.43046355247,1941.430463552475,0.01911458789729516,0.019954258149105963,0.0014205027326751353,0.018785234572610596,43.76855509110885,2.998284995601351,40.7702700955075,0.9314968248469682,0.026636244078348175,0.04613532806650469
50,0.9968344569206238,1.0538724660873413,1.0210979968900942,103710.88134813309,2142.881348133087,0.021097996890094194,0.01995884872962402,0.0017761327640167992,0.0209045773856201,43.782274916113494,3.74655922688172,40.03571568923177,0.9144274884285912,0.026924917160124465,0.0466353245109187
55,0.996197521686554,1.0532416105270386,1.0230442613836264,103908.55954021215,2340.5595402121544,0.023044261383626283,0.01995516779862471,0.0021371881371957738,0.01862236723107495,43.77759136299869,4.505275313643743,39.27231604935495,0.897087181515161,0.02716191515775329,0.04704581708410392
60,0.9955812692642212,1.0518274307250977,1.0249538436613006,104102.51199299097,2534.5119929909706,0.024953843661300514,0.019957538498724003,0.0024880211883302012,0.01998979529446882,43.78601089387594,5.241565854419349,38.54444503945659,0.8802913134260318,0.02742881982790122,0.04750810953357754
65,0.9950094223022461,1.0497376918792725,1.0268289525016072,104292.96304768324,2724.963047683239,0.02682895250160719,0.019955098413332366,0.002813427318644574,0.019679536760629758,43.783723422166375,5.923654925535941,37.86006849663043,0.8647064602427811,0.027757775126959885,0.04807787682496617
70,0.9945270419120789,1.048664927482605,1.0286733515651,104480.29497176409,2912.2949717640877,0.02867335156510011,0.019956805987991322,0.003101379795234108,0.020068905598198773,43.79040992051209,6.5266844172565825,37.26372550325551,0.8509563068922225,0.02810034961842499,0.0486712332495608
75,0.9942158460617065,1.0475951433181763,1.030495424200936,104665.35924524069,3097.3592452406883,0.030495424200936202,0.019955041698604428,0.0034553364034463074,0.02030551929263634,43.78933998031295,7.273615458207638,36.515724522105316,0.8338952936610201,0.02839373795233644,0.049179396750243416
80,0.9964883327484131,1.0463733673095703,1.0323008780350653,104848.73558026552,3280.735580265522,0.03230087803506539,0.019956348555440713,0.005994378209478506,0.02061464295798247,43.794907840390955,12.739131198397125,31.05577664199383,0.7091184380425127,0.029091852468117973,0.050388566561078374
85,1.0193978548049927,1.0460586547851562,1.033574881724586,104978.13358700275,3410.133587002754,0.03357488172458603,0.01995501025194313,0.01790123922985385,0.02094891045061213,43.794463375296104,39.17993796910662,4.614525406189486,0.10536778054900156,0.02884861101441911,0.049967260004765035
90,1.02213454246521,1.053364872932434,1.0333243359969466,104952.68615853786,3384.6861585378647,0.03332433599694652,0.019956481928227642,0.023261277004636274,0.02129801019679822,43.799240342971515,50.74387999481486,6.944639651843346,0.13685669390186495,0.027971243636903537,0.0484476151300046
95,1.014494776725769,1.0429481267929077,1.0329166841261892,104911.28177332878,3343.281773328781,0.032916684126189165,0.01995617789982172,0.02424282343250071,0.021656954949519233,43.797189042938555,52.39284997906374,8.595660936125185,0.16406171719156382,0.026691233732751736,0.046230572941822305
100,1.013541579246521,1.041128396987915,1.0321582451828937,104834.24864673615,3266.248646736145,0.032158245182893674,0.01995712099068698,0.029464608029724716,0.022006299866593155,43.79262977229338,63.3845383509112,19.59190857861782,0.30909602070701475,0.03120340652539282,0.05404588547120661
105,1.0059771537780762,1.0410875082015991,1.0309038153299668,104706.83871543407,3138.8387154340744,0.030903815329966864,0.019955937175823127,0.033551573740152926,0.022337308007165692,43.776771611683074,71.58424810108791,27.807476489404834,0.388458036887339,0.03565325601156814,0.06175325086729652
