step,total_mpm_substeps,coupling_mode,rho_min,rho_max,lbm_max_v,fluid_mean_ux,projection_zone_fluid_mean_ux,far_field_fluid_mean_ux,solid_mean_vx_norm,mpm_min_J,mpm_max_speed,projected_mass,active_cell_count,cell_force_max_norm,hydro_force_max_norm,bb_link_count,bb_max_correction,active_reaction_particle_count,max_grid_reaction_norm,elapsed_seconds
0,0,moving_boundary,1.0,1.0,0.0,0.0,0.0,0.0,0.015624367631971836,1.0,0.015625,0.0,0,0.0,0.0,0,0.0,0,0.0,3.3824091000133194
10,100,moving_boundary,0.9953317046165466,1.0047019720077515,0.004038962069898844,0.0006273273029364645,0.00011256241123192012,0.00048756800242699683,0.014116932637989521,0.9997392296791077,0.017535071820020676,0.7478513121604919,61747,0.0,0.4174984097480774,244258,0.0011114710941910744,4096,4.211273335386068e-06,74.51197280001361
20,200,moving_boundary,0.9962900280952454,1.0051368474960327,0.003673744620755315,0.0009187711984850466,0.0001617389207240194,0.000698490475770086,0.013505572453141212,0.9997816681861877,0.019381295889616013,0.7478511929512024,61736,0.0,0.4172416031360626,244054,0.0012302316026762128,4096,4.214570708427345e-06,74.72546320001129
30,300,moving_boundary,0.996457040309906,1.0040500164031982,0.0037580416537821293,0.0011185226030647755,0.00018931258819065988,0.0008736093295738101,0.01306432206183672,0.9998008012771606,0.021123068407177925,0.7478530406951904,61705,0.0,0.41717344522476196,244026,0.0013418281450867653,4096,4.2149185901507735e-06,74.93696189997718
