actual,artifact_path,check,expected,pass,summary_key
True,outputs/step99_48cube_5step_taichi_ggui_visualization_plan/48cube_5step_taichi_ggui_visualization_plan.json,step99_plan_pass,True,True,step99_48cube_5step_taichi_ggui_visualization_plan_pass
True,outputs/step99_48cube_5step_taichi_ggui_visualization_guard/48cube_5step_taichi_ggui_visualization_guard.json,step99_guard_pass,True,True,step99_48cube_5step_taichi_ggui_visualization_guard_pass
True,outputs/step99_step98_regression_guard/step98_regression_guard.json,step99_step98_regression_pass,True,True,step99_step98_regression_guard_pass
True,outputs/step99_step97_regression_guard/step97_regression_guard.json,step99_step97_regression_pass,True,True,step99_step97_regression_guard_pass
True,outputs/step99_step96_regression_guard/step96_regression_guard.json,step99_step96_regression_pass,True,True,step99_step96_regression_guard_pass
True,outputs/step99_output_guard/output_guard.json,step99_output_guard_pass,True,True,output_guard_pass
True,outputs/step99_artifact_manifest/artifact_summary.json,step99_artifact_budget_pass,True,True,artifact_budget_pass
