step,rho_min,rho_max,rho_mean,mass_total,mass_total_delta_from_initial,mass_total_delta_rel,inlet_mean_ux,outlet_mean_ux,midplane_mean_ux,inlet_flux,outlet_flux,flux_imbalance_abs,flux_imbalance_rel,max_v,mach_proxy_observed
0,1.0,1.0,1.0,101568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.9993318319320679,1.055232286453247,1.0107330724775379,102658.13670539856,1090.1367053985596,0.010733072477537802,0.019879631172612114,0.0003312732385580561,1.0782393113522707e-08,43.58145830855584,0.7005626845678168,42.880895623988025,0.9839252124238743,0.02714633025206297,0.04701882323561712
50,0.9994105696678162,1.0531798601150513,1.0213430434824557,103735.77024042606,2167.7702404260635,0.02134304348245573,0.0199588490377175,0.00032756409071428664,0.021221813605834215,43.78227555092214,0.6927186212593195,43.08955692966282,0.9841781037521992,0.02728492920255045,0.047258883659737155
75,0.999444842338562,1.0513062477111816,1.0319405269035018,104812.13543653488,3244.1354365348816,0.03194052690350191,0.01995507882210815,0.0008157473677202742,0.01990556245535922,43.78930083648312,1.7252761103615468,42.06402472612157,0.9606005102295643,0.026393551984262024,0.04571497302895219
100,0.984397828578949,1.0401675701141357,1.0280451536572948,104416.49016666412,2848.4901666641235,0.028045153657294854,0.019961116712237575,0.03835005121611918,0.019994969585041617,43.76761874323633,81.20031625521436,37.43269751197803,0.46099201626661457,0.04523229227212922,0.07834462835813291
125,0.9911768436431885,1.0406545400619507,1.0189419470342473,103491.89567637444,1923.8956763744354,0.018941947034247356,0.01995477693099071,0.03834462295099741,0.02938867364776812,43.76317135884512,81.18511390732378,37.42194254847866,0.4609458649180117,0.04476125049733158,0.07752876007169598
150,0.9942103624343872,1.040778398513794,1.0096669242011351,102549.8501572609,981.8501572608948,0.009666924201135149,0.019955609795692004,0.0385833598489808,0.03777003257723775,43.773996562274164,81.69092696861779,37.916930406343624,0.46415106075255713,0.044504437571133995,0.07708394703548133
175,0.974378764629364,1.0064127445220947,0.9996300322785927,101530.4231184721,-37.576881527900696,-0.00036996772140733986,0.01965123888665004,0.038096461939803254,0.03814749552741548,40.556135043711144,80.66001398916103,40.103878945449885,0.4971965285158391,0.04255102804190615,0.07370054248286949
200,0.9628312587738037,1.0019866228103638,0.9897884327299756,100530.83153551817,-1037.1684644818306,-0.010211567270024325,0.020053446692518455,0.03822535438800234,0.03723674950551678,41.32613559252816,80.931953546566,39.605817954037846,0.48937182680570973,0.04282467741523327,0.07417451710093145
225,0.9626253247261047,1.000794768333435,0.9799398295311392,99530.52860581875,-2037.4713941812515,-0.02006017046886078,0.01995371354634685,0.038277120186616304,0.021274134208837434,41.03646154029302,81.04150699972101,40.00504545942799,0.49363649493296946,0.0433399403616576,0.07506697870339603
250,0.9634192585945129,0.9997296333312988,0.9729063921774108,98816.15644067526,-2751.8435593247414,-0.027093607822589214,0.019952297515265772,0.015697243737099985,0.020623555806431777,41.00089425891062,33.19986097452474,7.8010332843858805,0.1902649545915819,0.027369687714683087,0.04740568970912482
