actual,artifact_path,check,expected,pass,summary_key
True,outputs/step96_taichi_ggui_10step_visualization_run_matrix/taichi_ggui_10step_visualization_run_matrix.json,step96_taichi_ggui_10step_visualization_run_matrix_pass,True,True,step96_taichi_ggui_10step_visualization_run_matrix_pass
True,outputs/step96_taichi_ggui_10step_visualization_quality/taichi_ggui_10step_visualization_quality.json,step96_taichi_ggui_10step_visualization_quality_pass,True,True,step96_taichi_ggui_10step_visualization_quality_pass
True,outputs/step96_activation_guard/activation_guard.json,step96_activation_guard_pass,True,True,step96_activation_guard_pass
True,outputs/step96_output_guard/output_guard.json,step96_output_guard_pass,True,True,output_guard_pass
True,outputs/step96_artifact_manifest/artifact_summary.json,step96_artifact_budget_pass,True,True,artifact_budget_pass
