step,rho_min,rho_max,rho_mean,mass_total,mass_total_delta_from_initial,mass_total_delta_rel
0,1.0,1.0,1.0,101568.0,0.0,0.0
25,0.9999998807907104,1.0290498733520508,1.0063402244196789,102211.96391385794,643.9639138579369,0.006340224419678805
50,0.9999998807907104,1.027967095375061,1.0129111143393605,102879.35606122017,1311.356061220169,0.012911114339360518
75,0.9999998807907104,1.027750849723816,1.01943892259362,103542.3724899888,1974.3724899888039,0.019438922593620078
100,0.9999998807907104,1.0242582559585571,1.017732556897586,103369.060338974,1801.060338973999,0.017732556897585842
125,0.9999998807907104,1.0244126319885254,1.0120544529630888,102792.34667855501,1224.3466785550117,0.012054452963088883
150,0.9999508261680603,1.0245424509048462,1.0062259136873433,102200.35360139608,632.3536013960838,0.006225913687343296
175,0.9999661445617676,1.0030502080917358,1.0015017270000808,101720.5274079442,152.52740794420242,0.001501727000080758
200,0.9968296885490417,1.0011922121047974,0.9995183504069789,101519.07981413603,-48.92018586397171,-0.00048164959302114555
225,0.9961184859275818,1.000596523284912,0.9977950363149415,101344.04624843597,-223.95375156402588,-0.002204963685058541
250,0.9956969618797302,1.0000001192092896,0.9965978921153398,101222.45470637083,-345.54529362916946,-0.0034021078846602224
275,0.9960054755210876,1.0002214908599854,0.997451373735688,101309.14112758636,-258.85887241363525,-0.0025486262643119413
300,0.9962607622146606,1.0003101825714111,0.9986905352439598,101435.0002836585,-132.9997163414955,-0.001309464756040244
325,0.9972167611122131,1.0005055665969849,0.9999687570348504,101564.82671451569,-3.173285484313965,-3.124296514959402e-05
350,0.9999334216117859,1.004158854484558,1.000752350253833,101644.4147105813,76.41471058130264,0.0007523502538329262
375,0.9999241828918457,1.0048609972000122,1.0011739129665358,101687.23199218512,119.23199218511581,0.0011739129665358757
400,0.9999930262565613,1.0049469470977783,1.0015405843740948,101724.47407370806,156.4740737080574,0.001540584374094768
425,0.9999998807907104,1.0049203634262085,1.001627701048275,101733.3223400712,165.32234007120132,0.0016277010482750602
450,0.9999619722366333,1.0050411224365234,1.001373355673003,101707.48898899555,139.48898899555206,0.0013733556730028361
475,0.9999330043792725,1.0049283504486084,1.0010634618984429,101676.01369810104,108.0136981010437,0.001063461898442853
500,0.9999303817749023,1.0043753385543823,1.0007730374927266,101646.51587206125,78.5158720612526,0.0007730374927265733
