step,rho_min,rho_max,rho_mean,mass_total,mass_total_delta_from_initial,mass_total_delta_rel
0,1.0,1.0,1.0,101568.0,0.0,0.0
5,0.9999929666519165,1.001660704612732,1.0000562191768898,101573.71006935835,5.710069358348846,5.621917688985553e-05
10,0.9999196529388428,1.004073977470398,1.0002316048993214,101591.52364641428,23.523646414279938,0.0002316048993214392
15,0.9997445940971375,1.0059630870819092,1.0004985909774036,101618.64088839293,50.64088839292526,0.0004985909774035647
20,0.9994909763336182,1.0080205202102661,1.0008577567090355,101655.12063342333,87.1206334233284,0.0008577567090356057
25,0.9991700649261475,1.0100696086883545,1.0013049835627916,101700.54457050562,132.54457050561905,0.001304983562791618
30,0.9987927675247192,1.0121101140975952,1.0018366669294692,101754.54658669233,186.54658669233322,0.0018366669294692542
35,0.9983677268028259,1.0141658782958984,1.0024505987330314,101816.90241211653,248.90241211652756,0.002450598733031344
40,0.9979023337364197,1.0162193775177002,1.003144553300315,101887.38598960638,319.38598960638046,0.0031445533003148676
45,0.9974024891853333,1.0182766914367676,1.0039168925235247,101965.83093982935,397.8309398293495,0.003916892523524629
50,0.9968736171722412,1.0203365087509155,1.0047662512011353,102052.0986019969,484.09860199689865,0.004766251201135187
55,0.9963198900222778,1.022398591041565,1.00569154548376,102146.07889169455,578.0788916945457,0.005691545483760099
60,0.9957447648048401,1.024463176727295,1.006691926894868,102247.68563085794,679.6856308579445,0.006691926894867916
65,0.9951514005661011,1.0265305042266846,1.007766738438318,102356.85208970308,788.852089703083,0.007766738438318004
70,0.994542121887207,1.0286005735397339,1.008915470197102,102473.52647697926,905.5264769792557,0.008915470197101998
75,0.9939199090003967,1.0306732654571533,1.0101375497857645,102597.65065664053,1029.6506566405296,0.010137549785764508
80,0.9932987093925476,1.032745122909546,1.0114281952906947,102728.73893928528,1160.7389392852783,0.011428195290694691
85,0.9927414655685425,1.034806728363037,1.0127498513837618,102862.97690534592,1294.9769053459167,0.012749851383761782
90,0.9921883344650269,1.0368521213531494,1.0139956455583852,102989.50972807407,1421.5097280740738,0.013995645558385257
95,0.9916669726371765,1.0388033390045166,1.0150997922788054,103101.65570217371,1533.6557021737099,0.01509979227880543
100,0.9914172887802124,1.0405375957489014,1.0160973888030247,103202.9795859456,1634.9795859456062,0.016097388803024637
105,0.9913317561149597,1.0403635501861572,1.0169325029323724,103287.8004578352,1719.8004578351974,0.016932502932372376
110,0.9913735389709473,1.039323091506958,1.017542692370215,103349.77617865801,1781.7761786580086,0.017542692370215114
115,0.991671621799469,1.0387474298477173,1.0179645869224823,103392.62716454268,1824.627164542675,0.017964586922482227
120,0.9921170473098755,1.0379011631011963,1.0182007518359275,103416.61396247149,1848.6139624714851,0.01820075183592751
125,0.9927047491073608,1.0370062589645386,1.0182596516972098,103422.59630358219,1854.5963035821915,0.018259651697209667
130,0.993414044380188,1.0360660552978516,1.0181479693027171,103411.25294613838,1843.252946138382,0.018147969302717212
135,0.9942296147346497,1.0350662469863892,1.0178709282494598,103383.11444044113,1815.1144404411316,0.017870928249459787
140,0.9951363801956177,1.0340269804000854,1.0174331708406887,103338.65229594707,1770.652295947075,0.01743317084068875
145,0.9961201548576355,1.0329487323760986,1.016838406851115,103278.24330705404,1710.2433070540428,0.016838406851114946
150,0.997168779373169,1.031836748123169,1.0160897516627299,103202.20389688015,1634.2038968801498,0.016089751662729895
155,0.9982690215110779,1.0306925773620605,1.015189709280346,103110.78839218616,1542.7883921861649,0.015189709280345826
160,0.9994185566902161,1.029498815536499,1.0141399061875376,103004.16199165583,1436.1619916558266,0.014139906187537675
165,1.0006086826324463,1.028115153312683,1.0129397617841975,102882.26572489738,1314.2657248973846,0.012939761784197628
170,1.001829981803894,1.026005744934082,1.0115856994495087,102744.7363216877,1176.7363216876984,0.011585699449508687
175,1.003068447113037,1.0223195552825928,1.0100802119044328,102591.82696270943,1023.8269627094269,0.010080211904432763
180,1.0041203498840332,1.0173877477645874,1.0084608209066483,102427.34865784645,859.3486578464508,0.008460820906648263
185,1.0037776231765747,1.0132017135620117,1.006836310088888,102262.35034310818,694.3503431081772,0.006836310088888008
190,1.003462553024292,1.010114073753357,1.0053117452300826,102107.50333952904,539.5033395290375,0.005311745230082678
195,1.002055287361145,1.0074928998947144,1.0038743427864827,101961.50924813747,393.50924813747406,0.003874342786482692
200,0.9992359280586243,1.0081840753555298,1.002511236939882,101823.06131350994,255.0613135099411,0.0025112369398820602
205,0.9966599345207214,1.0087519884109497,1.0012249987726185,101692.42067533731,124.4206753373146,0.0012249987726184882
210,0.994409441947937,1.0091677904129028,1.0000095203872148,101568.96696668863,0.9669666886329651,9.520387214801562e-06
215,0.9923861622810364,1.0094776153564453,0.9988623392529359,101452.45007324219,-115.5499267578125,-0.001137660747064159
220,0.990524172782898,1.0096867084503174,0.997780773465926,101342.59759938717,-225.40240061283112,-0.00221922653407403
225,0.9887997508049011,1.0098066329956055,0.9967622406776026,101239.14726114273,-328.8527388572693,-0.0032377593223975
230,0.9872047901153564,1.00984525680542,0.9958046661541993,101141.88833194971,-426.11166805028915,-0.004195333845800736
235,0.9857099056243896,1.0098140239715576,0.9949068590023313,101050.69985514879,-517.3001448512077,-0.005093140997668633
240,0.9842991828918457,1.0097081661224365,0.994071422861308,100965.84627717733,-602.1537228226662,-0.005928577138691972
245,0.9829772710800171,1.0095149278640747,0.993313626507702,100888.87841713428,-679.121582865715,-0.006686373492297919
250,0.9817438721656799,1.0092370510101318,0.9926728377888647,100823.79478853941,-744.2052114605904,-0.007327162211135302
