step,total_mpm_substeps,coupling_mode,rho_min,rho_max,lbm_max_v,fluid_mean_ux,projection_zone_fluid_mean_ux,far_field_fluid_mean_ux,solid_mean_vx_norm,mpm_min_J,mpm_max_speed,projected_mass,active_cell_count,cell_force_max_norm,hydro_force_max_norm,bb_link_count,bb_max_correction,active_reaction_particle_count,max_grid_reaction_norm,elapsed_seconds
0,0,moving_boundary,1.0,1.0,0.0,0.0,0.0,0.0,0.02343805320560932,1.0,0.0234375,0.0,0,0.0,0.0,0,0.0,0,0.0,1.9571589000406675
1,5,moving_boundary,0.9970002770423889,1.0030003786087036,0.005999997723847628,0.00013383662735577673,0.0004919886123389006,1.6145066865647095e-06,0.023423869162797928,0.9999356269836426,0.024165784940123558,0.09944122284650803,31116,0.0,0.41814902424812317,102144,0.001000000280328095,4096,4.2173860492766835e-06,12.272925400000531
2,10,moving_boundary,0.9948821663856506,1.0049866437911987,0.0046802302822470665,3.380049383849837e-05,8.694288408150896e-05,5.117850832903059e-06,0.02342846430838108,0.9998866319656372,0.024739600718021393,0.09944114089012146,31116,0.0,0.4180755019187927,102102,0.0010308653581887484,4096,4.217255082039628e-06,12.373544100031722
3,15,moving_boundary,0.9937419295310974,1.0060075521469116,0.006051927804946899,0.00015877837722655386,0.0005358011112548411,9.960941497411113e-06,0.023416241630911827,0.9998475313186646,0.025237081572413445,0.09944095462560654,31116,0.0,0.41878196597099304,102060,0.0010534960310906172,4096,4.21712275056052e-06,12.474142800027039
4,20,moving_boundary,0.9936721920967102,1.0065431594848633,0.004663468804210424,7.039916090434417e-05,0.00016060842608567327,1.7028618458425626e-05,0.023421084508299828,0.9998114705085754,0.025667177513241768,0.0994410291314125,31116,0.0,0.41792240738868713,102044,0.0010744339087978005,4096,4.21729191657505e-06,12.57557819999056
5,25,moving_boundary,0.9932467341423035,1.0067811012268066,0.006081173196434975,0.0001744996989145875,0.0005388782592490315,2.304809277120512e-05,0.023412153124809265,0.9997908473014832,0.02603754773736,0.0994410514831543,31116,0.0,0.41862985491752625,102014,0.001092703896574676,4096,4.217359673930332e-06,12.676464600022882
6,30,moving_boundary,0.993622899055481,1.0067505836486816,0.005156682804226875,9.224288805853575e-05,0.000186187622603029,3.106204894720577e-05,0.023418104276061058,0.9997758269309998,0.026354065164923668,0.09944115579128265,31116,0.0,0.41758567094802856,102012,0.001107524847611785,4096,4.21732283939491e-06,12.779063599999063
7,35,moving_boundary,0.9934081435203552,1.0073491334915161,0.00611953716725111,0.00018300904775969684,0.0005198412109166384,3.6847792216576636e-05,0.023411564528942108,0.9997621178627014,0.026635469868779182,0.09944114834070206,31116,0.0,0.41851046681404114,101974,0.0011199124855920672,4096,4.217183686705539e-06,12.8854999000323
8,40,moving_boundary,0.9926522970199585,1.008400559425354,0.005138021428138018,0.00011184218601556495,0.0002043926069745794,4.539422661764547e-05,0.023418322205543518,0.9997506737709045,0.0268891379237175,0.09944108128547668,31116,0.0,0.4177568256855011,101958,0.0011305751977488399,4096,4.217146397422766e-06,12.987014600017574
9,45,moving_boundary,0.9925969243049622,1.008886456489563,0.0061517213471233845,0.00019519799388945103,0.0005115372478030622,5.152088851900771e-05,0.023414377123117447,0.999739408493042,0.027114957571029663,0.09944101423025131,31116,0.0,0.41830214858055115,101952,0.00114050239790231,4096,4.217344667267753e-06,13.089540000015404
10,50,moving_boundary,0.9929933547973633,1.0078883171081543,0.005037922412157059,0.00013350298104342073,0.00022868819360155612,6.077957368688658e-05,0.02342289686203003,0.9997254610061646,0.02733621932566166,0.09944102168083191,31116,0.0,0.41801780462265015,101890,0.0011497405357658863,4096,4.2174419832008425e-06,13.188650400028564
11,55,moving_boundary,0.9912939667701721,1.007550597190857,0.006151220761239529,0.00020893019973300397,0.0005077723762951791,6.700013182125986e-05,0.023421047255396843,0.9997125267982483,0.02754492685198784,0.0994410589337349,31116,0.0,0.4181588590145111,101868,0.001159122446551919,4096,4.217436526232632e-06,13.288777400040999
12,60,moving_boundary,0.9915813207626343,1.0080543756484985,0.004998122341930866,0.00015368631284218282,0.00024888283223845065,7.625022408319637e-05,0.023429350927472115,0.9997080564498901,0.02775026485323906,0.09944112598896027,31116,0.0,0.41783303022384644,101872,0.0011680092429742217,4096,4.217328296363121e-06,13.391583400021773
13,65,moving_boundary,0.9927166104316711,1.0078561305999756,0.006164004094898701,0.00022168018040247262,0.00050141173414886,8.214974513975903e-05,0.02342905104160309,0.999707043170929,0.027947552502155304,0.09944117069244385,31116,0.0,0.41797271370887756,101890,0.0011769336415454745,4096,4.217118657834362e-06,13.492365000012796
14,70,moving_boundary,0.9925742745399475,1.0074926614761353,0.0046405852772295475,0.00017192804079968482,0.0002638144069351256,9.123649942921475e-05,0.02343837358057499,0.9997032880783081,0.02814176119863987,0.09944097697734833,31116,0.0,0.41717758774757385,101892,0.0011857515200972557,4096,4.216806246404303e-06,13.603521700017154
15,75,moving_boundary,0.9923774600028992,1.0081093311309814,0.00618757726624608,0.00023376505123451352,0.0004943169769831002,9.688163117971271e-05,0.023439498618245125,0.9996946454048157,0.028330061584711075,0.09944100677967072,31116,0.0,0.4178958833217621,101868,0.001194636570289731,4096,4.2163924263149966e-06,13.716794800013304
16,80,moving_boundary,0.9933858513832092,1.0086922645568848,0.004560163710266352,0.0001888583938125521,0.0002763353113550693,0.0001057156769093126,0.02344946563243866,0.999688446521759,0.02851376309990883,0.09944114834070206,31116,0.0,0.4170893728733063,101914,0.00120297831017524,4096,4.216079105390236e-06,13.832378200022504
