actual,artifact_path,check,expected,pass,summary_key
True,outputs/step100_48cube_5step_taichi_ggui_visualization_run_matrix/48cube_5step_taichi_ggui_visualization_run_matrix.json,step100 run matrix pass remains true,True,True,step100_48cube_5step_taichi_ggui_visualization_run_matrix_pass
True,outputs/step100_48cube_5step_taichi_ggui_visualization_quality/48cube_5step_taichi_ggui_visualization_quality.json,step100 quality pass remains true,True,True,step100_48cube_5step_taichi_ggui_visualization_quality_pass
True,outputs/step100_activation_guard/activation_guard.json,step100 activation guard pass remains true,True,True,step100_activation_guard_pass
True,outputs/step100_output_guard/output_guard.json,step100 output guard pass remains true,True,True,output_guard_pass
True,outputs/step100_artifact_manifest/artifact_summary.json,step100 artifact budget remains true,True,True,artifact_budget_pass
