step,lbm_open_boundary_semantics,row_role,step135_interior_reflection_candidate,step136_ramped_throughput_calibration_candidate,step137_ramp_target_refinement_candidate,step134_outlet_stationarity_candidate,step133_mass_damped_candidate,step132_authority_sweep_candidate,open_boundary_flux_control_measure_plane_offset,open_boundary_outlet_flux_drop_guard_enabled,open_boundary_outlet_flux_drop_guard_min_ratio,open_boundary_inlet_ramp_steps,open_boundary_inlet_ramp_profile,open_boundary_inlet_ramp_factor,open_boundary_flux_control_target_scale,target_outlet_flux,outlet_flux_raw_before_correction,outlet_flux_after_correction,outlet_flux_error,outlet_flux_error_filtered,correction_gain_effective,flow_correction_cap_u,correction_delta_abs_sum,correction_delta_abs_sum_run,controller_target_outlet_flux,controller_measured_outlet_flux,controller_raw_flux_error,controller_filtered_flux_error,controller_u_feedback,controller_u_feedback_abs,controller_density_feedback,controller_density_feedback_abs,controller_delta_cap_u,controller_slew_alpha,controller_authority_ratio,controller_saturation_count_step,controller_saturation_count_run,controller_saturation_fraction_run,controller_measure_plane_offset,controller_target_scale,controller_drop_guard_active_step,controller_drop_guard_activation_count_run,controller_drop_guard_activation_fraction_run,controller_drop_guard_reference_flux,controller_true_outlet_flux_for_guard,outlet_plane_ux_min,outlet_plane_ux_max,outlet_plane_ux_mean,outlet_plane_negative_ux_fraction,outlet_plane_rho_mean,outlet_plane_rho_std,midplane_flux,near_outlet_flux_xminus1,near_outlet_flux_xminus2,near_outlet_flux_xminus3,near_outlet_to_outlet_flux_ratio,x_profile_flux_samples,x_profile_ux_mean_samples,x_profile_rho_mean_samples,sampled_x_profile_flux,mass_total_delta_rel,validation_claim_allowed,selected96_claim_allowed
0,regularized_plane_flux_controlled_pressure_outlet,interior_reflection_diagnostic_48,False,False,True,False,False,False,2,True,0.7,90,linear,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.5,0.0,0,0,0.0,2,0.9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""0"":0.0,""12"":0.0,""18"":0.0,""24"":0.0,""30"":0.0,""36"":0.0,""42"":0.0,""45"":0.0,""46"":0.0,""47"":0.0,""6"":0.0}","{""0"":0.0,""12"":0.0,""18"":0.0,""24"":0.0,""30"":0.0,""36"":0.0,""42"":0.0,""45"":0.0,""46"":0.0,""47"":0.0,""6"":0.0}","{""0"":1.0,""12"":1.0,""18"":1.0,""24"":1.0,""30"":1.0,""36"":1.0,""42"":1.0,""45"":1.0,""46"":1.0,""47"":1.0,""6"":1.0}",0:0;6:0;12:0;18:0;24:0;30:0;36:0;42:0;45:0;46:0;47:0,0.0,False,False
5,regularized_plane_flux_controlled_pressure_outlet,interior_reflection_diagnostic_48,False,False,True,False,False,False,2,True,0.7,90,linear,0.05555555555555555,0.9,1.9740160573682843,0.013470392518066641,0.013470392518066641,1.9605456648502178,0.05986911803483963,0.5,0.005,0.10026804357767105,0.17641957104206085,1.422041893005371,9.221397340297699e-05,1.4219496790319681,0.05986911803483963,9.448682249058038e-06,9.448682249058038e-06,2.8293536402657082e-08,2.8293536402657082e-08,0.0005,0.5,0.0018897364498116076,0,0,0.0,2,0.9,0,0,0.0,1.422041893005371,0.006068596616387367,5.472505108627956e-06,6.426189429475926e-06,6.366033265136218e-06,0.0,0.9999900621648997,3.803946083400034e-08,0.0,0.003205347829200682,0.00046968646773120704,7.641315300332873e-05,0.23795504287656308,"{""0"":2.193351174853649,""12"":0.0,""18"":0.0,""24"":0.0,""30"":0.0,""36"":0.0,""42"":0.0,""45"":0.00046968646773120704,""46"":0.003205347829200682,""47"":0.013470392518066641,""6"":0.0}","{""0"":0.0010347002087291225,""12"":0.0,""18"":0.0,""24"":0.0,""30"":0.0,""36"":0.0,""42"":0.0,""45"":2.2196910852698826e-07,""46"":1.5148179679228447e-06,""47"":6.366033265136218e-06,""6"":0.0}","{""0"":1.001793185963748,""12"":0.9999998807907104,""18"":0.9999998807907104,""24"":0.9999998807907104,""30"":0.9999998807907104,""36"":0.9999998807907104,""42"":0.9999998807907104,""45"":0.9999996488508971,""46"":0.9999978233318924,""47"":0.9999900621648997,""6"":0.9999998807907104}",0:2.19335117485;6:0;12:0;18:0;24:0;30:0;36:0;42:0;45:0.000469686467731;46:0.0032053478292;47:0.0134703925181,6.241743613055613e-05,False,False
10,regularized_plane_flux_controlled_pressure_outlet,interior_reflection_diagnostic_48,False,False,True,False,False,False,2,True,0.7,90,linear,0.1111111111111111,0.9,4.310221920363168,0.14202579831296647,0.14202579831296647,4.168196122050202,0.3414866328239441,0.5,0.005,0.6941391229629517,2.235891580581665,3.9063880443573,0.02003999426960945,3.8863480500876904,0.3414866328239441,6.544833013322204e-05,6.544833013322204e-05,1.613830988844711e-07,1.613830988844711e-07,0.0005,0.5,0.013089666026644409,0,0,0.0,2,0.9,0,0,0.0,3.9063880443573,0.10196077078580856,5.179493018658832e-05,6.908408249728382e-05,6.712763609620401e-05,0.0,0.9998853873102336,8.12765036286972e-08,0.0,0.07729407200394015,0.03520764714452668,0.01270737143016063,0.5442255767759586,"{""0"":4.789135467070187,""12"":0.0,""18"":0.0,""24"":0.0,""30"":0.0,""36"":0.0,""42"":0.0006275270064328448,""45"":0.03520764714452668,""46"":0.07729407200394015,""47"":0.14202579831296647,""6"":0.08085412779470806}","{""0"":0.002254396047846314,""12"":0.0,""18"":0.0,""24"":0.0,""30"":0.0,""36"":0.0,""42"":2.965629975577601e-07,""45"":1.663922905461625e-05,""46"":3.6530634339122046e-05,""47"":6.712763609620401e-05,""6"":3.820878360794579e-05}","{""0"":1.0039496548009055,""12"":0.9999998807907104,""18"":0.9999998807907104,""24"":0.9999998807907104,""30"":0.9999998807907104,""36"":0.9999998807907104,""42"":0.9999995304866639,""45"":0.9999727582266741,""46"":0.9999385974695641,""47"":0.9998853873102336,""6"":1.0000527721384298}",0:4.78913546707;6:0.0808541277947;12:0;18:0;24:0;30:0;36:0;42:0.000627527006433;45:0.0352076471445;46:0.0772940720039;47:0.142025798313,0.0002564043223285119,False,False
15,regularized_plane_flux_controlled_pressure_outlet,interior_reflection_diagnostic_48,False,False,True,False,False,False,2,True,0.7,90,linear,0.16666666666666666,0.9,6.334392326281226,0.4420237144586433,0.4420237144586433,5.892368611822583,0.7912284135818481,0.5,0.005,1.7433648109436035,8.708545684814453,5.90770959854126,0.1654411405324936,5.742268458008766,0.7912284135818481,0.00016441848129034042,0.00016441848129034042,3.739264684554655e-07,3.739264684554655e-07,0.0005,0.5,0.032883696258068085,0,0,0.0,2,0.9,0,0,0.0,5.90770959854126,0.37027135491371155,0.00014840257063042372,0.00021926997578702867,0.00020897167879825772,0.0,0.9996373413979218,2.7398532201942543e-07,0.0,0.3200668248171936,0.21608261371207782,0.13252236333833528,0.7240942382677067,"{""0"":7.038213695868029,""12"":0.00020123832003771092,""18"":0.0,""24"":0.0,""30"":0.0,""36"":5.578435900521688e-05,""42"":0.03260633563444419,""45"":0.21608261371207782,""46"":0.3200668248171936,""47"":0.4420237144586433,""6"":1.8486052664433996}","{""0"":0.0033069679671801654,""12"":9.510317631982796e-08,""18"":0.0,""24"":0.0,""30"":0.0,""36"":2.636312176523227e-08,""42"":1.540981151134777e-05,""45"":0.00010213638810823374,""46"":0.0001512999200530996,""47"":0.00020897167879825772,""6"":0.0008723205097814333}","{""0"":1.0058139834151603,""12"":0.9999999898874917,""18"":0.9999998807907104,""24"":0.9999998807907104,""30"":0.9999998807907104,""36"":0.9999998807907104,""42"":0.9999748561355252,""45"":0.9998244132233928,""46"":0.9997383238631521,""47"":0.9996373413979218,""6"":1.0014964499861172}",0:7.03821369587;6:1.84860526644;12:0.000201238320038;18:0;24:0;30:0;36:5.57843590052e-05;42:0.0326063356344;45:0.216082613712;46:0.320066824817;47:0.442023714459,0.0005495595536238755,False,False
20,regularized_plane_flux_controlled_pressure_outlet,interior_reflection_diagnostic_48,False,False,True,False,False,False,2,True,0.7,90,linear,0.2222222222222222,0.9,8.514273064755658,0.8735987968140483,0.8735987968140483,7.64067426794161,1.3762609958648682,0.5,0.005,3.1427977085113525,21.50075912475586,8.080994606018066,0.47964224219322205,7.601352363824844,1.3762609958648682,0.0002963642473332584,0.0002963642473332584,6.504068892354553e-07,6.504068892354553e-07,0.0005,0.5,0.05927284946665168,0,0,0.0,2,0.9,0,0,0.0,8.080994606018066,0.7781075239181519,0.0002713172580115497,0.00043693018960766494,0.0004131515006124771,0.0,0.9992795972213403,4.4877843118642803e-07,0.0,0.7090023095385507,0.558751604280061,0.4235484592093085,0.8115880105652972,"{""0"":9.460303405284064,""12"":0.09247725680494788,""18"":0.0,""24"":0.0,""30"":1.6987324156225437e-06,""36"":0.0008264631033531014,""42"":0.20366873734319618,""45"":0.558751604280061,""46"":0.7090023095385507,""47"":0.8735987968140483,""6"":4.563571432424809}","{""0"":0.004436114541737324,""12"":4.3700885086999716e-05,""18"":0.0,""24"":0.0,""30"":8.028036947671324e-10,""36"":3.9057827205456075e-07,""42"":9.626771865758043e-05,""45"":0.00026418164487208975,""46"":0.00033526299504409385,""47"":0.0004131515006124771,""6"":0.0021486168916316065}","{""0"":1.0078312453227594,""12"":1.000065055314895,""18"":0.9999998807907104,""24"":0.9999998807907104,""30"":0.9999998807907104,""36"":0.9999993841510639,""42"":0.9998346911655257,""45"":0.999540916321859,""46"":0.9994162810941725,""47"":0.9992795972213403,""6"":1.0037602452677454}",0:9.46030340528;6:4.56357143242;12:0.0924772568049;18:0;24:0;30:1.69873241562e-06;36:0.000826463103353;42:0.203668737343;45:0.55875160428;46:0.709002309539;47:0.873598796814,0.0009411229888738967,False,False
25,regularized_plane_flux_controlled_pressure_outlet,interior_reflection_diagnostic_48,False,False,True,False,False,False,2,True,0.7,90,linear,0.2777777777777778,0.9,10.653823375803732,1.412072599955379,1.412072599955379,9.241750775848352,2.074981927871704,0.5,0.005,4.838486194610596,42.20087814331055,10.225550651550293,0.9215445518493652,9.304006099700928,2.074981927871704,0.00045636948198080063,0.00045636948198080063,9.806153684621677e-07,9.806153684621677e-07,0.0005,0.5,0.09127389639616013,0,0,0.0,2,0.9,0,0,0.0,10.225550651550293,1.2967640161514282,0.0004085304099135101,0.0007065730169415474,0.0006681115114321978,0.0,0.9988318720026143,6.498447601752986e-07,0.0,1.2115521816105619,1.0231200428098268,0.8475680650046344,0.8579956736281453,"{""0"":11.837581528670814,""12"":1.5523258543982563,""18"":0.000785423447532139,""24"":0.0,""30"":0.00014088303002556706,""36"":0.02824480833991408,""42"":0.5380895234152694,""45"":1.0231200428098268,""46"":1.2115521816105619,""47"":1.412072599955379,""6"":6.784514851898025}","{""0"":0.005539985904637337,""12"":0.000732691814196591,""18"":3.71182940303483e-07,""24"":0.0,""30"":6.657989578670864e-08,""36"":1.33485036046737e-05,""42"":0.000254408161688221,""45"":0.0004839248011465931,""46"":0.0005731410213372238,""47"":0.0006681115114321978,""6"":0.0031884530775837905}","{""0"":1.0098109117978462,""12"":1.001244480871298,""18"":1.0000004086974439,""24"":0.9999998807907104,""30"":0.9999997962005648,""36"":0.999978193911127,""42"":0.999558115163237,""45"":0.9991557051362523,""46"":0.9989989579625301,""47"":0.9988318720026143,""6"":1.005594242103609}",0:11.8375815287;6:6.7845148519;12:1.5523258544;18:0.000785423447532;24:0;30:0.000140883030026;36:0.0282448083399;42:0.538089523415;45:1.02312004281;46:1.21155218161;47:1.41207259996,0.0014255121174234974,False,False
30,regularized_plane_flux_controlled_pressure_outlet,interior_reflection_diagnostic_48,False,False,True,False,False,False,2,True,0.7,90,linear,0.3333333333333333,0.9,12.813135811896588,2.037009300716929,2.037009300716929,10.776126511179658,2.8639729022979736,0.5,0.005,6.771429061889648,72.10726165771484,12.37963581085205,1.4680687189102173,10.911567091941833,2.8639729022979736,0.000638695084489882,0.000638695084489882,1.3534844356399844e-06,1.3534844356399844e-06,0.0005,0.5,0.1277390168979764,0,0,0.0,2,0.9,0,0,0.0,12.37963581085205,1.905963659286499,0.0005516482051461935,0.0010199641110375524,0.0009642987556230464,0.0,0.9983106830451349,8.542997309404443e-07,4.050694416468561e-05,1.8076983214543587,1.588096081126098,1.378921010668509,0.887427622847935,"{""0"":14.236817568773986,""12"":4.336643147044634,""18"":0.09456440798374892,""24"":4.050694416468561e-05,""30"":0.0009043011812736037,""36"":0.18066392087128802,""42"":0.9950597229116858,""45"":1.588096081126098,""46"":1.8076983214543587,""47"":2.037009300716929,""6"":9.19589947319041}","{""0"":0.006649653941598881,""12"":0.0020421397284030676,""18"":4.4686996840553955e-05,""24"":1.914317114026535e-08,""30"":4.273638031202358e-07,""36"":8.539248724472014e-05,""42"":0.0004706416658252576,""45"":0.0007515060552115296,""46"":0.0008555812844290268,""47"":0.0009642987556230464,""6"":0.004313111620372433}","{""0"":1.0118120323958153,""12"":1.0035781004027744,""18"":1.0000686092840927,""24"":0.9999998718894497,""30"":0.9999993310533535,""36"":0.9998537422578592,""42"":0.9991791733665593,""45"":0.9986855731907324,""46"":0.9985023625969661,""47"":0.9983106830451349,""6"":1.0075991006677227}",0:14.2368175688;6:9.19589947319;12:4.33664314704;18:0.0945644079837;24:4.05069441647e-05;30:0.000904301181274;36:0.180663920871;42:0.995059722912;45:1.58809608113;46:1.80769832145;47:2.03700930072,0.0019981035558951673,False,False
35,regularized_plane_flux_controlled_pressure_outlet,interior_reflection_diagnostic_48,False,False,True,False,False,False,2,True,0.7,90,linear,0.3888888888888889,0.9,14.980220825808617,2.731388416487028,2.731388416487028,12.24883240932159,3.7274835109710693,0.5,0.005,8.899251937866211,112.22460174560547,14.54650592803955,2.0989322662353516,12.4475736618042,3.7274835109710693,0.0008393559837713838,0.0008393559837713838,1.7615708429730148e-06,1.7615708429730148e-06,0.0005,0.5,0.16787119675427675,0,0,0.0,2,0.9,0,0,0.0,14.54650592803955,2.58762526512146,0.0006952297990210354,0.0013748775236308575,0.0012937630289874616,0.0,0.9977299998635831,1.0650830771122354e-06,0.0016428083159068007,2.4785119583179736,2.2337067715684094,1.9974975900051402,0.907418345687249,"{""0"":16.644689806454018,""12"":6.542371969354929,""18"":1.3211053586848382,""24"":0.0016428083159068007,""30"":0.024749750251181816,""36"":0.49820353510425797,""42"":1.5532049937712271,""45"":2.2337067715684094,""46"":2.4785119583179736,""47"":2.731388416487028,""6"":11.571382551543842}","{""0"":0.007758898249895986,""12"":0.0030752637896498416,""18"":0.000623672450901705,""24"":7.763737666097239e-07,""30"":1.1696708341634583e-05,""36"":0.0002355424199254531,""42"":0.0007349738528736777,""45"":0.0010575872791701284,""46"":0.0011737352306261351,""47"":0.0012937630289874616,""6"":0.005416672148531398}","{""0"":1.0138222541385427,""12"":1.005393215749124,""18"":1.0010543979971982,""24"":1.0000008034796255,""30"":0.9999808572472156,""36"":0.9995912456839207,""42"":0.9987149044223453,""45"":0.998146876439255,""46"":0.9979420147399596,""47"":0.9977299998635831,""6"":1.0095718133427019}",0:16.6446898065;6:11.5713825515;12:6.54237196935;18:1.32110535868;24:0.00164280831591;30:0.0247497502512;36:0.498203535104;42:1.55320499377;45:2.23370677157;46:2.47851195832;47:2.73138841649,0.0026560455980865027,False,False
40,regularized_plane_flux_controlled_pressure_outlet,interior_reflection_diagnostic_48,False,False,True,False,False,False,2,True,0.7,90,linear,0.4444444444444444,0.9,17.155048707395064,3.482199150326072,3.482199150326072,13.672849557068993,4.651800155639648,0.5,0.005,11.186118125915527,163.50889587402344,16.71912384033203,2.7976813316345215,13.92144250869751,4.651800155639648,0.0010550052393227816,0.0010550052393227816,2.1983933038427494e-06,2.1983933038427494e-06,0.0005,0.5,0.2110010478645563,0,0,0.0,2,0.9,0,0,0.0,16.71912384033203,3.3280560970306396,0.0008356087491847575,0.0017599673010408878,0.0016504371301526298,0.0,0.9971004536900042,1.2689759703839818e-06,0.09349919482030988,3.2099518379749163,2.9444039330716505,2.686017340082269,0.9218174203719329,"{""0"":19.06116523043896,""12"":8.934448726608714,""18"":4.077346228590516,""24"":0.09349919482030988,""30"":0.16005312826184706,""36"":0.9405503626688021,""42"":2.1925944655558,""45"":2.9444039330716505,""46"":3.2099518379749163,""47"":3.482199150326072,""6"":13.962957384596539}","{""0"":0.008867682389112185,""12"":0.004191384463379994,""18"":0.00192043785691756,""24"":4.4183645860273256e-05,""30"":7.564935075106318e-05,""36"":0.00044483992928904897,""42"":0.0010380863062898753,""45"":0.001394910306486236,""46"":0.0015210530336414567,""47"":0.0016504371301526298,""6"":0.006523342141379833}","{""0"":1.015840846164916,""12"":1.0073804300989682,""18"":1.003363180306999,""24"":1.0000676673278917,""30"":0.9998707143987735,""36"":0.9992245930072716,""42"":0.9981815383711474,""45"":0.997552211517873,""46"":0.9973293449624049,""47"":0.9971004536900042,""6"":1.011560711270244}",0:19.0611652304;6:13.9629573846;12:8.93444872661;18:4.07734622859;24:0.0934991948203;30:0.160053128262;36:0.940550362669;42:2.19259446556;45:2.94440393307;46:3.20995183797;47:3.48219915033,0.0033966643922383032,False,False
45,regularized_plane_flux_controlled_pressure_outlet,interior_reflection_diagnostic_48,False,False,True,False,False,False,2,True,0.7,90,linear,0.5,0.9,19.33907410943534,4.278640794691979,4.278640794691979,15.060433314743362,5.6262006759643555,0.5,0.005,13.601299285888672,226.46971130371094,18.901655197143555,3.5515191555023193,15.350136041641235,5.6262006759643555,0.0012829722836613655,0.0012829722836613655,2.658885250639287e-06,2.658885250639287e-06,0.0005,0.5,0.2565944567322731,0,0,0.0,2,0.9,0,0,0.0,18.901655197143555,4.116109848022461,0.0009707033168524504,0.0021691403817385435,0.002029284559228125,0.0,0.9964308405756275,1.452368620207024e-06,1.15959691470818,3.9904758459044904,3.7079439791591753,3.431346447810471,0.9326503526201634,"{""0"":21.487860121594824,""12"":11.310693704374405,""18"":6.30724866219694,""24"":1.15959691470818,""30"":0.46218677967011906,""36"":1.4849510186127681,""42"":2.897545919997741,""45"":3.7079439791591753,""46"":3.9904758459044904,""47"":4.278640794691979,""6"":16.367724345046273}","{""0"":0.00997671662937209,""12"":0.00529577753131167,""18"":0.002965321600730293,""24"":0.0005475162190075089,""30"":0.0002185071906715441,""36"":0.0007026364351446707,""42"":0.0013726574081532738,""45"":0.0017577660217384292,""46"":0.0018921522956736746,""47"":0.002029284559228125,""6"":0.007631732537349534}","{""0"":1.0178693842234368,""12"":1.0093531044083868,""18"":1.0051962262854008,""24"":1.0008889933614966,""30"":0.9996241944893096,""36"":0.9987719522081386,""42"":0.9975918338744988,""45"":0.9969115941195497,""46"":0.9966738038398818,""47"":0.9964308405756275,""6"":1.0135615249437284}",0:21.4878601216;6:16.367724345;12:11.3106937044;18:6.3072486622;24:1.15959691471;30:0.46218677967;36:1.48495101861;42:2.89754592;45:3.70794397916;46:3.9904758459;47:4.27864079469,0.004218069786028661,False,False
