step,inlet_flux,outlet_flux,flux_imbalance_abs,flux_imbalance_rel
0,0.0,0.0,0.0,0.0
25,43.58145830855584,0.01917277463302069,43.56228553392282,0.9995600703744864
50,43.78227480669423,0.09928084353535066,43.68299396315888,0.9977323964098783
75,43.78933834552507,0.42192753974434505,43.36741080578072,0.99036460573085
100,43.80331670459664,56.54344458755371,12.740127882957069,0.22531573687962786
125,43.80808551548538,101.80659042590818,57.9985049104228,0.5696930293784114
150,43.81283256217869,117.46468868902622,73.65185612684752,0.627012738456508
175,44.45945044504404,96.31666950404656,51.85721905900252,0.538403365959657
200,41.13400219382348,64.65999128106372,23.525989087240248,0.3638415134480547
225,38.826180992207114,57.82510531859158,18.99892432638447,0.3285584042036504
250,38.82912657291563,83.48124267661089,44.65211610369526,0.5348760352869728
