step,rho_min,rho_max,rho_mean,mass_total,mass_total_delta_from_initial,mass_total_delta_rel,inlet_mean_ux,outlet_mean_ux,midplane_mean_ux,inlet_flux,outlet_flux,flux_imbalance_abs,flux_imbalance_rel,max_v,mach_proxy_observed
0,1.0,1.0,1.0,101568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.999983549118042,1.055232286453247,1.0108949530772307,102674.57859414816,1106.578594148159,0.010894953077230615,0.019879631172612114,9.060999814433442e-06,0.0,43.58145830855584,0.01917277463302069,43.56228553392282,0.9995600703744864,0.02714633025206297,0.04701882323561712
50,0.9999159574508667,1.0538928508758545,1.0216620394146678,103768.17001926899,2200.1700192689896,0.0216620394146679,0.019958848682969866,4.6922979517869005e-05,0.020884898377209197,43.78227480669423,0.09928084353535066,43.68299396315888,0.9977323964098783,0.02691134784255194,0.04661182176345906
75,0.9999403357505798,1.0518041849136353,1.032410642862198,104859.88417422771,3291.8841742277145,0.032410642862197886,0.019955038659922455,0.0001992879135668463,0.019602137377894076,43.78933834552507,0.42192753974434505,43.36741080578072,0.99036460573085,0.02622457763134541,0.045422300864524534
100,1.0196208953857422,1.0451643466949463,1.035930586956493,105217.39785599709,3649.3978559970856,0.035930586956493045,0.019955795008287765,0.02612644574465846,0.0197347460596537,43.80331670459664,56.54344458755371,12.740127882957069,0.22531573687962786,0.027677403600646792,0.04793866925791003
125,0.9800597429275513,1.0441466569900513,1.0266281758718516,104272.57056695223,2704.5705669522285,0.02662817587185165,0.019954707027221054,0.04897301697166943,0.016523648926137467,43.80808551548538,101.80659042590818,57.9985049104228,0.5696930293784114,0.05184155065281079,0.08979219967382379
150,0.9668281674385071,1.0440815687179565,1.0094342653991135,102526.21946805716,958.2194680571556,0.009434265399113457,0.01995498946883728,0.05735574337954867,0.032999532058261095,43.81283256217869,117.46468868902622,73.65185612684752,0.627012738456508,0.061624012062782944,0.10673591985897744
175,0.9682326316833496,1.0535166263580322,0.9936375729851167,100921.78101295233,-646.2189870476723,-0.006362427014883352,0.0201699073454594,0.046114135860865546,0.05194818534992199,44.45945044504404,96.31666950404656,51.85721905900252,0.538403365959657,0.06146518536831517,0.10646082395456104
200,0.9718348383903503,1.0172157287597656,0.9841192176644165,99955.02069973946,-1612.9793002605438,-0.015880782335583488,0.019890278216014794,0.03008645531804048,0.05630947379677051,41.13400219382348,64.65999128106372,23.525989087240248,0.3638415134480547,0.06428712937241168,0.11134857434577056
225,0.9221802353858948,1.0245859622955322,0.9790749291231516,99442.68240118027,-2125.3175988197327,-0.020925070876848344,0.01988117449207404,0.026738620945995203,0.03554724090115787,38.826180992207114,57.82510531859158,18.99892432638447,0.3285584042036504,0.04223075637022558,0.07314581567529373
250,0.9199471473693848,1.014238953590393,0.9714150795508845,98664.68679982424,-2903.313200175762,-0.02858492044911549,0.01992820449162887,0.039209904385746466,0.003663625910839627,38.82912657291563,83.48124267661089,44.65211610369526,0.5348760352869728,0.04480829036657218,0.0776102355152021
