step,total_mpm_substeps,reaction_transfer_mode,area_policy,area_scale,raw_area_scale,area_proxy_total,area_weighted_hydro_sum_x,area_weighted_hydro_sum_y,area_weighted_hydro_sum_z,bb_link_count,active_reaction_particle_count,max_grid_reaction_norm,net_grid_reaction_force_x,net_grid_reaction_force_y,net_grid_reaction_force_z,cell_force_max_norm,hydro_force_max_norm,rho_min,rho_max,lbm_max_v,mpm_min_J,mpm_max_speed
0,0,link_area_experimental,inverse_length,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.15625
1,5,link_area_experimental,inverse_length,0.7714169025421143,0.7714169025421143,2015.0419921875,-2.1548781394958496,0.0,0.0,2602,3520,4.060763785673771e-06,0.0007647409802302718,-5.641278555401641e-10,0.0012015362735837698,0.0,0.4089750647544861,0.9900004267692566,1.0100003480911255,0.011844327673316002,0.9998499751091003,0.15927894413471222
2,10,link_area_experimental,inverse_length,0.7373077273368835,0.7373077273368835,1936.6156005859375,0.8263857960700989,2.1387488686741563e-06,0.017910722643136978,2506,3520,4.070657723787008e-06,0.0016172145260497928,4.28126867291212e-09,0.0007501051877625287,0.0,0.41009268164634705,0.9850976467132568,1.0161237716674805,0.012838061898946762,0.9995360970497131,0.16217076778411865
3,15,link_area_experimental,inverse_length,0.7746341824531555,0.7746341824531555,1895.64501953125,-1.833416223526001,-9.5367431640625e-07,-0.00028414055122993886,2458,3520,4.079632162756752e-06,0.0009460715809836984,2.9261038037020626e-09,0.0007385899079963565,0.0,0.4112476110458374,0.9853196144104004,1.018305778503418,0.013560322113335133,0.9991458058357239,0.16437503695487976
4,20,link_area_experimental,inverse_length,0.7151700854301453,0.7151700854301453,1895.64501953125,0.43885549902915955,-1.628023937882972e-06,0.014946362003684044,2458,3520,4.0876093407860026e-06,0.001087875454686582,3.2357838630758806e-09,0.0007482427754439414,0.0,0.40933525562286377,0.9798847436904907,1.0174732208251953,0.013384845107793808,0.9987433552742004,0.16548873484134674
5,25,link_area_experimental,inverse_length,0.7763041257858276,0.7763041257858276,1895.64501953125,-1.5903575420379639,1.1570009661454606e-07,-0.009120244532823563,2458,3520,4.094673840882024e-06,0.0005629405495710671,5.975239414368616e-09,0.0007397918961942196,0.0,0.40955662727355957,0.9768383502960205,1.0187129974365234,0.01370775792747736,0.9983738660812378,0.16541647911071777
