step,lbm_open_boundary_semantics,row_role,target_outlet_flux,outlet_flux_raw_before_correction,outlet_flux_after_correction,outlet_flux_error,outlet_flux_error_filtered,correction_gain_effective,correction_delta_abs_sum,correction_delta_abs_sum_run,outlet_plane_ux_min,outlet_plane_ux_max,outlet_plane_ux_mean,outlet_plane_negative_ux_fraction,midplane_flux,sampled_x_profile_flux,mass_total_delta_rel,validation_claim_allowed,selected96_claim_allowed
0,convective_flux_matched_damped_outlet,flow_repair_candidate_48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0:0;24:0;47:0,0.0,False,False
25,convective_flux_matched_damped_outlet,flow_repair_candidate_48,43.58145830855584,0.8796864558465214,0.8796864558465214,42.701771852709314,0.019773636013269424,0.009999999776482582,2.0813188552856445,52.694480895996094,0.00019852402328979224,0.0004335895355325192,0.0004160348823318691,0.0,0.0,0:43.5814583086;24:0;47:0.879686455847,0.010797865330238686,False,False
50,convective_flux_matched_damped_outlet,flow_repair_candidate_48,43.78227480669423,1.0020480806265124,1.0020480806265124,42.78022672606772,0.01979827508330345,0.009999999776482582,2.0669705867767334,104.13043975830078,9.602255886420608e-05,0.0005196823622100055,0.0004739587151018574,0.0,46.06776620067065,0:43.7822748067;24:46.0677662007;47:1.00204808063,0.021312044779684985,False,False
75,convective_flux_matched_damped_outlet,flow_repair_candidate_48,43.78933400271177,0.683158836883917,0.683158836883917,43.10617516582785,0.019934501498937607,0.009999999776482582,2.0838143825531006,156.5977783203125,-9.233672244590707e-06,0.0003958605811931193,0.00032274015899601987,0.001890359168241966,43.99957651239433,0:43.7893340027;24:43.9995765124;47:0.683158836884,0.03193809203193221,False,False
100,convective_flux_matched_damped_outlet,flow_repair_candidate_48,43.767684798332894,79.99392840112675,79.99392840112675,-36.22624360279386,-0.00014563924924004823,0.009999999776482582,1.5076247453689575,185.74974060058594,0.016771402209997177,0.03973165154457092,0.037723657078266366,0.0,43.869919320551766,0:43.7676847983;24:43.8699193206;47:79.9939284011,0.03300881444605064,False,False
125,convective_flux_matched_damped_outlet,flow_repair_candidate_48,43.72869770071325,109.86024030595216,109.86024030595216,-66.1315426052389,-0.003764369525015354,0.009999999776482582,3.981780529022217,267.0524597167969,0.014368218369781971,0.057035256177186966,0.05327450947189925,0.0,39.53522562131316,0:43.7286977007;24:39.5352256213;47:109.860240306,0.01834150305089424,False,False
150,convective_flux_matched_damped_outlet,flow_repair_candidate_48,43.78434467589873,73.60785385965156,73.60785385965156,-29.823509183752826,0.01534856017678976,0.009999999776482582,2.1325790882110596,342.8143310546875,-0.0012154200812801719,0.03829674795269966,0.03453039422430783,0.001890359168241966,93.7670091433322,0:43.7843446759;24:93.7670091433;47:73.6078538597,0.006441583393919784,False,False
175,convective_flux_matched_damped_outlet,flow_repair_candidate_48,43.75051728653598,67.70072041043107,67.70072041043107,-23.950203123895093,0.017221394926309586,0.009999999776482582,1.5399070978164673,385.36212158203125,0.0012376939412206411,0.035514947026968,0.03158987511816656,0.0,102.9462359177652,0:43.7505172865;24:102.946235918;47:67.7007204104,0.001085503420029035,False,False
200,convective_flux_matched_damped_outlet,flow_repair_candidate_48,39.453777443019206,90.45693050735107,90.45693050735107,-51.00315306433187,0.009523607790470123,0.009999999776482582,2.620551586151123,434.5367126464844,0.0065423958003520966,0.04799569398164749,0.04312057321009161,0.0,66.91812613110574,0:39.453777443;24:66.9181261311;47:90.4569305074,-0.009622812006451193,False,False
225,convective_flux_matched_damped_outlet,flow_repair_candidate_48,39.954633406037054,85.03068179999597,85.03068179999597,-45.07604839395892,0.012607044540345669,0.009999999776482582,2.4430763721466064,498.7875061035156,0.002636076183989644,0.04589328542351723,0.04030404747047837,0.0,45.33566918870802,0:39.954633406;24:45.3356691887;47:85.0306818,-0.022029241990056254,False,False
250,convective_flux_matched_damped_outlet,flow_repair_candidate_48,42.428847076987864,73.79855906829783,73.79855906829783,-31.36971199130997,0.017232993617653847,0.009999999776482582,1.771201491355896,551.7055053710938,0.0004917122423648834,0.040840327739715576,0.03476480245151727,0.0,25.33810476266769,0:42.428847077;24:25.3381047627;47:73.7985590683,-0.030650375098126185,False,False
