step,inlet_flux,outlet_flux,flux_imbalance_abs,flux_imbalance_rel
0,0.0,0.0,0.0,0.0
25,43.58145830855584,0.8796864558465214,42.701771852709314,0.9798151211550021
50,43.78227480669423,1.0020480806265124,42.78022672606772,0.9771129278903228
75,43.78933400271177,0.683158836883917,43.10617516582785,0.984398967181332
100,43.767684798332894,79.99392840112675,36.22624360279386,0.45286241502153296
125,43.72869770071325,109.86024030595216,66.1315426052389,0.6019606585700863
150,43.78434467589873,73.60785385965156,29.823509183752826,0.4051674871626804
175,43.75051728653598,67.70072041043107,23.950203123895093,0.3537658532833712
200,39.453777443019206,90.45693050735107,51.00315306433187,0.5638390864941747
225,39.954633406037054,85.03068179999597,45.07604839395892,0.5301151000997978
250,42.428847076987864,73.79855906829783,31.36971199130997,0.4250721475778201
