step,lbm_open_boundary_semantics,row_role,step133_mass_damped_candidate,step132_authority_sweep_candidate,target_outlet_flux,outlet_flux_raw_before_correction,outlet_flux_after_correction,outlet_flux_error,outlet_flux_error_filtered,correction_gain_effective,flow_correction_cap_u,correction_delta_abs_sum,correction_delta_abs_sum_run,controller_target_outlet_flux,controller_measured_outlet_flux,controller_raw_flux_error,controller_filtered_flux_error,controller_u_feedback,controller_u_feedback_abs,controller_density_feedback,controller_density_feedback_abs,controller_delta_cap_u,controller_slew_alpha,controller_authority_ratio,controller_saturation_count_step,controller_saturation_count_run,controller_saturation_fraction_run,outlet_plane_ux_min,outlet_plane_ux_max,outlet_plane_ux_mean,outlet_plane_negative_ux_fraction,outlet_plane_rho_mean,outlet_plane_rho_std,midplane_flux,sampled_x_profile_flux,mass_total_delta_rel,validation_claim_allowed,selected96_claim_allowed
0,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0:0;24:0;47:0,0.0,False,False
25,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,43.58145830855584,6.031603287725476,6.031603287725476,37.549855020830364,15.624220848083496,0.25,0.005,19.02899932861328,250.57081604003906,43.50697708129883,5.8219451904296875,37.68503189086914,15.624220848083496,0.001791049144230783,0.001791049144230783,7.383847332675941e-06,7.383847332675941e-06,0.0005,0.5,0.3582098288461566,0,0,0.0,0.0014942246489226818,0.003058895468711853,0.002864875067628406,0.0,0.9949731209891054,2.36033570022811e-06,0.0,0:43.5814583086;24:0;47:6.03160328773,0.010159322573546913,False,False
50,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,43.78227480669423,9.6172091954489,9.6172091954489,34.16506561124533,23.56162452697754,0.25,0.005,29.285999298095703,874.7340087890625,43.77075958251953,9.520407676696777,34.250351905822754,23.56162452697754,0.002757178619503975,0.002757178619503975,1.1134983651572838e-05,1.1134983651572838e-05,0.0005,0.5,0.551435723900795,0,0,0.0,0.0015009575290605426,0.004944713320583105,0.0045821441553461776,0.0,0.9918923936291318,1.919042132845541e-06,47.641458656326286,0:43.7822748067;24:47.6414586563;47:9.61720919545,0.018927019462106773,False,False
75,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,43.7893210252618,12.44102043627318,12.44102043627318,31.34830058898862,27.36003875732422,0.25,0.005,34.209571838378906,1677.4290771484375,43.79194641113281,11.824970245361328,31.966976165771484,27.36003875732422,0.003220567014068365,0.003220567014068365,1.2930076081829611e-05,1.2930076081829611e-05,0.0005,0.5,0.644113402813673,0,0,0.0,0.0012440915452316403,0.006402567028999329,0.005935794009368459,0.0,0.9905130766853267,2.7149854093013745e-05,50.351087007433264,0:43.7893210253;24:50.3510870074;47:12.4410204363,0.0270797584092018,False,False
100,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,43.47746753978264,85.16167300168999,85.16167300168999,-41.684205461907354,5.706709384918213,0.25,0.005,8.393590927124023,2288.310302734375,43.502845764160156,85.46678161621094,-41.96393585205078,5.706709384918213,0.0007905443198978901,0.0007905443198978901,2.69693282461958e-06,2.69693282461958e-06,0.0005,0.5,0.15810886397957802,0,0,0.0,0.011827999725937843,0.0433918721973896,0.0403782002586477,0.0,0.9967586128833389,0.0006520290542046742,53.23699232560864,0:43.4774675398;24:53.2369923256;47:85.1616730017,0.020863173356386537,False,False
125,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,43.202403215722086,77.60011560972423,77.60011560972423,-34.39771239400214,-11.249245643615723,0.25,0.005,13.507364273071289,2448.456787109375,43.21293640136719,77.7946548461914,-34.58171844482422,-11.249245643615723,-0.0012712003663182259,0.0012712003663182259,-5.316278929967666e-06,5.316278929967666e-06,0.0005,0.5,0.25424007326364517,0,0,0.0,0.005088681820780039,0.03968353569507599,0.03654363761248423,0.0,1.0035339515015398,6.73453697536783e-05,72.69608387693025,0:43.2024032157;24:72.6960838769;47:77.6001156097,0.01170410447012781,False,False
150,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,43.05334110931038,74.39381383281594,74.39381383281594,-31.340472723505556,-19.721118927001953,0.25,0.005,24.4426326751709,2941.811279296875,43.0560417175293,74.48208618164062,-31.426044464111328,-19.721118927001953,-0.0023009718861430883,0.0023009718861430883,-9.320000572188292e-06,9.320000572188292e-06,0.0005,0.5,0.46019437722861767,0,0,0.0,0.0030815117061138153,0.03844248875975609,0.034915102273731936,0.0,1.0069474382414034,3.9442116411401256e-05,76.33344241233519,0:43.0533411093;24:76.3334424123;47:74.3938138328,0.0036568551235694365,False,False
175,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,39.98435417771161,67.82970789209095,67.82970789209095,-27.845353714379343,-23.765899658203125,0.25,0.005,29.704866409301758,3628.891357421875,40.30965042114258,68.4421615600586,-28.132511138916016,-23.765899658203125,-0.0027965623885393143,0.0027965623885393143,-1.1231521966692526e-05,1.1231521966692526e-05,0.0005,0.5,0.5593124777078629,0,0,0.0,0.0012559526367112994,0.03574403375387192,0.03178549500778432,0.0,1.0084935450373615,3.335873947498305e-05,67.28046375186885,0:39.9843541777;24:67.2804637519;47:67.8297078921,-0.004327446795065747,False,False
200,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,41.372215958198204,58.50638310107509,58.50638310107509,-17.134167142876883,-22.881269454956055,0.25,0.005,28.852495193481445,4403.79345703125,41.35904312133789,58.72727584838867,-17.36823272705078,-22.881269454956055,-0.002715985057875514,0.002715985057875514,-1.0813455446623266e-05,1.0813455446623266e-05,0.0005,0.5,0.5431970115751028,0,0,0.0,-0.00012436427641659975,0.03152120113372803,0.02741793376416971,0.001890359168241966,1.0084438944246008,1.685713115970518e-05,60.86353862340144,0:41.3722159582;24:60.8635386234;47:58.5063831011,-0.009551177862925994,False,False
225,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,41.43286453497211,55.08893013403912,55.08893013403912,-13.656065599067006,-19.808076858520508,0.25,0.005,25.016756057739258,5065.04345703125,41.42680740356445,55.173213958740234,-13.746406555175781,-19.808076858520508,-0.0023549487814307213,0.0023549487814307213,-9.3610951807932e-06,9.3610951807932e-06,0.0005,0.5,0.47098975628614426,0,0,0.0,0.00018787336011882871,0.030101362615823746,0.025844585823726417,0.0,1.0073452836399042,1.1144912543640982e-05,24.306564753115,0:41.432864535;24:24.3065647531;47:55.088930134,-0.013231864693752421,False,False
