step,rho_min,rho_max,rho_mean,mass_total,mass_total_delta_from_initial,mass_total_delta_rel,inlet_mean_ux,outlet_mean_ux,midplane_mean_ux,inlet_flux,outlet_flux,flux_imbalance_abs,flux_imbalance_rel,max_v,mach_proxy_observed
0,1.0,1.0,1.0,101568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.9949603080749512,1.055232286453247,1.010159322573547,102599.86207515001,1031.862075150013,0.010159322573546913,0.019879631172612114,0.002864875067628406,0.0,43.58145830855584,6.031603287725476,37.549855020830364,0.8616016186282284,0.02714633025206297,0.04701882323561712
50,0.9918832778930664,1.052783727645874,1.0189270194621067,103490.37951272726,1922.3795127272606,0.018927019462106773,0.019958848682969866,0.0045821441553461776,0.021731752445410746,43.78227480669423,9.6172091954489,34.16506561124533,0.7803401207929368,0.027586621766671086,0.04778143050905983
75,0.9904424548149109,1.0428307056427002,1.0270797584092017,104318.43690210581,2750.4369021058083,0.0270797584092018,0.01995504335174601,0.005935794009368459,0.02312291291738651,43.7893210252618,12.44102043627318,31.34830058898862,0.7158891678385233,0.030486240323424715,0.052803717171926653
100,0.9764043092727661,1.0353832244873047,1.0208631733563864,103687.03079146147,2119.0307914614677,0.020863173356386537,0.019928572031304888,0.0403782002586477,0.024492729743300024,43.47746753978264,85.16167300168999,41.684205461907354,0.4894714252628662,0.04966057057317069,0.08601463136559152
125,0.983491837978363,1.0276060104370117,1.0117041044701278,102756.76248282194,1188.7624828219414,0.01170410447012781,0.019947160974616757,0.03654363761248423,0.034004421672292603,43.202403215722086,77.60011560972423,34.39771239400214,0.44326882922442057,0.04939433677716638,0.08555350090422012
150,0.9807946681976318,1.0238944292068481,1.0036568551235694,101939.4194611907,371.41946119070053,0.0036568551235694365,0.019951729003572397,0.034915102273731936,0.03617737335280563,43.05334110931038,74.39381383281594,31.340472723505556,0.42127794111935857,0.045563996893942575,0.07891915761621905
175,0.959383487701416,1.0085736513137817,0.9956725532049343,101128.46988391876,-439.5301160812378,-0.004327446795065747,0.019676614058906448,0.03178549500778432,0.03182556691295855,39.98435417771161,67.82970789209095,27.845353714379343,0.41051855565525963,0.04014292352121048,0.0695295831030883
200,0.959618330001831,1.008471131324768,0.990448822137074,100597.90596681833,-970.0940331816673,-0.009551177862925994,0.020081468923844832,0.02741793376416971,0.028806359585762352,41.372215958198204,58.50638310107509,17.134167142876883,0.2928597912688613,0.03369663718629636,0.05836428765088008
225,0.9673134684562683,1.007380485534668,0.9867681353062476,100224.06596678495,-1343.934033215046,-0.013231864693752421,0.019963181120764274,0.025844585823726417,0.011739618053498543,41.43286453497211,55.08893013403912,13.656065599067006,0.24789128352719642,0.03010142792794928,0.05213720255158091
250,0.9703392386436462,1.0051559209823608,0.9858075174108082,100126.49792838097,-1441.5020716190338,-0.014192482589191811,0.019953075290212164,0.006731782417216458,0.014131778511475504,41.5842529430566,14.316100609083913,27.268152333972687,0.6557326488782265,0.026312830222308327,0.0455751588359719
