case,reaction_transfer_mode,step_index,driver_lbm_step,requested_phase,selected_phase,report_pass,finite_pass,cap_pass,applied_cell_count,max_applied_velocity_norm,mean_applied_velocity_norm,after_solid_vel_norm_max,wall_velocity_cap_lbm,lbm_population_update_count,apply_to_lbm_solid_vel,apply_to_lbm_populations,modify_bounceback_formula
step41_64_experimental_link_area_scale_0050,link_area_experimental,0,0,0.0,0.0,True,True,True,5056,0.0005145623670476263,0.00032150166765009463,0.0005145623670476263,0.01,0,True,False,False
step41_64_experimental_link_area_scale_0050,link_area_experimental,1,1,0.025,0.0,True,True,True,5056,0.0005145623670476263,0.00032150166765009463,0.001409152790127531,0.01,0,True,False,False
step41_64_experimental_link_area_scale_0050,link_area_experimental,2,2,0.05,0.0,True,True,True,5056,0.0005145623670476263,0.0003215016676500946,0.0019329047706136459,0.01,0,True,False,False
step41_64_experimental_link_area_scale_0050,link_area_experimental,3,3,0.075,0.1,True,True,True,5056,0.0060115944833123115,0.003756080458643531,0.006130778359823202,0.01,0,True,False,False
step41_64_experimental_link_area_scale_0050,link_area_experimental,4,4,0.1,0.1,True,True,True,5056,0.0060115944833123115,0.003756080458643531,0.006455312487752638,0.01,0,True,False,False
step41_64_experimental_link_area_scale_0050,link_area_experimental,5,5,0.125,0.1,True,True,True,5056,0.0060115944833123115,0.003756080458643531,0.006921464018936812,0.01,0,True,False,False
step41_64_experimental_link_area_scale_0050,link_area_experimental,6,6,0.15,0.1,True,True,True,5056,0.0060115944833123115,0.003756080458643531,0.007104000632254036,0.01,0,True,False,False
step41_64_experimental_link_area_scale_0050,link_area_experimental,7,7,0.175,0.2,True,True,True,5056,0.00721642344030184,0.004508864851190062,0.008165896026827142,0.01,0,True,False,False
step41_64_experimental_link_area_scale_0050,link_area_experimental,8,8,0.2,0.2,True,True,True,5056,0.007216423440301839,0.004508864851190062,0.007854326178202786,0.01,0,True,False,False
step41_64_experimental_link_area_scale_0050,link_area_experimental,9,9,0.225,0.2,True,True,True,5056,0.007216423440301839,0.004508864851190062,0.00764111452030702,0.01,0,True,False,False
step41_64_experimental_link_area_scale_0050,link_area_experimental,10,10,0.25,0.2,True,True,True,5056,0.007216423440301839,0.004508864851190062,0.007507884423398224,0.01,0,True,False,False
step41_64_experimental_link_area_scale_0050,link_area_experimental,11,11,0.275,0.35,True,True,True,5056,0.0001818451306129827,0.00011361793339369467,0.0038388674745384456,0.01,0,True,False,False
step41_64_experimental_link_area_scale_0050,link_area_experimental,12,12,0.3,0.35,True,True,True,5056,0.0001818451306129827,0.00011361793339369467,0.004005255579751155,0.01,0,True,False,False
