step,rho_min,rho_max,rho_mean,mass_total,mass_total_delta_from_initial,mass_total_delta_rel,inlet_mean_ux,outlet_mean_ux,midplane_mean_ux,inlet_flux,outlet_flux,flux_imbalance_abs,flux_imbalance_rel,max_v,mach_proxy_observed
0,1.0,1.0,1.0,101568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.999980092048645,1.0019539594650269,1.00006585639726,101574.6889025569,6.68890255689621,6.585639725992645e-05,0.0010956484220995936,1.2777788501352056e-05,0.0,2.3227934073551646,0.027037262402536653,2.295756144952628,0.9883600227566849,0.0011152909744852934,0.0019317406330315325
10,0.9997702836990356,1.004794716835022,1.0002672879557022,101595.14790308475,27.147903084754944,0.0002672879557021399,0.0023869214507281104,0.00013425676229202242,0.0,5.071840796337953,0.28402218944779223,4.787818606890161,0.9440001764935394,0.0025103566516046613,0.004348065265697756
15,0.9992759823799133,1.0070195198059082,1.0005625501209336,101625.13709068298,57.1370906829834,0.0005625501209335953,0.0035015519787398976,0.00041518483660513947,0.0,7.454887642922156,0.8778979722652451,6.576989670656911,0.8822386044813509,0.003710749386146592,0.006427206470960921
20,0.9985824227333069,1.0094428062438965,1.0009449277567268,101663.97442239523,95.97442239522934,0.0009449277567268169,0.004697099135702719,0.0008096636163978793,0.0,10.021465261948961,1.7108292913847012,8.31063597056426,0.829283518261482,0.004995423008876843,0.008652326456673288
25,0.9977471232414246,1.0118571519851685,1.0014052523227284,101710.72866791487,142.7286679148674,0.0014052523227282945,0.005865870747849036,0.0012840492467825972,1.4154696249380663e-09,12.541118565600318,2.710948529680887,9.83017003591943,0.7838351885838247,0.00627966479031822,0.010876698471332517
30,0.9968140125274658,1.0142618417739868,1.0019370594191603,101764.74325108528,196.74325108528137,0.001937059419160379,0.007040817203178002,0.0018135680243683652,4.018948197131905e-08,15.084711285883031,3.8253208428413212,11.25939044304171,0.7464107353237026,0.007679078986024745,0.013300554959129357
35,0.9958134889602661,1.0166847705841064,1.0025369561416413,101825.67356139421,257.67356139421463,0.002536956141641212,0.00821530404443446,0.0023806238186498134,8.265559485919106e-07,17.638029338234343,5.016368280395872,12.621661057838471,0.7155936083221168,0.009086753332276732,0.0157387184473491
40,0.9947657585144043,1.0191066265106201,1.0032023542179775,101893.25671321154,325.2567132115364,0.0032023542179774774,0.009389343457155648,0.002973927526813113,4.7364337929044294e-05,20.201154858950908,6.259972233105251,13.941182625845656,0.6901181008306796,0.010494535059246276,0.018177067924427408
45,0.9936842322349548,1.0215330123901367,1.0039318083024336,101967.34590566158,399.34590566158295,0.003931808302433669,0.010563587283078293,0.0035858308222577935,0.0005901784328179344,22.775590661042962,7.539799864817204,15.235790796225757,0.6689526090880343,0.011901630480992248,0.02061422868598899
50,0.9925777912139893,1.0239628553390503,1.0047244294173898,102047.85084706545,479.85084706544876,0.004724429417389815,0.011737735939805443,0.004211346987002865,0.0020249512877657705,25.36074326321223,8.845196356927726,16.515546906284502,0.6512248767661953,0.013308391833357238,0.023050810822409458
55,0.9914522767066956,1.0263968706130981,1.005579739141207,102134.72294509411,566.7229450941086,0.00557973914120696,0.01291181370862434,0.00484717296020943,0.0034288133030545166,27.956739339908577,10.169097093530123,17.787642246378454,0.6362559678405122,0.01471394486073323,0.025485300078556927
60,0.9903116226196289,1.0288344621658325,1.006497526946275,102227.94081687927,659.9408168792725,0.00649752694627513,0.01408589003028415,0.005491120459966094,0.004956040186332169,30.563796327236382,11.506810846232693,19.05698548100369,0.6235150004589383,0.016119075312614476,0.02791905741247746
65,0.9891585111618042,1.0312761068344116,1.0074777620079884,102327.50133162737,759.5013316273689,0.007477762007988431,0.01525985473539814,0.006141797545020924,0.00658274220273212,33.18173973600908,12.85533627697616,20.326403459032917,0.6125779908090397,0.017523860519181297,0.030352216763972335
70,0.987994909286499,1.0337218046188354,1.0085205253478897,102433.41271853447,865.4127185344696,0.008520525347889784,0.0164338553941409,0.006798429857954446,0.008252820729573798,35.81096161251833,14.212978434709994,21.59798317780833,0.6031109527720248,0.01892889535225407,0.032785808481258435
75,0.9868232607841492,1.0361720323562622,1.009625734074749,102545.6665585041,977.6665585041046,0.009625734074748982,0.0176077368290697,0.007469380976758116,0.009968129344045102,38.451181378856276,15.597170646248362,22.854010732607914,0.5943643319415666,0.020334787189866543,0.03522088457394961
80,0.98566734790802,1.038622260093689,1.0107882446899925,102663.74043667316,1095.7404366731644,0.01078824468999256,0.018781629656855234,0.008293526230858805,0.011709399425181682,41.1026865095515,17.297981896720678,23.804704612830825,0.5791520368698784,0.021742939880996338,0.03765987657980126
85,0.9846535921096802,1.0410560369491577,1.0119645544700442,102783.21586841345,1215.2158684134483,0.01196455447004419,0.019956115940462496,0.00994892124309326,0.0134713873040505,43.76572386631935,20.729339147516534,23.036384718802815,0.526356762409929,0.023160110158500058,0.04011448750341419
90,0.9838355779647827,1.0413506031036377,1.0129633377057927,102884.66028410196,1316.660284101963,0.0129633377057928,0.020023740335087695,0.01284003174456192,0.01524835142187267,43.915963226236904,26.731077574527113,17.18488565170979,0.3913129620584742,0.024465037093117422,0.042374687254336574
95,0.9835378527641296,1.040450930595398,1.0136510771279656,102954.51260173321,1386.5126017332077,0.013651077127965577,0.019924592647511365,0.015364298141880105,0.017036843916844922,43.66910973682303,31.977255202292387,11.691854534530645,0.2677374145017603,0.024790290632513676,0.04293804290991249
100,0.9842036962509155,1.0396422147750854,1.01412970350648,103003.12572574615,1435.1257257461548,0.014129703506479942,0.01997359168481624,0.017224316881126276,0.018834338034239083,43.73845163002045,35.87250398023781,7.86594764978264,0.1798405603453906,0.02516544109145158,0.04358782256527572
105,0.9854950308799744,1.038209080696106,1.0144262993062723,103033.25036793947,1465.2503679394722,0.01442629930627237,0.019948668208409855,0.018838548465915348,0.02063919869247148,43.625855527027724,39.28475359765561,4.341101929372115,0.09950754837765079,0.02550382433590594,0.04417391953710067
110,0.9872065186500549,1.0365736484527588,1.014568418699241,103047.68515044451,1479.6851504445076,0.014568418699240977,0.01995343009858535,0.020174654031441756,0.022450602046937624,43.57070669499005,42.14399500914523,1.4267116858448219,0.03274474512961874,0.025948167532543,0.044943544529673626
115,0.9892405867576599,1.034764051437378,1.0145759987049203,103048.45503646135,1480.4550364613533,0.014575998704920382,0.01995007953270284,0.0213528465840962,0.02427222946106803,43.4900365844599,44.69687470224113,1.2068381177812313,0.027000503409262293,0.027080638134880743,0.04690504115100073
120,0.9914928078651428,1.0328178405761719,1.0144607020000955,103036.7445807457,1468.744580745697,0.014460702000095473,0.01994906396152617,0.02241568056169355,0.02614450957938599,43.40960864362046,47.02832907544065,3.6187204318201935,0.07694767181745307,0.02832780344671756,0.04906519483653958
125,0.9939004182815552,1.0308066606521606,1.0142312293365203,103013.4375012517,1445.4375012516975,0.014231229336520337,0.019948284470058964,0.02340013982392742,0.02813487579638494,43.32602759165822,49.21292261530719,5.886895023648975,0.11962091887259536,0.030693119479387153,0.05316204238108056
