step,total_mpm_substeps,coupling_mode,rho_min,rho_max,lbm_max_v,fluid_mean_ux,projection_zone_fluid_mean_ux,far_field_fluid_mean_ux,solid_mean_vx_norm,mpm_min_J,mpm_max_speed,projected_mass,active_cell_count,cell_force_max_norm,hydro_force_max_norm,bb_link_count,bb_max_correction,active_reaction_particle_count,max_grid_reaction_norm,elapsed_seconds
0,0,moving_boundary,1.0,1.0,0.0,0.0,0.0,0.0,0.026041535660624504,1.0,0.02604166604578495,0.0,0,0.0,0.0,0,0.0,0,0.0,6.349578899971675
20,200,moving_boundary,0.9921447038650513,1.0105152130126953,0.006503075361251831,0.00012323580449447036,0.00020737266459036618,0.00010081034997710958,0.02622956410050392,0.9948464632034302,0.06264422833919525,0.022940365597605705,4910,0.0,0.42033424973487854,6606,0.002509866841137409,3299,1.0526795449550264e-05,167.20887609996134
