step,rho_min,rho_max,rho_mean,mass_total,mass_total_delta_from_initial,mass_total_delta_rel
0,1.0,1.0,1.0,101568.0,0.0,0.0
5,0.9999867677688599,1.001845359802246,1.0000623320185338,101574.33093845844,6.330938458442688,6.233201853381664e-05
10,0.9998468160629272,1.0045276880264282,1.0002549084521966,101593.8905416727,25.890541672706604,0.000254908452196623
15,0.9995158314704895,1.006628155708313,1.0005426546241842,101623.11634486914,55.11634486913681,0.0005426546241841605
20,0.9990452527999878,1.0089155435562134,1.0009227206187572,101661.71888780594,93.71888780593872,0.0009227206187572732
25,0.9984679222106934,1.0111948251724243,1.001388306685482,101709.00753343105,141.00753343105316,0.0013883066854821712
30,0.9978091716766357,1.013464331626892,1.0019341967014037,101764.45249056816,196.452490568161,0.0019341967014036017
35,0.9970895648002625,1.0157510042190552,1.002557373362128,101827.74729764462,259.7472976446152,0.002557373362127985
40,0.9963230490684509,1.0180363655090332,1.0032552523120637,101898.62946683168,330.6294668316841,0.0032552523120636828
45,0.9955206513404846,1.020325779914856,1.0040261761303557,101976.93065720797,408.93065720796585,0.004026176130355681
50,0.9946903586387634,1.0226185321807861,1.0048689580731982,102062.53033357859,494.5303335785866,0.004868958073198119
55,0.9938377737998962,1.024914264678955,1.0057828061824878,102155.34805834293,587.3480583429337,0.0057828061824879255
60,0.9929676055908203,1.027213215827942,1.0067672227898399,102255.33328431845,687.3332843184471,0.006767222789839784
65,0.9920827150344849,1.0295161008834839,1.0078219198589533,102362.45675623417,794.456756234169,0.007821919858953303
70,0.9911859631538391,1.0318224430084229,1.0089467674976176,102476.70528119802,908.7052811980247,0.008946767497617603
75,0.9902797341346741,1.0341321229934692,1.0101415279445196,102598.05471026897,1030.0547102689743,0.010141527944519675
80,0.9893844127655029,1.036441683769226,1.0114012611261143,102726.00329005718,1158.0032900571823,0.011401261126114351
85,0.9885997772216797,1.0387382507324219,1.0126848556494508,102856.37541860342,1288.3754186034203,0.012684855649450814
90,0.987921416759491,1.0409927368164062,1.0138770388451035,102977.46308141947,1409.463081419468,0.013877038845103457
95,0.9874595999717712,1.041096568107605,1.0148473483620055,103076.01547843218,1508.0154784321785,0.014847348362005538
100,0.9876363277435303,1.0399643182754517,1.015573948058379,103149.81475639343,1581.8147563934326,0.015573948058378945
105,0.9883345365524292,1.039186716079712,1.0161078229415095,103204.03936052322,1636.0393605232239,0.01610782294150937
110,0.9893828630447388,1.0380299091339111,1.0164640532981395,103240.22096538544,1672.220965385437,0.016464053298139544
115,0.9907388091087341,1.036741852760315,1.0166619096371499,103260.31683802605,1692.3168380260468,0.016661909637149957
120,0.9923190474510193,1.0353517532348633,1.0167138661899344,103265.59396117926,1697.5939611792564,0.016713866189934392
125,0.9940749406814575,1.0338733196258545,1.0166293863346771,103257.01351124048,1689.0135112404823,0.016629386334677088
130,0.9959676861763,1.0323504209518433,1.0164156712552916,103235.30689805746,1667.3068980574608,0.016415671255291635
135,0.9979621171951294,1.0307868719100952,1.0160779002637244,103201.00017398596,1633.000173985958,0.016077900263724382
140,1.0000407695770264,1.0291857719421387,1.0156199138238322,103154.48340725899,1586.4834072589874,0.015619913823832186
145,1.0021870136260986,1.0275532007217407,1.015044505501937,103096.04033482075,1528.0403348207474,0.0150445055019371
150,1.0043861865997314,1.0258933305740356,1.0143536960045327,103025.87619578838,1457.8761957883835,0.01435369600453276
155,1.0066258907318115,1.024207353591919,1.0135488941087127,102944.13407683372,1376.134076833725,0.013548894108712635
160,1.0089012384414673,1.0224782228469849,1.0126308183154653,102850.88695466518,1282.886954665184,0.012630818315465343
165,1.0097423791885376,1.0205740928649902,1.011600363958526,102746.22576653957,1178.2257665395737,0.011600363958526047
170,1.0084112882614136,1.017979621887207,1.0104780307411678,102632.23262631893,1064.2326263189316,0.010478030741167805
175,1.0070345401763916,1.0154939889907837,1.0093637899881218,102519.06142151356,951.0614215135574,0.009363789988121825
180,1.003556728363037,1.0174249410629272,1.0083840091330738,102419.54703962803,851.5470396280289,0.008384009133073694
185,1.00039803981781,1.0187504291534424,1.007538772139419,102333.6980086565,765.6980086565018,0.007538772139418929
190,0.9978046417236328,1.0196477174758911,1.0068048015718067,102259.15008604527,691.1500860452652,0.006804801571806723
195,0.9960130453109741,1.0202065706253052,1.0061733433923954,102195.01414167881,627.0141416788101,0.006173343392395342
200,0.9946509003639221,1.0204411745071411,1.0056320677488506,102140.03785711527,572.0378571152687,0.005632067748850708
205,0.9936673045158386,1.020458698272705,1.0051726443392577,102093.37514024973,525.3751402497292,0.00517264433925773
210,0.9931495189666748,1.0202815532684326,1.004787340563638,102054.24060636759,486.24060636758804,0.004787340563638036
215,0.9928938150405884,1.01995050907135,1.0044702051070102,102022.02979230881,454.0297923088074,0.004470205107010155
220,0.9928324222564697,1.019493579864502,1.0042164169055912,101996.2530322671,428.25303226709366,0.004216416905591266
225,0.992887556552887,1.01893949508667,1.0040221935649836,101976.52615600824,408.52615600824356,0.004022193564983494
230,0.9931082129478455,1.0183043479919434,1.003884633236624,101962.55442857742,394.5544285774231,0.003884633236623967
235,0.9933977723121643,1.0176012516021729,1.0038019489554457,101954.15635150671,386.15635150671005,0.0038019489554457116
240,0.9937623739242554,1.0168232917785645,1.0037756300881675,101951.48319679499,383.4831967949867,0.0037756300881674025
245,0.9942061305046082,1.015965461730957,1.0038178651643508,101955.77292901278,387.7729290127754,0.0038178651643507346
250,0.994896411895752,1.0150033235549927,1.0039633187255865,101970.54635632038,402.54635632038116,0.003963318725586614
