step,total_mpm_substeps,coupling_mode,rho_min,rho_max,lbm_max_v,fluid_mean_ux,projection_zone_fluid_mean_ux,far_field_fluid_mean_ux,solid_mean_vx_norm,mpm_min_J,mpm_max_speed,projected_mass,active_cell_count,cell_force_max_norm,hydro_force_max_norm,bb_link_count,bb_max_correction,active_reaction_particle_count,max_grid_reaction_norm,elapsed_seconds
0,0,moving_boundary,0.9999998807907104,1.0198925733566284,0.020000005140900612,0.01247412245720625,0.0,0.01247412245720625,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,5.313014799990924
1,1,moving_boundary,0.9999998807907104,1.0207643508911133,0.02734951116144657,0.0122379707172513,0.002118998672813177,0.012327507138252258,0.0010910556884482503,0.9996408224105835,0.009527531452476978,0.5214122533798218,224,0.0,0.4123327434062958,11466,0.0,1024,0.0042109377682209015,176.75577469999553
2,2,moving_boundary,0.9999998807907104,1.0205860137939453,0.02735944464802742,0.012352568097412586,0.002027425915002823,0.012452371418476105,0.002098037861287594,0.9990426301956177,0.01914854533970356,0.5214124321937561,224,0.0,0.4119280278682709,11466,5.398943585532834e-07,1024,0.004211002960801125,177.0004542999959
3,3,moving_boundary,0.9999998211860657,1.020671010017395,0.027132365852594376,0.012333708815276623,0.0019966040272265673,0.012435931712388992,0.0030512793455272913,0.9982821941375732,0.028868604451417923,0.5214123129844666,224,0.0,0.41180530190467834,11466,1.0750961791927693e-06,1024,0.00421113008633256,177.25578159998986
4,4,moving_boundary,0.9999998211860657,1.0206815004348755,0.02707412838935852,0.012333480641245842,0.001987213734537363,0.01243647001683712,0.003966315183788538,0.9974160194396973,0.03868257626891136,0.5214124321937561,224,0.0,0.4117645025253296,11466,1.609500941412989e-06,1024,0.004211312625557184,177.4799481999944
5,5,moving_boundary,0.9999998807907104,1.0206849575042725,0.027051813900470734,0.01233436819165945,0.001979832537472248,0.012437832541763783,0.004852261394262314,0.9965164065361023,0.04858854040503502,0.5214124917984009,224,0.0,0.4117436110973358,11466,2.145494590877206e-06,1024,0.004211542196571827,177.7091178999981
6,6,moving_boundary,0.9999998807907104,1.020684003829956,0.02703864313662052,0.012334007769823074,0.0019734902307391167,0.012437780387699604,0.005714495200663805,0.9956093430519104,0.05858008563518524,0.5214123129844666,224,0.0,0.4117339253425598,11466,2.6856610020331573e-06,1024,0.004211813677102327,177.95943899999838
7,7,moving_boundary,0.9999998211860657,1.0206838846206665,0.02703075297176838,0.012333810329437256,0.0019677989184856415,0.012437786906957626,0.00655635679140687,0.9947718381881714,0.06864450871944427,0.5214124321937561,224,0.0,0.411729097366333,11466,3.231854179830407e-06,1024,0.004212117753922939,178.21298129999195
8,8,moving_boundary,0.9999998807907104,1.0206834077835083,0.02702535316348076,0.012333665043115616,0.001962374895811081,0.012437798082828522,0.007379951886832714,0.9940441846847534,0.07876130193471909,0.5214123129844666,224,0.0,0.411727637052536,11466,3.784883347179857e-06,1024,0.004212445579469204,178.46888229998876
9,9,moving_boundary,0.9999998807907104,1.0206832885742188,0.02702125534415245,0.012333473190665245,0.0019571047741919756,0.012437720783054829,0.008186692371964455,0.9934442043304443,0.08890039473772049,0.5214124917984009,224,0.0,0.41172805428504944,11466,4.344341050455114e-06,1024,0.004212791565805674,178.7229367000109
10,10,moving_boundary,0.9999997615814209,1.020682692527771,0.027017949149012566,0.012333294376730919,0.0019518970511853695,0.012437639757990837,0.008977562189102173,0.9929853677749634,0.0990217924118042,0.5214123129844666,224,0.0,0.4117293953895569,11466,4.908616119791986e-06,1024,0.004213146399706602,178.9861196000129
11,11,moving_boundary,0.9999998211860657,1.020682454109192,0.02701527439057827,0.012333106249570847,0.0019467228557914495,0.012437530793249607,0.009753248654305935,0.9926804900169373,0.10907626897096634,0.5214122533798218,224,0.0,0.4117310643196106,11466,5.4750121307733934e-06,1024,0.004213505890220404,179.26749769999878
