metric,value
batch_legacy_shim_audit_pass,True
legacy_implementation_body_count,0
legacy_shim_count,14
pass_count,14
policy_id,step67_squid_proxy_real_geometry_migration_policy
row_count,14
step,67
step67_legacy_shim_pass,True
