step,rho_min,rho_max,rho_mean,mass_total,mass_total_delta_from_initial,mass_total_delta_rel,inlet_mean_ux,outlet_mean_ux,midplane_mean_ux,inlet_flux,outlet_flux,flux_imbalance_abs,flux_imbalance_rel,max_v,mach_proxy_observed
0,1.0,1.0,1.0,101568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.9999823570251465,1.0019539594650269,1.0000659154397074,101574.6948993802,6.694899380207062,6.591543970745768e-05,0.0010956484220995936,1.1250261197247127e-05,0.0,2.3227934073551646,0.023805132829262575,2.298988274525902,0.9897515066325385,0.0011152909744852934,0.0019317406330315325
10,0.9998047351837158,1.004794716835022,1.0002685629451094,101595.27740120888,27.277401208877563,0.0002685629451094593,0.0023869214507281104,0.00011392281039953888,0.0,5.071840796337953,0.24101370402833808,4.830827092309614,0.952480033639392,0.0025103566516046613,0.004348065265697756
15,0.9993902444839478,1.0070195198059082,1.0005689331488221,101625.78540205956,57.785402059555054,0.0005689331488220212,0.0035015519787398976,0.00034919261025092766,0.0,7.454887642922156,0.738443141187819,6.716444501734337,0.9009451011795041,0.003710749386146592,0.006427206470960921
20,0.9988045692443848,1.0094428062438965,1.0009623883912961,101665.74786412716,97.74786412715912,0.0009623883912960688,0.004697099135702719,0.0006828500542306431,0.0,10.021465261948961,1.443190299536382,8.578274962412578,0.8559900910881656,0.004995423008876843,0.008652326456673288
25,0.9980795979499817,1.0118571519851685,1.0014402997470504,101714.28836470842,146.28836470842361,0.0014402997470504845,0.005865870747849036,0.0010935473396380773,1.4049064195132318e-09,12.541118565600318,2.309518378884956,10.231600186715362,0.8158443071242582,0.00627966479031822,0.010876698471332517
30,0.9972571134567261,1.0142618417739868,1.001996060999412,101770.73592358828,202.7359235882759,0.0019960609994119794,0.007040817203178002,0.0015588414700209324,3.984529731050075e-08,15.084711285883031,3.2894898894929323,11.7952213963901,0.7819321943157514,0.007679078986024745,0.013300554959129357
35,0.9964883923530579,1.0166847705841064,1.0026309101102333,101835.21627807617,267.2162780761719,0.002630910110233261,0.00821530404443446,0.0019949521639011096,8.262637010147955e-07,17.638029338234343,4.206537455231538,13.431491883002806,0.7615075145547618,0.009086753332276732,0.0157387184473491
40,0.9957225322723389,1.0191066265106201,1.0033473112545883,101907.97970950603,339.97970950603485,0.0033473112545884024,0.009389343457155648,0.002428165954568059,4.7229849151713894e-05,20.201154858950908,5.116074868768852,15.085079990182056,0.7467434458826508,0.010494535059246276,0.018177067924427408
45,0.9949128031730652,1.0215330123901367,1.0041438966535299,101988.88729530573,420.8872953057289,0.00414389665352994,0.010563587283078293,0.0028852997344411516,0.0005873198252390685,22.775590661042962,6.074303187549555,16.70128747349341,0.7332976659990871,0.011901630480992248,0.02061422868598899
