step,total_mpm_substeps,coupling_mode,rho_min,rho_max,lbm_max_v,fluid_mean_ux,projection_zone_fluid_mean_ux,far_field_fluid_mean_ux,solid_mean_vx_norm,mpm_min_J,mpm_max_speed,projected_mass,active_cell_count,cell_force_max_norm,hydro_force_max_norm,bb_link_count,bb_max_correction,active_reaction_particle_count,max_grid_reaction_norm,elapsed_seconds
0,0,moving_boundary,0.9999998807907104,1.0198925733566284,0.020000005140900612,0.01247412245720625,0.0,0.01247412245720625,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,5.6554559000069275
1,1,moving_boundary,0.9999998807907104,1.0207643508911133,0.02734951116144657,0.0122379707172513,0.002118998672813177,0.012327507138252258,0.0010910554556176066,0.9996492862701416,0.008803538978099823,0.5214123129844666,224,0.0,0.4123327434062958,11466,0.0,1024,0.0042109377682209015,162.5436875000014
2,2,moving_boundary,0.9999998807907104,1.0205864906311035,0.027359595522284508,0.012352686375379562,0.0020275276619940996,0.012452492490410805,0.00209822878241539,0.999047577381134,0.01713046059012413,0.5214122533798218,224,0.0,0.41192811727523804,11466,3.9651766314818815e-07,1024,0.004211002960801125,162.90730000002077
3,3,moving_boundary,0.9999998211860657,1.020672082901001,0.027132801711559296,0.012334012426435947,0.0019968717824667692,0.01243623811751604,0.0030519841238856316,0.9982441663742065,0.0250098817050457,0.5214123129844666,224,0.0,0.41180551052093506,11466,7.727155661996221e-07,1024,0.004211128689348698,163.16026550001698
4,4,moving_boundary,0.9999998807907104,1.020682454109192,0.02707470767199993,0.012333862483501434,0.0019877362065017223,0.012436865828931332,0.003968026954680681,0.9972625970840454,0.032442010939121246,0.5214123129844666,224,0.0,0.4117649793624878,11466,1.129318775383581e-06,1024,0.004211307968944311,163.41736710001715
5,5,moving_boundary,0.9999998211860657,1.0206860303878784,0.02705262042582035,0.012334899976849556,0.0019806898199021816,0.012438378296792507,0.004855628125369549,0.996130108833313,0.03939477726817131,0.5214124321937561,224,0.0,0.41174429655075073,11466,1.4676467117169523e-06,1024,0.004211534280329943,163.65526250001858
6,6,moving_boundary,0.9999998211860657,1.0206859111785889,0.0270395390689373,0.012334626168012619,0.001974790822714567,0.012438398785889149,0.005720370449125767,0.9948811531066895,0.045824673026800156,0.5214124321937561,224,0.0,0.4117346704006195,11466,1.7885711258713854e-06,1024,0.004211802966892719,163.88709070000914
7,7,moving_boundary,0.9999998211860657,1.0206859111785889,0.027031809091567993,0.012334577739238739,0.0019696203526109457,0.012438568286597729,0.0065657347440719604,0.9935635328292847,0.05169180408120155,0.5214123129844666,224,0.0,0.4117300808429718,11466,2.092730937874876e-06,1024,0.004212104715406895,164.1186469999957
8,8,moving_boundary,0.9999998211860657,1.0206859111785889,0.027026664465665817,0.012334543280303478,0.001964823342859745,0.012438679113984108,0.007394016720354557,0.9922105669975281,0.0570530891418457,0.5214123129844666,224,0.0,0.4117286205291748,11466,2.3806460376363248e-06,1024,0.0042124358005821705,164.34495170001173
9,9,moving_boundary,0.9999998211860657,1.0206856727600098,0.027022620663046837,0.012334446422755718,0.0019602468237280846,0.012438705191016197,0.008206759579479694,0.9908530116081238,0.06184699758887291,0.5214122533798218,224,0.0,0.4117291271686554,11466,2.652778675837908e-06,1024,0.004212790168821812,164.57348210000782
10,10,moving_boundary,0.9999998211860657,1.0206854343414307,0.027019470930099487,0.012334396131336689,0.0019558523781597614,0.012438750825822353,0.00900511909276247,0.989518404006958,0.06605131179094315,0.5214122533798218,224,0.0,0.4117306172847748,11466,2.909561544583994e-06,1024,0.004213161300867796,164.80555829999503
11,11,moving_boundary,0.9999998211860657,1.0206856727600098,0.027016934007406235,0.012334336526691914,0.0019515777239575982,0.012438769452273846,0.009789920412003994,0.988231897354126,0.06969672441482544,0.5214124321937561,224,0.0,0.4117324650287628,11466,3.151444616378285e-06,1024,0.004213543143123388,165.0317120999971
12,12,moving_boundary,0.9999997615814209,1.0206854343414307,0.027014870196580887,0.012334296479821205,0.0019474198343232274,0.012438791804015636,0.010561794973909855,0.9870151877403259,0.07283434271812439,0.5214123725891113,224,0.0,0.41173458099365234,11466,3.3788980999815976e-06,1024,0.0042139324359595776,165.25318060000427
13,13,moving_boundary,0.9999998807907104,1.0206854343414307,0.027013132348656654,0.012334231287240982,0.0019433434354141355,0.012438771314918995,0.011321264319121838,0.9858868718147278,0.07558548450469971,0.5214122533798218,224,0.0,0.41173648834228516,11466,3.5924285839428194e-06,1024,0.004214323591440916,165.47742480001762
14,14,moving_boundary,0.9999998211860657,1.0206855535507202,0.027011748403310776,0.012334214523434639,0.0019393708789721131,0.012438791804015636,0.012068727053701878,0.984862208366394,0.07801276445388794,0.5214122533798218,224,0.0,0.4117383658885956,11466,3.7926174627500586e-06,1024,0.004214711487293243,165.70429359999252
15,15,moving_boundary,0.9999998807907104,1.0206855535507202,0.02701052464544773,0.012334168888628483,0.0019354487303644419,0.012438780628144741,0.012804524973034859,0.9839529991149902,0.08016317337751389,0.521412193775177,224,0.0,0.41174009442329407,11466,3.980093424615916e-06,1024,0.004215091932564974,165.936472100002
16,16,moving_boundary,0.9999998211860657,1.0206856727600098,0.02700945921242237,0.012334132567048073,0.0019316015532240272,0.012438769452273846,0.01352890394628048,0.9831675291061401,0.08230619132518768,0.5214124917984009,224,0.0,0.4117417633533478,11466,4.155580882070353e-06,1024,0.004215461667627096,166.16829739999957
17,17,moving_boundary,0.9999998211860657,1.0206855535507202,0.027008667588233948,0.012334096245467663,0.001927820616401732,0.012438747100532055,0.014242093078792095,0.9825104475021362,0.08506329357624054,0.5214123129844666,224,0.0,0.4117431938648224,11466,4.319863819546299e-06,1024,0.004215816501528025,166.39122869999846
18,18,moving_boundary,0.9999998807907104,1.0206855535507202,0.027007831260561943,0.012334072031080723,0.0019240831024944782,0.012438743375241756,0.014944277703762054,0.9819832444190979,0.08842261135578156,0.5214123129844666,224,0.0,0.4117443561553955,11466,4.476451522350544e-06,1024,0.004216151311993599,166.63018480001483
19,19,moving_boundary,0.9999998807907104,1.0206855535507202,0.027007319033145905,0.012334060855209827,0.0019203786505386233,0.012438749894499779,0.01563560590147972,0.9815838932991028,0.09194128215312958,0.5214124321937561,224,0.0,0.41174548864364624,11466,4.62545267509995e-06,1024,0.004216465167701244,166.89115380001022
20,20,moving_boundary,0.9999998807907104,1.0206855535507202,0.02700667642056942,0.01233407761901617,0.0019166989950463176,0.012438775040209293,0.016316218301653862,0.9813073873519897,0.09560804814100266,0.5214122533798218,224,0.0,0.4117463231086731,11466,4.765592620969983e-06,1024,0.004216753412038088,167.13387799999327
21,21,moving_boundary,0.9999998211860657,1.0206855535507202,0.027006149291992188,0.012334060855209827,0.0019130128202959895,0.012438767589628696,0.016986209899187088,0.9811457395553589,0.09941772371530533,0.5214123129844666,224,0.0,0.4117470383644104,11466,4.897948656434892e-06,1024,0.004217011854052544,167.36464119999437
22,22,moving_boundary,0.9999998807907104,1.0206855535507202,0.02700585313141346,0.012334057129919529,0.0019093165174126625,0.01243877038359642,0.017645692452788353,0.9810885787010193,0.10335622727870941,0.5214122533798218,224,0.0,0.4117477536201477,11466,5.023651283408981e-06,1024,0.004217239562422037,167.60093010001583
23,23,moving_boundary,0.9999998211860657,1.0206855535507202,0.027005407959222794,0.012334046885371208,0.0019055649172514677,0.012438769452273846,0.018294764682650566,0.9811232686042786,0.10740438848733902,0.5214123725891113,224,0.0,0.41174840927124023,11466,5.1438200898701325e-06,1024,0.004217430949211121,167.82610440001008
24,24,moving_boundary,0.9999998807907104,1.0206854343414307,0.027005068957805634,0.01233405526727438,0.0019017525482922792,0.01243878249078989,0.01893349550664425,0.9812356233596802,0.11154123395681381,0.5214122533798218,224,0.0,0.4117487967014313,11466,5.259576937532984e-06,1024,0.004217586014419794,168.05601299999398
25,25,moving_boundary,0.9999998807907104,1.0206854343414307,0.027004826813936234,0.012334040366113186,0.001897868700325489,0.012438773177564144,0.019561968743801117,0.9814099669456482,0.11574610322713852,0.5214122533798218,224,0.0,0.41174930334091187,11466,5.37199184691417e-06,1024,0.0042177001014351845,168.29035660001682
26,26,moving_boundary,0.9999998211860657,1.0206853151321411,0.02700461447238922,0.012334050610661507,0.001893860986456275,0.012438778765499592,0.02018025331199169,0.981338381767273,0.11999991536140442,0.521412193775177,224,0.0,0.41174960136413574,11466,5.482081633090274e-06,1024,0.004217770416289568,168.52347519999603
27,27,moving_boundary,0.9999998807907104,1.0206855535507202,0.027004405856132507,0.01233402919024229,0.0018897071713581681,0.012438763864338398,0.02078843303024769,0.981120228767395,0.12428522109985352,0.5214122533798218,224,0.0,0.4117499589920044,11466,5.590763521468034e-06,1024,0.004217794165015221,168.7450030000182
28,28,moving_boundary,0.9999998211860657,1.0206856727600098,0.027004152536392212,0.012334012426435947,0.0018854127265512943,0.012438747100532055,0.02138660103082657,0.98093181848526,0.12858571112155914,0.5214122533798218,224,0.0,0.4117502272129059,11466,5.698863333236659e-06,1024,0.004217769019305706,168.9909694000089
29,29,moving_boundary,0.9999998807907104,1.0206853151321411,0.027003979310393333,0.01233400497585535,0.0018809395842254162,0.012438744306564331,0.02197481505572796,0.9807677865028381,0.1328849494457245,0.5214125514030457,224,0.0,0.41175055503845215,11466,5.807073648611549e-06,1024,0.004217689856886864,169.23147270001937
30,30,moving_boundary,0.9999998211860657,1.0206853151321411,0.027003707364201546,0.012334007769823074,0.0018762884428724647,0.012438750825822353,0.022553136572241783,0.9806224703788757,0.1371655911207199,0.5214123725891113,224,0.0,0.41175058484077454,11466,5.915934707445558e-06,1024,0.004217556212097406,169.45012850000057
31,31,moving_boundary,0.9999998211860657,1.0206855535507202,0.027003679424524307,0.012334020808339119,0.0018714278703555465,0.012438762001693249,0.023121673613786697,0.9804903864860535,0.141407772898674,0.5214125514030457,224,0.0,0.41175079345703125,11466,6.0258430494286586e-06,1024,0.004217363428324461,169.67579460001434
32,32,moving_boundary,0.9999998807907104,1.0206854343414307,0.027003517374396324,0.012334005907177925,0.001866351580247283,0.012438748963177204,0.02368050068616867,0.9803664684295654,0.1455889493227005,0.5214123725891113,224,0.0,0.4117509424686432,11466,6.1370228650048375e-06,1024,0.004217107780277729,169.89552859999822
33,33,moving_boundary,0.9999998807907104,1.0206853151321411,0.027003323659300804,0.0123340068385005,0.0018610794795677066,0.012438747100532055,0.02422969974577427,0.9802457690238953,0.14968359470367432,0.5214123725891113,224,0.0,0.4117509126663208,11466,6.249533726077061e-06,1024,0.004216786008328199,170.14607829999295
34,34,moving_boundary,0.9999998807907104,1.0206851959228516,0.02700311690568924,0.012334004044532776,0.0018555945716798306,0.012438744306564331,0.02476934902369976,0.9801238179206848,0.1536637842655182,0.521412193775177,224,0.0,0.41175106167793274,11466,6.3632433011662215e-06,1024,0.004216396249830723,170.4022435999941
35,35,moving_boundary,0.9999998211860657,1.0206851959228516,0.027003055438399315,0.012333993799984455,0.00184990419074893,0.012438733130693436,0.02529953233897686,0.9799964427947998,0.15749990940093994,0.521412193775177,224,0.0,0.41175106167793274,11466,6.4779032982187346e-06,1024,0.004215932916849852,170.6508354000107
36,36,moving_boundary,0.9999998807907104,1.0206849575042725,0.027002902701497078,0.012333986349403858,0.0018440097337588668,0.012438725680112839,0.025820348411798477,0.979860246181488,0.16116252541542053,0.5214121341705322,224,0.0,0.4117511510848999,11466,6.593068974325433e-06,1024,0.004215393215417862,170.87346530001378
37,37,moving_boundary,0.9999998807907104,1.0206853151321411,0.02700279839336872,0.01233397051692009,0.0018379446119070053,0.01243870984762907,0.026331860572099686,0.9797123074531555,0.16462339460849762,0.5214123129844666,224,0.0,0.41175127029418945,11466,6.708187811454991e-06,1024,0.004214772023260593,171.09699499999988
38,38,moving_boundary,0.9999998211860657,1.0206851959228516,0.027002684772014618,0.012333957478404045,0.0018317110370844603,0.012438693083822727,0.026834210380911827,0.9795502424240112,0.16785749793052673,0.5214123725891113,224,0.0,0.41175130009651184,11466,6.822579507570481e-06,1024,0.004214066546410322,171.31568660002085
39,39,moving_boundary,0.9999998211860657,1.020685076713562,0.02700253576040268,0.012333974242210388,0.001825324259698391,0.01243870984762907,0.027327386662364006,0.9793723821640015,0.1708444207906723,0.5214124321937561,224,0.0,0.4117513597011566,11466,6.9354950937849935e-06,1024,0.004213273990899324,171.53663889999734
40,40,moving_boundary,0.9999998211860657,1.0206849575042725,0.027002453804016113,0.012333963997662067,0.0018188281683251262,0.012438693083822727,0.027811547741293907,0.979177713394165,0.17356936633586884,0.5214124917984009,224,0.0,0.4117513597011566,11466,7.046103746688459e-06,1024,0.004212389700114727,171.7651474000013
41,41,moving_boundary,0.9999998211860657,1.0206851959228516,0.02700236812233925,0.012333959341049194,0.001812207163311541,0.012438690289855003,0.028286701068282127,0.9789025783538818,0.17602406442165375,0.5214123725891113,224,0.0,0.4117514491081238,11466,7.15356554792379e-06,1024,0.004211410414427519,171.9911362999992
42,42,moving_boundary,0.9999998211860657,1.020685076713562,0.027002181857824326,0.012333952821791172,0.0018055139807984233,0.012438682839274406,0.0287530105561018,0.9786033034324646,0.1782071888446808,0.5214123725891113,224,0.0,0.4117513597011566,11466,7.257025572471321e-06,1024,0.004210333805531263,172.2102223999973
43,43,moving_boundary,0.9999998807907104,1.020684838294983,0.02700217254459858,0.012333947233855724,0.001798764569684863,0.012438671663403511,0.02921042963862419,0.9782907366752625,0.18012401461601257,0.5214123129844666,224,0.0,0.411751389503479,11466,7.35564753995277e-06,1024,0.004209156613796949,172.4277773000067
44,44,moving_boundary,0.9999998807907104,1.020684838294983,0.027001971378922462,0.012333948165178299,0.0017919793026521802,0.012438672594726086,0.02965911664068699,0.9779648780822754,0.18178588151931763,0.521412193775177,224,0.0,0.41175147891044617,11466,7.448662472597789e-06,1024,0.004207876976579428,172.64366070000688
45,45,moving_boundary,0.9999998807907104,1.0206849575042725,0.027001874521374702,0.012333939783275127,0.0017851681914180517,0.012438666075468063,0.030099084600806236,0.977626383304596,0.1832093447446823,0.5214123725891113,224,0.0,0.41175150871276855,11466,7.535366421507206e-06,1024,0.0042064920999109745,172.8648372000025
