step,rho_min,rho_max,rho_mean,mass_total,mass_total_delta_from_initial,mass_total_delta_rel,inlet_mean_ux,outlet_mean_ux,midplane_mean_ux,inlet_flux,outlet_flux,flux_imbalance_abs,flux_imbalance_rel,max_v,mach_proxy_observed
0,1.0,1.0,1.0,101568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.9998378157615662,1.004794716835022,1.0002699417907748,101595.4174478054,27.417447805404663,0.00026994179077469935,0.0023869214507281104,9.476887400750936e-05,0.0,5.071840796337953,0.20049849480389137,4.871342301534061,0.9604682988179245,0.0025103566516046613,0.004348065265697756
20,0.998988926410675,1.0094428062438965,1.0009773071361183,101667.26313120127,99.26313120126724,0.0009773071361183368,0.004697099135702719,0.0005775077490418594,0.0,10.021465261948961,1.2207757823792793,8.800689479569682,0.878183903204803,0.004995423008876843,0.008652326456673288
30,0.9976793527603149,1.0142618417739868,1.0020489666767056,101776.10944741964,208.1094474196434,0.002048966676705689,0.007040817203178002,0.0013206382966761006,2.7630708245457006e-08,15.084711285883031,2.7880058603633597,12.296705425519672,0.8151767171724059,0.007679078986024745,0.013300554959129357
40,0.9961043000221252,1.0191066265106201,1.0034489906313768,101918.30708044767,350.3070804476738,0.0034489906313767507,0.009389343457155648,0.0022123312181595092,4.705845246431612e-05,20.201154858950908,4.663102098635676,15.538052760315232,0.7691665584866547,0.010494535059246276,0.018177067924427408
50,0.9943732619285583,1.0239628553390503,1.0051596329982317,102092.0536043644,524.0536043643951,0.005159632998231679,0.011737735923080368,0.00319041504046223,0.001985785527464437,25.36074322428412,6.713010578602611,18.64773264568151,0.7352991385451755,0.013308391833357238,0.023050810822409458
60,0.9925457835197449,1.028834581375122,1.0071724865605518,102296.49511498213,728.4951149821281,0.0071724865605518285,0.014085890628865767,0.004221155024410907,0.004736133690572226,30.563797548413795,8.86549493219636,21.698302616217436,0.7099347710914129,0.016119105580854498,0.027919109838607032
70,0.9906549453735352,1.033721923828125,1.0094842369437556,102531.29497790337,963.2949779033661,0.009484236943755574,0.01643385239331041,0.005286334467931195,0.007784683839417994,35.81095641613033,11.081491881441828,24.729464534688503,0.6905558245171471,0.018928922619861097,0.03278585571013921
80,0.9887422323226929,1.038622260093689,1.0120882993738889,102795.78439080715,1227.7843908071518,0.01208829937388894,0.018781615485435454,0.006540970787245759,0.01098379587190356,41.102680440982766,13.685195017247096,27.41748542373567,0.6670485994971309,0.021742745068286544,0.037659539154289934
90,0.9872026443481445,1.0413832664489746,1.0146439334074835,103055.35502833128,1487.3550283312798,0.014643933407483456,0.020022706837271868,0.010894776254717176,0.014273220597060366,43.916457281288984,22.758922067037172,21.157535214251812,0.4817678046918911,0.024430488954661368,0.04231484812322376
100,0.9872528314590454,1.0400903224945068,1.0161906285135154,103212.44975686073,1644.449756860733,0.01619062851351541,0.019973231532341592,0.01546614908983857,0.017619172776855586,43.76074485117861,32.3107998267613,11.44994502441731,0.2616487690818848,0.025024788611131027,0.04334420532314994
110,0.9893884658813477,1.0378568172454834,1.0169349709935323,103288.05113387108,1720.0511338710785,0.0169349709935322,0.019954842203675237,0.018925026193391425,0.021002169378499705,43.63105756433185,39.62097963108378,4.01007793324807,0.09190879518185886,0.0255661402023692,0.04428185378393271
120,0.992669939994812,1.0350221395492554,1.0170243653699418,103297.13074189425,1729.1307418942451,0.017024365369941764,0.019951030978182988,0.02174681630064795,0.024471085270803373,43.50843294989926,45.67918235166972,2.1707494017704647,0.0475216343641737,0.026779305238715835,0.04638311726485123
130,0.9966367483139038,1.0318493843078613,1.0165447857543104,103248.42079949379,1680.4207994937897,0.01654478575431031,0.01994959028201822,0.024211361200156108,0.028008819678543042,43.3754098542378,51.05923306527359,7.6838232110357865,0.15048841805384872,0.031043071377065995,0.05376817684806546
140,1.0010192394256592,1.028498649597168,1.0155438710832716,103146.75989818573,1578.75989818573,0.0155438710832716,0.019948664552660655,0.026471271725382044,0.03002837250433468,43.23358965506323,56.071346447848384,12.837756792785157,0.22895395966147303,0.03406068862619708,0.058994843241356724
