step,inlet_flux,outlet_flux,flux_imbalance_abs,flux_imbalance_rel
0,0.0,0.0,0.0,0.0
10,5.071840796337953,0.20049849480389137,4.871342301534061,0.9604682988179245
20,10.021465261948961,1.2207757823792793,8.800689479569682,0.878183903204803
30,15.084711285883031,2.7880058603633597,12.296705425519672,0.8151767171724059
40,20.201154858950908,4.663102098635676,15.538052760315232,0.7691665584866547
50,25.36074322428412,6.713010578602611,18.64773264568151,0.7352991385451755
60,30.563797548413795,8.86549493219636,21.698302616217436,0.7099347710914129
70,35.81095641613033,11.081491881441828,24.729464534688503,0.6905558245171471
80,41.102680440982766,13.685195017247096,27.41748542373567,0.6670485994971309
90,43.916457281288984,22.758922067037172,21.157535214251812,0.4817678046918911
100,43.76074485117861,32.3107998267613,11.44994502441731,0.2616487690818848
110,43.63105756433185,39.62097963108378,4.01007793324807,0.09190879518185886
120,43.50843294989926,45.67918235166972,2.1707494017704647,0.0475216343641737
130,43.3754098542378,51.05923306527359,7.6838232110357865,0.15048841805384872
140,43.23358965506323,56.071346447848384,12.837756792785157,0.22895395966147303
150,43.08578325798066,60.886503664423934,17.800720406443276,0.29235905061246376
160,42.93366482876404,65.45242040478726,22.518755576023224,0.3440477133887042
170,42.73825939976378,64.49648097394831,21.75822157418453,0.3373551741989335
180,42.24540177878457,59.02239388236866,16.776992103584092,0.284247909988547
190,42.06580109776172,54.72169454528659,12.655893447524868,0.23127744037698067
200,41.943697539087225,51.20578718381284,9.262089644725613,0.18087974336724078
210,41.9020598697342,48.24147010522957,6.3394102354953645,0.13140997199436813
220,41.898926254411606,45.65881752141756,3.7598912670059548,0.08234753922924683
230,41.918508593683455,43.31801948747696,1.3995108937935044,0.03230782271101052
240,41.95274246972005,40.93845451868549,1.0142879510345608,0.02417691648565375
250,42.00721999331026,36.610605079387994,5.396614913922264,0.12846874691497526
260,42.37267785698542,29.805032149408667,12.567645707576752,0.2965978631323366
270,42.64193965690798,27.361227214205833,15.280712442702146,0.3583493754188707
280,42.82240779119877,27.770165521592073,15.052242269606698,0.3515038748638596
290,42.917966923681604,29.164239934240214,13.75372698944139,0.32046548276386905
300,42.97505803732421,30.786523335175524,12.188534702148687,0.28361880725240296
310,43.00623967588075,32.33159828272708,10.67464139315367,0.24821145660731517
320,43.02070013280935,33.77684624072478,9.243853892084573,0.21486990828944763
330,43.04196470535716,36.3076887455109,6.734275959846258,0.156458377445026
340,43.174721697657404,43.42398042781331,0.24925873015590838,0.005740117043629117
350,43.2562783929785,48.827961778381166,5.571683385402665,0.11410845717237282
360,43.08529375765336,50.4892800786426,7.40398632098924,0.14664471962081294
370,42.937204710994926,50.578228337254714,7.641023626259788,0.15107337440349985
380,42.8027205366696,50.00580846475562,7.2030879280860205,0.1440450249527072
390,42.69923613031587,49.25608066005411,6.5568445297382425,0.1331174637095261
400,42.62274994716527,48.60941651937256,5.986666572207291,0.12315857710041415
410,42.564484311235745,48.899228099695854,6.334743788460109,0.12954690768420352
420,42.44656061409352,50.95658037972954,8.510019765636017,0.16700531515692704
430,42.187918924011164,50.71280116102628,8.524882237015113,0.16810119026843742
440,42.19455264840124,46.837267011266235,4.642714362864993,0.09912436525701285
450,42.28756535428677,43.423373180485655,1.135807826198885,0.026156600535798866
460,42.3969133892862,41.09720144250533,1.2997119467808673,0.030655815314831567
470,42.49183254869081,39.77273589226463,2.7190966564261814,0.06399104235644358
480,42.568043298557384,39.15463311023697,3.4134101883204124,0.0801871527046697
490,42.61869194296054,38.58615836174876,4.03253358121178,0.09461889601418999
500,42.60692287686617,36.33705089115611,6.269871985710061,0.14715617938028439
