step,total_mpm_substeps,reaction_transfer_mode,area_policy,area_scale,raw_area_scale,area_proxy_total,area_weighted_hydro_sum_x,area_weighted_hydro_sum_y,area_weighted_hydro_sum_z,bb_link_count,active_reaction_particle_count,max_grid_reaction_norm,net_grid_reaction_force_x,net_grid_reaction_force_y,net_grid_reaction_force_z,cell_force_max_norm,hydro_force_max_norm,rho_min,rho_max,lbm_max_v,mpm_min_J,mpm_max_speed
0,0,link_area_experimental,inverse_length,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.02604166604578495
10,100,link_area_experimental,inverse_length,0.417994886636734,0.417994886636734,4710.59765625,0.027912938967347145,-3.4874478842539247e-06,-0.0978698804974556,6120,8622,4.1133080230792984e-06,0.005053333006799221,-8.430944831161469e-08,0.005127652082592249,0.0,0.4111819863319397,0.9888915419578552,1.01729416847229,0.00898673851042986,0.9971750378608704,0.06895794719457626
20,200,link_area_experimental,inverse_length,0.7875744104385376,0.7875744104385376,4578.029296875,-0.13074515759944916,-0.0004672907816711813,-0.27258026599884033,5964,8622,4.148145308136009e-06,0.004477581940591335,-3.2459254839523055e-08,0.00512799434363842,0.0,0.411044716835022,0.9897375702857971,1.0140708684921265,0.00991765595972538,0.9927746653556824,0.06146852299571037
30,300,link_area_experimental,inverse_length,0.7022697925567627,0.7022697925567627,4586.5146484375,-0.05985838547348976,-0.00023514608619734645,-0.3252861797809601,5976,8700,4.1304424485133495e-06,0.003631498897448182,-3.753674349127323e-08,0.004931692499667406,0.0,0.4079940915107727,0.9916563034057617,1.0065078735351562,0.011393996886909008,0.9923648834228516,0.06652578711509705
