actual,artifact_path,check,expected,pass,summary_key
True,outputs/step87_runtime_geometry_wall_velocity_squid_proxy_combined_activation_plan/runtime_geometry_wall_velocity_squid_proxy_combined_activation_plan.json,step87_activation_plan_pass,True,True,step87_runtime_geometry_wall_velocity_squid_proxy_combined_activation_plan_pass
True,outputs/step87_runtime_geometry_wall_velocity_squid_proxy_combined_activation_guard/runtime_geometry_wall_velocity_squid_proxy_combined_activation_guard.json,step87_activation_guard_pass,True,True,step87_runtime_geometry_wall_velocity_squid_proxy_combined_activation_guard_pass
True,outputs/step87_output_guard/output_guard.json,step87_output_guard_pass,True,True,output_guard_pass
True,outputs/step87_artifact_manifest/artifact_summary.json,step87_artifact_budget_pass,True,True,artifact_budget_pass
