step,rho_min,rho_max,rho_mean,mass_total,mass_total_delta_from_initial,mass_total_delta_rel,inlet_mean_ux,outlet_mean_ux,midplane_mean_ux,inlet_flux,outlet_flux,flux_imbalance_abs,flux_imbalance_rel,max_v,mach_proxy_observed
0,1.0,1.0,1.0,101568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.9996833801269531,1.055232286453247,1.0108682628340724,102671.86771953106,1103.8677195310593,0.010868262834072339,0.019879631172612114,0.00017906412514680245,2.2534840282401437e-10,43.58145830855584,0.37878127378407,43.20267703477177,0.9913086599557476,0.02714633025206297,0.04701882323561712
50,0.9983422756195068,1.0538792610168457,1.0213671487197984,103738.21856117249,2170.2185611724854,0.021367148719798414,0.019958848724342417,0.0009296945587018661,0.02089747998710292,43.782274902143385,1.9640147638856096,41.81826013825778,0.9551413267520857,0.026920241737810515,0.0466272264419241
75,0.9970682263374329,1.0496702194213867,1.0314333826020623,104760.62580412626,3192.6258041262627,0.03143338260206229,0.01995504082273868,0.0018300001840908186,0.019972573591894444,43.78933804413454,3.8632653341298657,39.926072710004675,0.9117761193321502,0.02731990892837704,0.04731947032210363
100,1.0165385007858276,1.0417983531951904,1.0340178625337737,105023.12626183033,3455.12626183033,0.03401786253377373,0.019956424824421653,0.02781642243461525,0.020886555930471052,43.796848744382274,60.01746265623076,16.22061391184849,0.27026490614502063,0.029460931184881533,0.05102782965050518
125,0.9789395332336426,1.0407791137695312,1.0241069724336125,104016.49697613716,2448.4969761371613,0.024106972433612567,0.019953477940221082,0.04958907965331256,0.018284228937577154,43.72241110319282,102.96574205710061,59.243330953907794,0.5753693390667146,0.05258930149616785,0.09108734212592069
150,0.9683082699775696,1.0396535396575928,1.0069744157961087,102276.37746357918,708.3774635791779,0.006974415796108793,0.01995199414089829,0.0562691004719719,0.03417143936661585,43.60327960343796,115.45181031142113,71.84853070798317,0.6223248515045201,0.06081538644846479,0.10533533921067681
175,0.9687499403953552,1.0472066402435303,0.9920236459371611,100757.85767054558,-810.142329454422,-0.007976354062838906,0.020174983515631274,0.0434536366468664,0.051395772967755174,44.216349080589495,91.17399437053922,46.957645289949724,0.5150333229792443,0.060252040781896395,0.10435959589395659
200,0.9706714153289795,1.0216373205184937,0.9840029378972652,99943.21039634943,-1624.78960365057,-0.015997062102734817,0.019892147736930217,0.026732486482843723,0.05330188710058534,40.96577034132733,57.7033015179835,16.73753117665617,0.2900619329630531,0.06202780189759425,0.10743530436845046
225,0.921762228012085,1.0263829231262207,0.9806572102953897,99603.39153528214,-1964.608464717865,-0.01934278970461036,0.019884046472587916,0.02357949903559988,0.031125075895312184,38.81216569115185,51.06654703790045,12.254381346748602,0.23996886528579411,0.03832732301481394,0.0663848707797617
250,0.9258049130439758,1.0141710042953491,0.9747253181383474,99000.90111267567,-2567.098887324333,-0.025274681861652618,0.0199334620637203,0.03615388877153756,0.00026918266276434587,39.09133839651511,76.98259631939345,37.89125792287834,0.4922055079263776,0.04142746258919077,0.07175447003313733
