step,lbm_open_boundary_semantics,row_role,step132_authority_sweep_candidate,target_outlet_flux,outlet_flux_raw_before_correction,outlet_flux_after_correction,outlet_flux_error,outlet_flux_error_filtered,correction_gain_effective,flow_correction_cap_u,correction_delta_abs_sum,correction_delta_abs_sum_run,controller_target_outlet_flux,controller_measured_outlet_flux,controller_raw_flux_error,controller_filtered_flux_error,controller_u_feedback,controller_u_feedback_abs,controller_authority_ratio,controller_saturation_count_step,controller_saturation_count_run,controller_saturation_fraction_run,outlet_plane_ux_min,outlet_plane_ux_max,outlet_plane_ux_mean,outlet_plane_negative_ux_fraction,midplane_flux,sampled_x_profile_flux,mass_total_delta_rel,validation_claim_allowed,selected96_claim_allowed
0,convective_plane_flux_controlled_damped_outlet,plane_flux_control_candidate_48,True,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0:0;24:0;47:0,0.0,False,False
25,convective_plane_flux_controlled_damped_outlet,plane_flux_control_candidate_48,True,43.58145830855584,0.37878127378407,0.37878127378407,43.20267703477177,16.750816345214844,0.05000000074505806,0.002,4.1934309005737305,55.934207916259766,43.50697708129883,0.3398505449295044,43.167126536369324,16.750816345214844,0.0003958132292609662,0.0003958132292609662,0.1979066146304831,0,0,0.0,9.636991308070719e-05,0.00018380614346824586,0.00017906412514680245,0.0,4.768371635321881e-07,0:43.5814583086;24:4.76837163532e-07;47:0.378781273784,0.010868262834072339,False,False
50,convective_plane_flux_controlled_damped_outlet,plane_flux_control_candidate_48,True,43.782274902143385,1.9640147638856096,1.9640147638856096,41.81826013825778,27.01804542541504,0.05000000074505806,0.002,6.755458831787109,197.06219482421875,43.77075958251953,1.8868763446807861,41.883883237838745,27.01804542541504,0.000638422672636807,0.000638422672636807,0.3192113363184035,0,0,0.0,0.00039057881804183125,0.0009687273995950818,0.0009296945587018661,0.0,45.88000744969294,0:43.7822749021;24:45.8800074497;47:1.96401476389,0.021367148719798414,False,False
75,convective_plane_flux_controlled_damped_outlet,plane_flux_control_candidate_48,True,43.78933804413454,3.8632653341298657,3.8632653341298657,39.926072710004675,32.5129280090332,0.05000000074505806,0.002,8.133055686950684,385.62176513671875,43.79195022583008,3.688645601272583,40.103304624557495,32.5129280090332,0.0007682639406993985,0.0007682639406993985,0.38413197034969926,0,0,0.0,0.0005777629557996988,0.0019398671574890614,0.0018300001840908186,0.0,43.733697481806054,0:43.7893380441;24:43.7336974818;47:3.86326533413,0.03143338260206229,False,False
100,convective_plane_flux_controlled_damped_outlet,plane_flux_control_candidate_48,True,43.796848744382274,60.01746265623076,60.01746265623076,-16.22061391184849,22.832555770874023,0.05000000074505806,0.002,5.825231552124023,574.1857299804688,43.79570770263672,58.16876983642578,-14.373062133789062,22.832555770874023,0.0005395216285251081,0.0005395216285251081,0.26976081426255405,0,0,0.0,0.011016912758350372,0.029457127675414085,0.02781642243461525,0.0,45.69187420890254,0:43.7968487444;24:45.6918742089;47:60.0174626562,0.03401786253377373,False,False
125,convective_plane_flux_controlled_damped_outlet,plane_flux_control_candidate_48,True,43.72241110319282,102.96574205710061,102.96574205710061,-59.243330953907794,-1.9128159284591675,0.05000000074505806,0.002,0.6129220128059387,643.2811889648438,43.728553771972656,101.63654327392578,-57.907989501953125,-1.9128159284591675,-4.519886715570465e-05,4.519886715570465e-05,0.022599433577852324,0,0,0.0,0.015804117545485497,0.05258798226714134,0.04958907965331256,0.0,40.20171177591708,0:43.7224111032;24:40.2017117759;47:102.965742057,0.024106972433612567,False,False
150,convective_plane_flux_controlled_damped_outlet,plane_flux_control_candidate_48,True,43.60327960343796,115.45181031142113,115.45181031142113,-71.84853070798317,-28.632871627807617,0.05000000074505806,0.002,7.350132465362549,747.1570434570312,43.60593795776367,115.74977111816406,-72.14383316040039,-28.632871627807617,-0.0006765801808796823,0.0006765801808796823,0.33829009043984115,0,0,0.0,0.010815809480845928,0.06054530665278435,0.0562691004719719,0.0,73.0432895103757,0:43.6032796034;24:73.0432895104;47:115.451810311,0.006974415796108793,False,False
175,convective_plane_flux_controlled_damped_outlet,plane_flux_control_candidate_48,True,44.216349080589495,91.17399437053922,91.17399437053922,-46.957645289949724,-41.55876922607422,0.05000000074505806,0.002,10.442038536071777,977.7088012695312,44.39080047607422,92.58332061767578,-48.19252014160156,-41.55876922607422,-0.0009820125997066498,0.0009820125997066498,0.4910062998533249,0,0,0.0,3.229802359783207e-06,0.048363905400037766,0.0434536366468664,0.0,106.29409832873593,0:44.2163490806;24:106.294098329;47:91.1739943705,-0.007976354062838906,False,False
200,convective_plane_flux_controlled_damped_outlet,plane_flux_control_candidate_48,True,40.96577034132733,57.7033015179835,57.7033015179835,-16.73753117665617,-37.1467170715332,0.05000000074505806,0.002,9.411961555480957,1229.5521240234375,41.07199478149414,58.70399856567383,-17.632003784179688,-37.1467170715332,-0.0008777580223977566,0.0008777580223977566,0.4388790111988783,0,0,0.0,-0.005373398773372173,0.031867388635873795,0.026732486482843723,0.08506616257088846,109.73364075176477,0:40.9657703413;24:109.733640752;47:57.703301518,-0.015997062102734817,False,False
225,convective_plane_flux_controlled_damped_outlet,plane_flux_control_candidate_48,True,38.81216569115185,51.06654703790045,51.06654703790045,-12.254381346748602,-26.968406677246094,0.05000000074505806,0.002,6.878876209259033,1427.1522216796875,38.8643913269043,50.641761779785156,-11.77737045288086,-26.968406677246094,-0.0006372497300617397,0.0006372497300617397,0.31862486503086984,0,0,0.0,-0.002408892149105668,0.028507763519883156,0.02357949903559988,0.00945179584120983,65.11947640498406,0:38.8121656912;24:65.119476405;47:51.0665470379,-0.01934278970461036,False,False
