row_name,coupling_mode,reaction_transfer_mode,n_grid,n_particles,n_lbm_steps,mpm_substeps_per_lbm_step,completed_lbm_steps,total_mpm_substeps,diagnostics_row_count,initialized,rho_min,rho_max,lbm_max_v,mpm_min_J,mpm_max_speed,projected_mass,active_cell_count,cell_force_max_norm,hydro_force_max_norm,bb_link_count,bb_max_correction,active_reaction_particle_count,max_grid_reaction_norm,has_nan,has_inf,driver_run_called,canonical_driver_module,legacy_driver_module_used_as_implementation,penalty_coupler_exists,moving_boundary_coupler_exists,link_area_coupler_exists,geo_path_name,generated_file_count,elapsed_seconds,stable,notes
canonical_driver_none_16_1step,none,engineering,16,512,1,1,1,1,2,True,1.0000003576278687,1.0000003576278687,0.0,1.0,3.1250009536743164,0.027000004425644875,343,0.0,0.0,0,0.0,0,0.0,False,False,True,src.mpm_lbm.sim.drivers.fsi_driver,False,False,False,False,geo_all_fluid_16.dat,4,88.33930200000759,True,canonical driver real smoke completed
canonical_driver_penalty_16_1step,penalty,engineering,16,512,1,1,1,1,2,True,0.9999992847442627,1.0000014305114746,1.2197436262795236e-05,0.9999967813491821,3.1236026287078857,0.027000006288290024,343,2.000001404667273e-05,2.000001404667273e-05,0,0.0,0,0.0001628311292733997,False,False,True,src.mpm_lbm.sim.drivers.fsi_driver,False,True,False,False,geo_all_fluid_16.dat,4,217.87622310000006,True,canonical driver real smoke completed
canonical_driver_moving_boundary_engineering_16_1step,moving_boundary,engineering,16,512,1,1,1,1,2,True,0.980000376701355,1.0200003385543823,0.020408153533935547,0.9999899864196777,3.125638723373413,0.027000010013580322,343,0.0,0.4174053966999054,552,0.006666671484708786,512,4.052240547025576e-05,False,False,True,src.mpm_lbm.sim.drivers.fsi_driver,False,False,True,False,geo_all_fluid_16.dat,4,248.9853778000106,True,canonical driver real smoke completed
