step,rho_min,rho_max,rho_mean,mass_total,mass_total_delta_from_initial,mass_total_delta_rel
0,1.0,1.0,1.0,101568.0,0.0,0.0
25,0.9971431493759155,1.055232286453247,1.0104957816801923,102634.03555369377,1066.0355536937714,0.0104957816801923
50,0.9946932792663574,1.0533220767974854,1.0200319298118747,103602.60304713249,2034.603047132492,0.020031929811874724
75,0.9930198192596436,1.045742392539978,1.0289708273086249,104510.50898808241,2942.508988082409,0.028970827308624852
100,0.9775610566139221,1.0381749868392944,1.0231474436492094,103919.0395565629,2351.0395565629005,0.0231474436492094
125,0.9845945835113525,1.0330003499984741,1.0132672165437744,102915.52464991808,1347.5246499180794,0.013267216543774411
150,0.984304666519165,1.0293209552764893,1.0041728380236543,101991.82681238651,423.82681238651276,0.0041728380236542295
175,0.9626312851905823,1.0051087141036987,0.9950461331361737,101064.84565037489,-503.1543496251106,-0.0049538668638263094
200,0.9566735625267029,1.0064351558685303,0.9878624647588158,100335.2148206234,-1232.7851793766022,-0.012137535241184253
225,0.9634949564933777,1.0069241523742676,0.982296278543545,99769.86841911077,-1798.131580889225,-0.017703721456455036
250,0.9688677787780762,1.0060641765594482,0.9801232483826,99549.15809172392,-2018.841908276081,-0.01987675161739998
