step,rho_min,rho_max,rho_mean,mass_total,mass_total_delta_from_initial,mass_total_delta_rel,inlet_mean_ux,outlet_mean_ux,midplane_mean_ux,inlet_flux,outlet_flux,flux_imbalance_abs,flux_imbalance_rel,max_v,mach_proxy_observed
0,1.0,1.0,1.0,101568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.9971431493759155,1.055232286453247,1.0104957816801923,102634.03555369377,1066.0355536937714,0.0104957816801923,0.019879631172612114,0.0016231186945589492,0.0,43.58145830855584,3.4247342165640218,40.15672409199182,0.9214176315001447,0.02714633025206297,0.04701882323561712
50,0.9946932792663574,1.0533220767974854,1.0200319298118747,103602.60304713249,2034.603047132492,0.020031929811874724,0.019958848682969866,0.0029953935027667382,0.021324201928898834,43.78227480669423,6.304667423266984,37.47760738342725,0.8559995465949839,0.027259769398155536,0.04721530560021667
75,0.9930198192596436,1.045742392539978,1.0289708273086249,104510.50898808241,2942.508988082409,0.028970827308624852,0.019955043229388885,0.004468170185340128,0.02170829730555556,43.789332413086534,9.389319830580844,34.40001258250569,0.7855797448107515,0.02906905398608117,0.05034907843185518
100,0.9775610566139221,1.0381749868392944,1.0231474436492094,103919.0395565629,2351.0395565629005,0.0231474436492094,0.01994258822830982,0.04110099684925916,0.022959092779270777,43.63058250884953,86.58543127179897,42.95484876294944,0.4960978785000279,0.0491723673563547,0.08516903858964765
125,0.9845945835113525,1.0330003499984741,1.0132672165437744,102915.52464991808,1347.5246499180794,0.013267216543774411,0.019949739370213396,0.03866501403677617,0.032842530549410553,43.43135118348222,81.8015664414953,38.370215258013076,0.46906455373877903,0.0487935731904241,0.08451294784864519
150,0.984304666519165,1.0293209552764893,1.0041728380236543,101991.82681238651,423.82681238651276,0.0041728380236542295,0.01995198422028826,0.037181816520789966,0.03856510822005422,43.28166371649842,78.90618195892999,35.62451824243157,0.4514794323843198,0.0464859101748256,0.08051595825888097
175,0.9626312851905823,1.0051087141036987,0.9950461331361737,101064.84565037489,-503.1543496251106,-0.0049538668638263094,0.01967788417339466,0.0348298793859095,0.03548622992083814,40.124230481589265,74.07191274020093,33.947682258611664,0.4583070829786645,0.04144798325449494,0.07179001286804927
200,0.9566735625267029,1.0064351558685303,0.9878624647588158,100335.2148206234,-1232.7851793766022,-0.012137535241184253,0.020069290952499964,0.03120782580389509,0.0322830914749697,41.1293343958599,66.4589526909578,25.3296182950979,0.38113177035581197,0.03747859344039998,0.06491482803499041
225,0.9634949564933777,1.0069241523742676,0.982296278543545,99769.86841911077,-1798.131580889225,-0.017703721456455036,0.019960580023079547,0.028909696944252754,0.014251747802062759,41.11241648330369,61.59405372472381,20.481637241420117,0.3325262099643038,0.03353898487277996,0.05809122583393889
250,0.9688677787780762,1.0060641765594482,0.9801232483826,99549.15809172392,-2018.841908276081,-0.01987675161739998,0.01995627445279707,0.007504820794648128,0.014436946164734147,41.277861388747816,15.97425440182312,25.303606986924695,0.6130067337699419,0.02645950549303449,0.04582920785708353
