step,inlet_flux,outlet_flux,flux_imbalance_abs,flux_imbalance_rel
0,0.0,0.0,0.0,0.0
25,43.58145830855584,3.4247342165640218,40.15672409199182,0.9214176315001447
50,43.78227480669423,6.304667423266984,37.47760738342725,0.8559995465949839
75,43.789332413086534,9.389319830580844,34.40001258250569,0.7855797448107515
100,43.63058250884953,86.58543127179897,42.95484876294944,0.4960978785000279
125,43.43135118348222,81.8015664414953,38.370215258013076,0.46906455373877903
150,43.28166371649842,78.90618195892999,35.62451824243157,0.4514794323843198
175,40.124230481589265,74.07191274020093,33.947682258611664,0.4583070829786645
200,41.1293343958599,66.4589526909578,25.3296182950979,0.38113177035581197
225,41.11241648330369,61.59405372472381,20.481637241420117,0.3325262099643038
250,41.277861388747816,15.97425440182312,25.303606986924695,0.6130067337699419
