row_name,coupling_mode,reaction_transfer_mode,n_grid,n_particles,n_lbm_steps,mpm_substeps_per_lbm_step,completed_lbm_steps,total_mpm_substeps,diagnostics_row_count,canonical_driver_module,legacy_driver_module_used_as_implementation,driver_run_called,initialized,rho_min_final,rho_max_final,rho_min_min,rho_max_max,lbm_max_v_max,mpm_min_J_min,mpm_max_speed_max,projected_mass_final,active_cell_count_final,cell_force_max_norm_max,hydro_force_max_norm_max,bb_link_count_final,bb_link_count_max,bb_max_correction_max,active_reaction_particle_count_final,max_grid_reaction_norm_max,has_nan,has_inf,generated_file_count,geo_path_name,diagnostics_csv_exists,diagnostics_npz_exists,driver_config_exists,elapsed_seconds,runtime_warning,stable,notes
canonical_driver_moving_boundary_engineering_16_3step,moving_boundary,engineering,16,512,3,1,3,3,4,src.mpm_lbm.sim.drivers.fsi_driver,False,True,True,0.9768528342247009,1.0341906547546387,0.9734044671058655,1.0341906547546387,0.027018096297979355,0.9999436736106873,3.127060651779175,0.02699999511241913,392,0.0,0.42087656259536743,534,552,0.006875575520098209,512,4.087308843736537e-05,False,False,4,geo_all_fluid_16.dat,True,True,True,115.28821250000328,False,True,controlled canonical real-driver duration ramp completed
canonical_driver_moving_boundary_engineering_16_5step,moving_boundary,engineering,16,512,5,1,5,5,6,src.mpm_lbm.sim.drivers.fsi_driver,False,True,True,0.9692624807357788,1.0259172916412354,0.9671249985694885,1.0341906547546387,0.027245832607150078,0.9998660087585449,3.1284618377685547,0.02699998952448368,392,0.0,0.42087656259536743,534,552,0.006890784949064255,512,4.1048730054171756e-05,False,False,4,geo_all_fluid_16.dat,True,True,True,299.3498921999999,False,True,controlled canonical real-driver duration ramp completed
canonical_driver_penalty_16_5step,penalty,engineering,16,512,5,1,5,5,6,src.mpm_lbm.sim.drivers.fsi_driver,False,True,True,0.9999935030937195,1.0000070333480835,0.9999935030937195,1.0000070333480835,1.8254295355291106e-05,0.9999547600746155,3.125,0.027000006288290024,392,2.000001404667273e-05,2.000001404667273e-05,0,0,0.0,0,0.0001628311292733997,False,False,4,geo_all_fluid_16.dat,True,True,True,215.405316999997,False,True,controlled canonical real-driver duration ramp completed
