metric,value
canonical_import_pass_count,14
driver_support_import_execution_audit_pass,True
legacy_import_pass_count,14
output_snapshot_unchanged,True
pass_count,14
row_count,14
runtime_object_construction_required,False
same_object_count,14
solver_run,False
