actual,artifact_path,check,expected,pass,summary_key
True,outputs/step98_48cube_taichi_ggui_visualization_smoke_matrix/48cube_taichi_ggui_visualization_smoke_matrix.json,step98_48cube_taichi_ggui_visualization_smoke_matrix_pass,True,True,step98_48cube_taichi_ggui_visualization_smoke_matrix_pass
True,outputs/step98_48cube_taichi_ggui_visualization_quality/48cube_taichi_ggui_visualization_quality.json,step98_48cube_taichi_ggui_visualization_quality_pass,True,True,step98_48cube_taichi_ggui_visualization_quality_pass
True,outputs/step98_activation_guard/activation_guard.json,step98_activation_guard_pass,True,True,step98_activation_guard_pass
True,outputs/step98_output_guard/output_guard.json,step98_output_guard_pass,True,True,output_guard_pass
True,outputs/step98_step97_regression_guard/step97_regression_guard.json,step98_step97_regression_guard_pass,True,True,step98_step97_regression_guard_pass
True,outputs/step98_step96_regression_guard/step96_regression_guard.json,step98_step96_regression_guard_pass,True,True,step98_step96_regression_guard_pass
True,outputs/step98_step94_regression_guard/step94_regression_guard.json,step98_step94_regression_guard_pass,True,True,step98_step94_regression_guard_pass
True,outputs/step98_artifact_manifest/artifact_summary.json,step98_artifact_budget_pass,True,True,artifact_budget_pass
