case,transfer_mode,reaction_transfer_mode,mode,geometry_type,n_grid,n_particles,n_lbm_steps,mpm_substeps_per_lbm_step,completed_lbm_steps,total_mpm_substeps,rho_min_global,rho_max_global,rho_span_global,lbm_max_v_global,mpm_min_J_global,mpm_max_speed_global,solid_vx_initial,solid_vx_final,solid_vx_drift,projection_zone_ux_initial,projection_zone_ux_final,bb_link_count_min,bb_link_count_max,active_reaction_particle_count_min,active_reaction_particle_count_max,cell_force_max_norm,hydro_force_max_norm,max_grid_reaction_norm,area_scale_initial,area_scale_final,area_scale_min,area_scale_max,area_scale_mean,raw_area_scale_initial,raw_area_scale_final,raw_area_scale_min,raw_area_scale_max,area_proxy_total_initial,area_proxy_total_final,area_proxy_total_min,area_proxy_total_max,estimated_memory_mb,stable,well_behaved,elapsed_seconds,notes
box_64_link_area_feasibility,link_area_experimental,link_area_experimental,moving_boundary,box,64,32768,5,5,5,25,0.992273211479187,1.0027772188186646,0.010504007339477539,0.005351947154849768,0.9955477118492126,0.04163375496864319,0.01952994056046009,0.02125658467411995,0.0017266441136598587,0.0,0.00016246196173597127,11186,11186,16570,16570,0.0,0.4023546278476715,2.0407289866852807e-06,1.0,0.777285635471344,0.777285635471344,1.0,0.888642817735672,1.0,0.777285635471344,0.777285635471344,1.0,0.0,8619.669921875,0.0,8619.669921875,64.375,True,True,152.6782173999818,Step 19 conservative 64^3 link-area feasibility
