step,total_mpm_substeps,coupling_mode,rho_min,rho_max,lbm_max_v,fluid_mean_ux,projection_zone_fluid_mean_ux,far_field_fluid_mean_ux,solid_mean_vx_norm,mpm_min_J,mpm_max_speed,projected_mass,active_cell_count,cell_force_max_norm,hydro_force_max_norm,bb_link_count,bb_max_correction,active_reaction_particle_count,max_grid_reaction_norm,elapsed_seconds
0,0,moving_boundary,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,3.7624340999900596
1,1,moving_boundary,0.9999999403953552,1.0000003576278687,0.020000005140900612,0.00041939690709114075,0.0,0.0004291843215469271,1.0885156370932236e-05,0.9999964237213135,9.527240035822615e-05,0.5214123129844666,224,0.0,0.4082483947277069,11466,0.0,1024,4.210937913740054e-05,92.36903000000166
2,2,moving_boundary,0.9999979734420776,1.0102002620697021,0.020000005140900612,0.0006101308390498161,5.573004813186344e-08,0.0006243669777177274,2.0830817447858863e-05,0.9999945759773254,0.0001991385070141405,0.5214123129844666,224,0.0,0.4082481563091278,11466,6.40928078610159e-07,1024,4.2109382775379345e-05,92.43178829998942
3,3,moving_boundary,0.9999942779541016,1.0223238468170166,0.020000005140900612,0.0006721190293319523,6.395519847046671e-08,0.0006878008134663105,3.016230766661465e-05,0.9999960064888,0.00030720344511792064,0.5214124917984009,224,0.0,0.40824881196022034,11466,1.2878080042355577e-06,1024,4.2109393689315766e-05,92.4933166999981
4,4,moving_boundary,0.9999901056289673,1.0247325897216797,0.020000005140900612,0.0008069166215136647,1.2296551687995816e-07,0.0008257413865067065,3.902640673913993e-05,0.9999971389770508,0.0003823197621386498,0.5214123725891113,224,0.0,0.40824830532073975,11466,2.006656814046437e-06,1024,4.210940460325219e-05,92.55517439999676
5,5,moving_boundary,0.9999869465827942,1.0249322652816772,0.020000005140900612,0.0009514290140941739,1.3389053776791116e-07,0.0009736257488839328,4.748494757222943e-05,0.9999966621398926,0.00044979556696489453,0.5214123725891113,224,0.0,0.4082483649253845,11466,2.608829845485161e-06,1024,4.210942279314622e-05,92.62225919999764
6,6,moving_boundary,0.99998539686203,1.0247375965118408,0.020000005140900612,0.0010882822098210454,1.8222819164748216e-07,0.0011136713437736034,5.5558681196998805e-05,0.9999952912330627,0.0005212717805989087,0.5214123129844666,224,0.0,0.4082479178905487,11466,3.0826056445221184e-06,1024,4.210944098304026e-05,92.68225990000064
7,7,moving_boundary,0.9999853372573853,1.026475191116333,0.020000005140900612,0.0012101171305403113,1.8592822925711516e-07,0.0012383495923131704,6.325724098132923e-05,0.9999946355819702,0.0005839605582877994,0.5214124321937561,224,0.0,0.4082482159137726,11466,3.526877435433562e-06,1024,4.21094628109131e-05,92.73337600000377
8,8,moving_boundary,0.9999858140945435,1.0260947942733765,0.020000005140900612,0.0013330556685104966,2.3184797726116813e-07,0.0013641564873978496,7.058725896058604e-05,0.9999949932098389,0.0006320439861156046,0.5214125514030457,224,0.0,0.40824800729751587,11466,3.97224175685551e-06,1024,4.210948827676475e-05,92.77878429999691
9,9,moving_boundary,0.9999867081642151,1.0264220237731934,0.020000005140900612,0.0014567975886166096,2.3463314846594585e-07,0.0014907863223925233,7.755567639833316e-05,0.9999952912330627,0.0006656153709627688,0.5214123129844666,224,0.0,0.4082481861114502,11466,4.339156475907657e-06,1024,4.210951738059521e-05,92.82192709999799
