case,policy,total_link_count,axis_link_count,face_diagonal_link_count,area_proxy_total,bb_net_fluid_impulse_x,bb_net_solid_force_x,area_weighted_fluid_impulse_x,area_weighted_solid_force_x,area_weighted_balance_error_x,scalar_vs_directional_impulse_error_x,hydro_vs_directional_solid_error_x,rho_min,rho_max,lbm_max_v,cell_force_max_norm,hydro_force_max_norm
link_area_wall_couette,uniform,10240,2048,8192,10240.0,0.058269500732421875,-0.058269500732421875,0.058269500732421875,-0.058269500732421875,0.0,0.0,0.000881195068359375,1.0000044107437134,1.0000110864639282,0.027463465929031372,0.0,0.33333712816238403
link_area_wall_couette,inverse_length,10240,2048,8192,7840.618751480199,0.058269500732421875,-0.058269500732421875,0.04120275910425164,-0.04120275910425164,0.0,0.0,0.000881195068359375,1.0000044107437134,1.0000110864639282,0.027463465929031372,0.0,0.33333712816238403
link_area_wall_couette,length,10240,2048,8192,13633.237502960397,0.058269500732421875,-0.058269500732421875,0.08240551820848907,-0.08240551820848907,0.0,0.0,0.000881195068359375,1.0000044107437134,1.0000110864639282,0.027463465929031372,0.0,0.33333712816238403
