step,total_mpm_substeps,reaction_transfer_mode,area_policy,area_scale,raw_area_scale,area_proxy_total,area_weighted_hydro_sum_x,area_weighted_hydro_sum_y,area_weighted_hydro_sum_z,bb_link_count,active_reaction_particle_count,max_grid_reaction_norm,net_grid_reaction_force_x,net_grid_reaction_force_y,net_grid_reaction_force_z,cell_force_max_norm,hydro_force_max_norm,rho_min,rho_max,lbm_max_v,mpm_min_J,mpm_max_speed
0,0,link_area_experimental,inverse_length,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.02604166604578495
10,100,link_area_experimental,inverse_length,0.7840836644172668,0.7840836644172668,5219.99462890625,0.732090413570404,-0.031037677079439163,0.008502954617142677,6654,3275,1.0519056559132878e-05,0.00036199274472892284,0.0011652744142338634,-0.00014910406025592238,0.0,0.42017579078674316,0.9910463094711304,1.0120291709899902,0.007718042470514774,0.9939621686935425,0.05344239994883537
20,200,link_area_experimental,inverse_length,0.799401044845581,0.799401044845581,5181.953125,0.4633643627166748,-0.09390962868928909,-0.001232603215612471,6606,3299,1.0526796359044965e-05,0.0004218335379846394,0.0011214744299650192,2.4327093342435546e-05,0.0,0.4203343689441681,0.9921448826789856,1.0105148553848267,0.006502991542220116,0.9948467016220093,0.06264490634202957
30,300,link_area_experimental,inverse_length,0.8085690140724182,0.8085690140724182,5226.96533203125,0.333078533411026,-0.05282740667462349,-0.0304407998919487,6668,3286,1.0517837836232502e-05,0.00045410997699946165,0.0009028004133142531,2.7086220143246464e-05,0.0,0.41711342334747314,0.9927634000778198,1.0069633722305298,0.007113245315849781,0.9951666593551636,0.06070294976234436
