case,reaction_transfer_mode,step_index,driver_lbm_step,requested_phase,selected_phase,report_pass,finite_pass,cap_pass,applied_cell_count,max_applied_velocity_norm,mean_applied_velocity_norm,after_solid_vel_norm_max,wall_velocity_cap_lbm,lbm_population_update_count,apply_to_lbm_solid_vel,apply_to_lbm_populations,modify_bounceback_formula
experimental_48_moving_boundary_scale_0075,engineering,0,0,0.0,0.0,True,True,True,2136,0.0007510255192508511,0.00048264578694171543,0.0007510255192508511,0.01,0,True,False,False
experimental_48_moving_boundary_scale_0075,engineering,1,1,0.025,0.0,True,True,True,2136,0.0007510255192508511,0.00048264578694171543,0.0014152041085164495,0.01,0,True,False,False
experimental_48_moving_boundary_scale_0075,engineering,2,2,0.05,0.0,True,True,True,2136,0.0007510255192508511,0.0004826457869417153,0.0021280194765071867,0.01,0,True,False,False
experimental_48_moving_boundary_scale_0075,engineering,3,3,0.075,0.1,True,True,True,2136,0.008774176188320633,0.0056387154132942876,0.009462552435307657,0.01,0,True,False,False
experimental_48_moving_boundary_scale_0075,engineering,4,4,0.1,0.1,True,True,True,2136,0.008774176188320633,0.0056387154132942876,0.009837811105193125,0.01,0,True,False,False
experimental_48_moving_boundary_scale_0075,engineering,5,5,0.125,0.1,True,True,True,2136,0.0087042414424973,0.005638466215658297,0.01,0.01,0,True,False,False
experimental_48_moving_boundary_scale_0075,engineering,6,6,0.15,0.1,True,True,True,2136,0.008551262286333568,0.005637698531544676,0.010000000000000002,0.01,0,True,False,False
experimental_48_moving_boundary_scale_0075,engineering,7,7,0.175,0.2,True,True,True,2136,0.00893307102269935,0.006734364311959958,0.010000000000000002,0.01,0,True,False,False
experimental_48_moving_boundary_scale_0075,engineering,8,8,0.2,0.2,True,True,True,2136,0.009072596958981176,0.006741800066547505,0.010000000000000002,0.01,0,True,False,False
experimental_48_moving_boundary_scale_0075,engineering,9,9,0.225,0.2,True,True,True,2136,0.009363240659505112,0.006751683085275214,0.010000000000000002,0.01,0,True,False,False
experimental_48_moving_boundary_scale_0075,engineering,10,10,0.25,0.2,True,True,True,2136,0.00967813097947864,0.00676059245730655,0.010000000000000002,0.01,0,True,False,False
experimental_48_moving_boundary_scale_0075,engineering,11,11,0.275,0.35,True,True,True,2136,0.00026541065260066675,0.00017056588624968845,0.0040247553114755846,0.01,0,True,False,False
experimental_48_moving_boundary_scale_0075,engineering,12,12,0.3,0.35,True,True,True,2136,0.0002654106526006668,0.00017056588624968848,0.00401900504004298,0.01,0,True,False,False
experimental_48_moving_boundary_scale_0075,engineering,13,13,0.325,0.35,True,True,True,2136,0.0002654106526006668,0.00017056588624968848,0.004013824949100923,0.01,0,True,False,False
