metric,value
closure_pass,True
combined_row_pass,True
component_effect_pass,True
diagnostic_only_pass,True
no_persistent_state_pass,True
projection_pass,True
quality_pass,True
row_count,2
row_count_pass,True
stability_pass,True
static_row_pass,True
step_count_pass,True
transfer_mode_pass,True
