reaction_scale,force_cap_norm,geometry_type,stable,well_behaved,over_damped,sign_reversed,rho_min,rho_max,lbm_max_v,mpm_min_J,mpm_max_speed,initial_solid_vx,final_solid_vx,solid_slowdown,projection_zone_ux_final,hydro_force_max_norm,net_grid_reaction_force_x,solid_momentum_delta_x,cell_force_max_norm,bb_link_count,accounting_error_x,classification_reason,score,recommended
1.0,1e-05,box,True,True,False,False,0.9888914227485657,1.0172828435897827,0.008981352342944981,0.9971733689308167,0.0689091184862163,0.026045124977827072,0.03333438187837601,0.0,0.0002624478832978454,0.41117961184362883,-0.005055018234997988,0.00019690315549536475,0.0,6120,0.0006724121049046516,well_behaved,1716.077900675981,True
1.0,2.5e-05,box,True,False,False,False,0.9827434420585632,1.039551854133606,0.021100906554451467,0.9927887320518494,0.14158610243688463,0.026045124977827072,0.04423297941684723,0.0,0.00022285248429341754,0.43404028375481407,-0.0123260747641325,0.0004911662317835401,0.0,5960,0.0006750132888555527,stable,431.8992206393291,False
1.0,5e-05,box,False,False,False,False,0.9719970226287842,1.068580150604248,0.032729964084181384,0.9860292673110962,0.259484236584343,0.026045124977827072,0.054204151034355164,0.0,0.00016541415167404744,0.4457672158284246,-0.019607633352279663,0.0007603899333624211,0.0,5908,0.0006770500913262367,unstable,-965.8622281782971,False
1.0,0.0001,box,False,False,False,False,0.953319787979126,1.1320524215698242,0.06139941790867591,0.9753063321113586,0.45501995438687126,0.026045124977827072,0.07680978626012802,0.0,0.00014277451209638762,0.4636182678468321,-0.022098097950220108,0.0013707348308108448,0.0,5868,0.0006750337779521942,unstable,-1787.381837902421,False
