step,diagnostic_mode,rho_min,rho_max,max_v,f_min,f_max,F_min,F_max,negative_population_count,negative_population_fraction,population_entry_count,fluid_cell_count,mass_total,mass_total_delta_rel,boundary_x_min_negative_population_count,boundary_x_max_negative_population_count,stability_all_finite
0,lightweight_reduction,1.0,1.0,0.0,0.02777777798473835,0.3333333432674408,0.02777777798473835,0.3333333432674408,0,0.0,4864,128,128.0,0.0,0,0,True
1,lightweight_reduction,0.9999998807907104,1.0101999044418335,0.01009702030569315,0.02777777425944805,0.3333333134651184,0.02777777425944805,0.3333333134651184,0,0.0,4864,128,128.16319274902344,0.0012749433517456055,0,0,True
2,lightweight_reduction,0.9999996423721313,1.026679515838623,0.013753660023212433,0.02777773328125477,0.339612752199173,0.02777773328125477,0.339612752199173,0,0.0,4864,128,128.47914123535156,0.003743290901184082,0,0,True
3,lightweight_reduction,0.999998927116394,1.03751802444458,0.019429605454206467,0.02731209248304367,0.3443957567214966,0.02731209248304367,0.3443957567214966,0,0.0,4864,128,128.80807495117188,0.0063130855560302734,0,0,True
4,lightweight_reduction,0.9999976754188538,1.0446646213531494,0.02445465512573719,0.0268939808011055,0.34690332412719727,0.0268939808011055,0.34690332412719727,0,0.0,4864,128,129.1790008544922,0.009210944175720215,0,0,True
5,lightweight_reduction,0.9999958276748657,1.0495233535766602,0.02661789394915104,0.026570012792944908,0.3490698039531708,0.026570012792944908,0.3490698039531708,0,0.0,4864,128,129.5824432373047,0.012362837791442871,0,0,True
6,lightweight_reduction,0.9999934434890747,1.05242121219635,0.02662801928818226,0.026544708758592606,0.35012874007225037,0.026544708758592606,0.35012874007225037,0,0.0,4864,128,129.98922729492188,0.015540838241577148,0,0,True
7,lightweight_reduction,0.9999905824661255,1.0527416467666626,0.027911607176065445,0.026567449793219566,0.35098716616630554,0.026567449793219566,0.35098716616630554,0,0.0,4864,128,130.3726806640625,0.01853656768798828,0,0,True
8,lightweight_reduction,0.9999892711639404,1.0518490076065063,0.028556203469634056,0.026493433862924576,0.3508071005344391,0.026493433862924576,0.3508071005344391,0,0.0,4864,128,130.72442626953125,0.02128458023071289,0,0,True
9,lightweight_reduction,1.0000028610229492,1.0512685775756836,0.028287917375564575,0.026512226089835167,0.3501436710357666,0.026512226089835167,0.3501436710357666,0,0.0,4864,128,131.05091857910156,0.023835301399230957,0,0,True
10,lightweight_reduction,1.0000723600387573,1.0507887601852417,0.028918372467160225,0.026504626497626305,0.35068705677986145,0.026504626497626305,0.35068705677986145,0,0.0,4864,128,131.36334228515625,0.026276111602783203,0,0,True
11,lightweight_reduction,1.0002477169036865,1.050138235092163,0.028734538704156876,0.026516905054450035,0.3496216833591461,0.026516905054450035,0.3496216833591461,0,0.0,4864,128,131.66656494140625,0.028645038604736328,0,0,True
12,lightweight_reduction,1.0006035566329956,1.0495327711105347,0.028948582708835602,0.026518352329730988,0.35026776790618896,0.026518352329730988,0.35026776790618896,0,0.0,4864,128,131.95533752441406,0.030901074409484863,0,0,True
13,lightweight_reduction,1.0011980533599854,1.0488353967666626,0.02856634370982647,0.02650821954011917,0.3492167294025421,0.02650821954011917,0.3492167294025421,0,0.0,4864,128,132.21298217773438,0.032913923263549805,0,0,True
14,lightweight_reduction,1.0020307302474976,1.0483949184417725,0.028670577332377434,0.02652830258011818,0.34982624650001526,0.02652830258011818,0.34982624650001526,0,0.0,4864,128,132.41339111328125,0.034479618072509766,0,0,True
15,lightweight_reduction,1.0029761791229248,1.0469975471496582,0.028391221538186073,0.026036230847239494,0.34890255331993103,0.026036230847239494,0.34890255331993103,0,0.0,4864,128,132.5258026123047,0.03535783290863037,0,0,True
16,lightweight_reduction,1.0037407875061035,1.0465490818023682,0.03170829638838768,0.02527591958642006,0.34911084175109863,0.02527591958642006,0.34911084175109863,0,0.0,4864,128,132.52293395996094,0.035335421562194824,0,0,True
17,lightweight_reduction,1.0037109851837158,1.046066164970398,0.04087592661380768,0.024525167420506477,0.3486977219581604,0.024525167420506477,0.3486977219581604,0,0.0,4864,128,132.3922882080078,0.034314751625061035,0,0,True
18,lightweight_reduction,1.0019142627716064,1.0454641580581665,0.048194948583841324,0.023886341601610184,0.34837600588798523,0.023886341601610184,0.34837600588798523,0,0.0,4864,128,132.1446075439453,0.032379746437072754,0,0,True
19,lightweight_reduction,0.9994326829910278,1.0456624031066895,0.05273248627781868,0.02345278300344944,0.34836244583129883,0.02345278300344944,0.34836244583129883,0,0.0,4864,128,131.81349182128906,0.0297929048538208,0,0,True
20,lightweight_reduction,0.9973047971725464,1.0459134578704834,0.054385244846343994,0.02324616350233555,0.3483569622039795,0.02324616350233555,0.3483569622039795,0,0.0,4864,128,131.44622802734375,0.026923656463623047,0,0,True
