case,candidate_id,mode,reaction_transfer_mode,grid_size,driver_projected_mass,region_context_projected_mass_total,mass_delta,driver_active_cell_count,region_context_active_cell_count_total,active_cell_delta,mantle_outer_projected_mass,mantle_cavity_proxy_projected_mass,funnel_outlet_proxy_projected_mass,alignment_pass,semantic_overlap_note,scope_note
squid_proxy_region_48_none,squid_proxy_region,none,engineering,48,0.0229403804987669,0.02935791015625,-0.006417529657483101,4850,962,3888,0.019775390625,0.0030517578125,0.000244140625,True,"region projection is semantic context, not a mass partition","Step 31 controlled squid proxy region projection and static driver smoke; no actuation, no swimming, and no new FSI physics"
squid_proxy_region_48_penalty,squid_proxy_region,penalty,engineering,48,0.022940397262573242,0.02935791015625,-0.006417512893676758,4850,962,3888,0.019775390625,0.0030517578125,0.000244140625,True,"region projection is semantic context, not a mass partition","Step 31 controlled squid proxy region projection and static driver smoke; no actuation, no swimming, and no new FSI physics"
squid_proxy_region_48_moving_boundary,squid_proxy_region,moving_boundary,engineering,48,0.022940384224057198,0.02935791015625,-0.006417525932192802,4850,962,3888,0.019775390625,0.0030517578125,0.000244140625,True,"region projection is semantic context, not a mass partition","Step 31 controlled squid proxy region projection and static driver smoke; no actuation, no swimming, and no new FSI physics"
squid_proxy_region_48_link_area,squid_proxy_region,moving_boundary,link_area_experimental,48,0.0229403804987669,0.02935791015625,-0.006417529657483101,4850,962,3888,0.019775390625,0.0030517578125,0.000244140625,True,"region projection is semantic context, not a mass partition","Step 31 controlled squid proxy region projection and static driver smoke; no actuation, no swimming, and no new FSI physics"
