step,rho_min,rho_max,rho_mean,mass_total,mass_total_delta_from_initial,mass_total_delta_rel,inlet_mean_ux,outlet_mean_ux,midplane_mean_ux,inlet_flux,outlet_flux,flux_imbalance_abs,flux_imbalance_rel,max_v,mach_proxy_observed
0,1.0,1.0,1.0,101568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.999430775642395,1.055232286453247,1.010847565249693,102669.76550728083,1101.7655072808266,0.010847565249693079,0.019879631172612114,0.0003218442432175585,2.2534840282401437e-10,43.58145830855584,0.6806401016933182,42.90081820686252,0.9843823468027526,0.02714633025206297,0.04701882323561712
50,0.9968394637107849,1.0538723468780518,1.0210983286075948,103710.91504001617,2142.9150400161743,0.021098328607594658,0.01995884872962402,0.0017738769462817157,0.020904579057247293,43.782274916113494,3.7418156172069317,40.04045929890656,0.9145358338648181,0.026924915234528588,0.04663532117568881
75,0.9942338466644287,1.0476027727127075,1.0304990242885,104665.72489893436,3097.7248989343643,0.030499024288499963,0.01995503934124918,0.003444704602033231,0.02030536321027905,43.78933497783267,7.251370542483192,36.53796443534947,0.8344032731679065,0.028389641710740852,0.04917230185167978
100,1.0135148763656616,1.041128158569336,1.0321645832314814,104834.89238965511,3266.892389655113,0.032164583231481504,0.019957121789089222,0.029479511037718908,0.02200187575349334,43.792619978941914,63.41498201948319,19.622362040541276,0.3094278578288114,0.03121787993402763,0.05407095415032081
125,0.9779466390609741,1.0380860567092896,1.021673971300014,103769.38191699982,2201.381916999817,0.02167397130001395,0.019952373422456936,0.05013165307197797,0.020028438357649978,43.64377387575063,103.98325270565402,60.33947882990339,0.5802807400217292,0.053259691143023744,0.09224849105514327
150,0.9697520732879639,1.0354074239730835,1.0046529209707227,102040.58787715435,472.5878771543503,0.004652920970722573,0.019948940898427327,0.0550536637300967,0.035340396519257404,43.400041219339464,113.19255638437534,69.79251516503587,0.6165821975787602,0.06003523513602398,0.10398407749993778
175,0.9692045450210571,1.040984034538269,0.9906161200541536,100614.89808166027,-953.1019183397293,-0.009383879945846422,0.02017908422135535,0.04068680685175282,0.050805653409771834,43.975240797823375,85.77742255828079,41.802181760457415,0.4873331526376332,0.059016420698809906,0.10221943913119831
200,0.9670268297195435,1.0260319709777832,0.9841112953252156,99954.2160435915,-1613.7839564085007,-0.015888704674784388,0.01989396649548372,0.023491422583867636,0.05015606483482423,40.802894188945416,50.92709276696287,10.124198578017456,0.19879788984509178,0.05966572074894522,0.10334405980738968
225,0.9216775894165039,1.0279546976089478,0.982330963232102,99773.39127355814,-1794.6087264418602,-0.017669036767897963,0.019886950306446487,0.020842811212531467,0.026621447223432747,38.81217656007446,45.17883862700315,6.36666206692869,0.1409213308799702,0.034913410530374174,0.060471800904118335
250,0.9324129819869995,1.0131890773773193,0.9778746869450256,99320.77620363235,-2247.2237963676453,-0.022125313054974453,0.019939320840624587,0.03363261217430114,-0.002890309135171863,39.38663256386415,71.55316204910181,32.16652948523767,0.4495472815466084,0.03861480765425931,0.0668828087816767
