step,diagnostic_mode,rho_min,rho_max,max_v,f_min,f_max,F_min,F_max,negative_population_count,negative_population_fraction,population_entry_count,fluid_cell_count,mass_total,mass_total_delta_rel,boundary_x_min_negative_population_count,boundary_x_max_negative_population_count,stability_all_finite
0,lightweight_reduction,1.0,1.0,0.0,0.02777777798473835,0.3333333432674408,0.02777777798473835,0.3333333432674408,0,0.0,3859584,101568,101568.0,0.0,0,0,True
5,lightweight_reduction,0.9999969005584717,1.049536943435669,0.026540545746684074,0.026570012792944908,0.3490698039531708,0.026570012792944908,0.3490698039531708,0,0.0,3859584,101568,101790.984375,0.002195419571124764,0,0,True
10,lightweight_reduction,0.9999653697013855,1.0534439086914062,0.027761563658714294,0.026476578786969185,0.3514310121536255,0.026476578786969185,0.3514310121536255,0,0.0,3859584,101568,102023.7734375,0.004487372376142092,0,0,True
15,lightweight_reduction,0.9998729825019836,1.055024266242981,0.0278440173715353,0.026529407128691673,0.35108304023742676,0.026529407128691673,0.35108304023742676,0,0.0,3859584,101568,102233.734375,0.006554568121849401,0,0,True
20,lightweight_reduction,0.999699056148529,1.0531331300735474,0.027465179562568665,0.026503615081310272,0.35187041759490967,0.026503615081310272,0.35187041759490967,0,0.0,3859584,101568,102457.3828125,0.00875652580044896,0,0,True
25,lightweight_reduction,0.999430775642395,1.055232286453247,0.02714633010327816,0.026508033275604248,0.3519652485847473,0.026508033275604248,0.3519652485847473,0,0.0,3859584,101568,102671.953125,0.010869103703922495,0,0,True
30,lightweight_reduction,0.9990646839141846,1.0553185939788818,0.027526086196303368,0.026547668501734734,0.35146790742874146,0.026547668501734734,0.35146790742874146,0,0.0,3859584,101568,102891.6796875,0.013032448088965028,0,0,True
35,lightweight_reduction,0.9986065626144409,1.0542048215866089,0.0275092963129282,0.026520196348428726,0.3513267934322357,0.026520196348428726,0.3513267934322357,0,0.0,3859584,101568,103109.5703125,0.01517771652981254,0,0,True
40,lightweight_reduction,0.9980680346488953,1.0528253316879272,0.027182959020137787,0.026486221700906754,0.3515852689743042,0.026486221700906754,0.3515852689743042,0,0.0,3859584,101568,103327.8828125,0.017327138591879333,0,0,True
45,lightweight_reduction,0.9974692463874817,1.0537363290786743,0.026636246591806412,0.026464877650141716,0.35153356194496155,0.026464877650141716,0.35153356194496155,0,0.0,3859584,101568,103544.2421875,0.01945733092607908,0,0,True
50,lightweight_reduction,0.9968394637107849,1.0538723468780518,0.026924915611743927,0.02644142508506775,0.3512650728225708,0.02644142508506775,0.3512650728225708,0,0.0,3859584,101568,103758.40625,0.02156590904615627,0,0,True
55,lightweight_reduction,0.9962048530578613,1.0532417297363281,0.02716190181672573,0.026418481022119522,0.350789338350296,0.026418481022119522,0.350789338350296,0,0.0,3859584,101568,103960.9453125,0.02356003182596881,0,0,True
60,lightweight_reduction,0.995590329170227,1.0518271923065186,0.02742888033390045,0.026394877582788467,0.35052525997161865,0.026394877582788467,0.35052525997161865,0,0.0,3859584,101568,104115.421875,0.02508094946242911,0,0,True
65,lightweight_reduction,0.995021641254425,1.0497386455535889,0.027757322415709496,0.026377592235803604,0.35035088658332825,0.026377592235803604,0.35035088658332825,0,0.0,3859584,101568,104281.078125,0.02671193806120038,0,0,True
70,lightweight_reduction,0.9945424199104309,1.048667550086975,0.028098344802856445,0.026359986513853073,0.34993502497673035,0.026359986513853073,0.34993502497673035,0,0.0,3859584,101568,104467.671875,0.028549069342706363,0,0,True
75,lightweight_reduction,0.9942338466644287,1.0476027727127075,0.028389642015099525,0.026343749836087227,0.34937724471092224,0.026343749836087227,0.34937724471092224,0,0.0,3859584,101568,104659.0703125,0.03043350575476528,0,0,True
80,lightweight_reduction,0.9965092539787292,1.0463873147964478,0.02908419631421566,0.026272974908351898,0.3487861454486847,0.026272974908351898,0.3487861454486847,0,0.0,3859584,101568,104858.609375,0.03239809167257404,0,0,True
85,lightweight_reduction,1.0194194316864014,1.0460810661315918,0.028837215155363083,0.02631545625627041,0.3484523594379425,0.02631545625627041,0.3484523594379425,0,0.0,3859584,101568,105008.5078125,0.03387393482691399,0,0,True
90,lightweight_reduction,1.0221577882766724,1.053382396697998,0.027962107211351395,0.02628362365067005,0.35115253925323486,0.02628362365067005,0.35115253925323486,0,0.0,3859584,101568,104978.3359375,0.03357687399082388,0,0,True
95,lightweight_reduction,1.0144929885864258,1.0429707765579224,0.026692457497119904,0.026066899299621582,0.3474849760532379,0.026066899299621582,0.3474849760532379,0,0.0,3859584,101568,104922.1640625,0.033023827017367675,0,0,True
100,lightweight_reduction,1.0135148763656616,1.041128158569336,0.03121788054704666,0.025527367368340492,0.34686025977134705,0.025527367368340492,0.34686025977134705,0,0.0,3859584,101568,104845.875,0.03227271384688091,0,0,True
105,lightweight_reduction,1.005926489830017,1.04108726978302,0.0356813482940197,0.024998122826218605,0.3468802273273468,0.024998122826218605,0.3468802273273468,0,0.0,3859584,101568,104706.5234375,0.030900711223023,0,0,True
110,lightweight_reduction,0.998235821723938,1.0405205488204956,0.040411267429590225,0.024415241554379463,0.34668323397636414,0.024415241554379463,0.34668323397636414,0,0.0,3859584,101568,104523.5625,0.029099347235349717,0,0,True
115,lightweight_reduction,0.9912930727005005,1.0399115085601807,0.04500260949134827,0.023902516812086105,0.34649357199668884,0.023902516812086105,0.34649357199668884,0,0.0,3859584,101568,104316.9609375,0.027065226621573724,0,0,True
120,lightweight_reduction,0.983650267124176,1.0390806198120117,0.0491894967854023,0.02343348227441311,0.3462218940258026,0.02343348227441311,0.3462218940258026,0,0.0,3859584,101568,104055.90625,0.024494981194864523,0,0,True
125,lightweight_reduction,0.9779466390609741,1.0380860567092896,0.05325968936085701,0.022992797195911407,0.3458927869796753,0.022992797195911407,0.3458927869796753,0,0.0,3859584,101568,103758.9375,0.021571139532136106,0,0,True
130,lightweight_reduction,0.9732987284660339,1.0374763011932373,0.056062985211610794,0.022722648456692696,0.3458816707134247,0.022722648456692696,0.3458816707134247,0,0.0,3859584,101568,103443.25,0.01846300015752993,0,0,True
135,lightweight_reduction,0.9703776836395264,1.0375306606292725,0.058266159147024155,0.022506996989250183,0.34586215019226074,0.022506996989250183,0.34586215019226074,0,0.0,3859584,101568,103113.125,0.01521271463453056,0,0,True
140,lightweight_reduction,0.9689810276031494,1.037153720855713,0.059507403522729874,0.022370409220457077,0.3457055389881134,0.022370409220457077,0.3457055389881134,0,0.0,3859584,101568,102743.6640625,0.01157514239228891,0,0,True
145,lightweight_reduction,0.9689844250679016,1.0363221168518066,0.059897199273109436,0.022343970835208893,0.34552308917045593,0.022343970835208893,0.34552308917045593,0,0.0,3859584,101568,102380.1328125,0.007995951603851607,0,0,True
150,lightweight_reduction,0.9697520732879639,1.0354074239730835,0.060035232454538345,0.022342827171087265,0.34521615505218506,0.022342827171087265,0.34521615505218506,0,0.0,3859584,101568,102016.5078125,0.0044158377884766856,0,0,True
155,lightweight_reduction,0.9703179597854614,1.0343081951141357,0.06006109341979027,0.022349165752530098,0.3448156714439392,0.022349165752530098,0.3448156714439392,0,0.0,3859584,101568,101685.8984375,0.0011607832929662887,0,0,True
160,lightweight_reduction,0.9706596732139587,1.0331223011016846,0.06002720445394516,0.022362040355801582,0.34438884258270264,0.022362040355801582,0.34438884258270264,0,0.0,3859584,101568,101355.7109375,-0.0020901175813248267,0,0,True
165,lightweight_reduction,0.9702417254447937,1.0330026149749756,0.05971131846308708,0.022399503737688065,0.3441195487976074,0.022399503737688065,0.3441195487976074,0,0.0,3859584,101568,101080.3984375,-0.004800740021463453,0,0,True
170,lightweight_reduction,0.9693562388420105,1.0398727655410767,0.05938303470611572,0.022434253245592117,0.34619009494781494,0.022434253245592117,0.34619009494781494,0,0.0,3859584,101568,100817.71875,-0.007386984581758034,0,0,True
175,lightweight_reduction,0.9692045450210571,1.040984034538269,0.05901642143726349,0.022451141849160194,0.34710583090782166,0.022451141849160194,0.34710583090782166,0,0.0,3859584,101568,100614.71875,-0.009385645577347196,0,0,True
180,lightweight_reduction,0.9696836471557617,1.0254169702529907,0.058555666357278824,0.022464828565716743,0.3422922194004059,0.022464828565716743,0.3422922194004059,0,0.0,3859584,101568,100398.0390625,-0.01151899158691714,0,0,True
185,lightweight_reduction,0.9689969420433044,1.0113099813461304,0.05805116891860962,0.022482413798570633,0.33727291226387024,0.022482413798570633,0.33727291226387024,0,0.0,3859584,101568,100258.5078125,-0.012892763345738816,0,0,True
190,lightweight_reduction,0.9684420824050903,1.0166058540344238,0.05751738324761391,0.022501511499285698,0.3383985757827759,0.022501511499285698,0.3383985757827759,0,0.0,3859584,101568,100111.0859375,-0.014344223205143352,0,0,True
195,lightweight_reduction,0.9682928919792175,1.0219182968139648,0.057973574846982956,0.02250547520816326,0.34011462330818176,0.02250547520816326,0.34011462330818176,0,0.0,3859584,101568,100023.7421875,-0.015204176635357593,0,0,True
200,lightweight_reduction,0.9670268297195435,1.0260319709777832,0.05966571718454361,0.02243824489414692,0.34154999256134033,0.02243824489414692,0.34154999256134033,0,0.0,3859584,101568,99973.890625,-0.015694996209436044,0,0,True
205,lightweight_reduction,0.9558223485946655,1.0281521081924438,0.05855061113834381,0.022476064041256905,0.34251663088798523,0.022476064041256905,0.34251663088798523,0,0.0,3859584,101568,99889.5390625,-0.016525489696557972,0,0,True
210,lightweight_reduction,0.9451408982276917,1.030555009841919,0.05440984293818474,0.02264542132616043,0.34312665462493896,0.02264542132616043,0.34312665462493896,0,0.0,3859584,101568,99868.875,-0.016728940217391304,0,0,True
215,lightweight_reduction,0.9355908632278442,1.0299779176712036,0.04775793477892876,0.02280460298061371,0.343366801738739,0.02280460298061371,0.343366801738739,0,0.0,3859584,101568,99838.4609375,-0.017028385539736925,0,0,True
220,lightweight_reduction,0.9274700880050659,1.0284055471420288,0.04161977767944336,0.022882873192429543,0.3427431583404541,0.022882873192429543,0.3427431583404541,0,0.0,3859584,101568,99777.8359375,-0.017625276292729995,0,0,True
225,lightweight_reduction,0.9216775894165039,1.0279546976089478,0.03491340950131416,0.022934380918741226,0.3424859941005707,0.022934380918741226,0.3424859941005707,0,0.0,3859584,101568,99706.7890625,-0.018324776873621614,0,0,True
230,lightweight_reduction,0.91829514503479,1.0309635400772095,0.030170241370797157,0.023019801825284958,0.34358444809913635,0.023019801825284958,0.34358444809913635,0,0.0,3859584,101568,99747.859375,-0.017920414156033397,0,0,True
235,lightweight_reduction,0.9173381328582764,1.0323156118392944,0.029201971367001534,0.02312576025724411,0.3441248834133148,0.02312576025724411,0.3441248834133148,0,0.0,3859584,101568,99673.984375,-0.018647759382876498,0,0,True
240,lightweight_reduction,0.9192383885383606,1.0284721851348877,0.03214335814118385,0.02330152690410614,0.34304168820381165,0.02330152690410614,0.34304168820381165,0,0.0,3859584,101568,99596.984375,-0.01940587217430687,0,0,True
245,lightweight_reduction,0.9242552518844604,1.0204628705978394,0.0355595201253891,0.023542407900094986,0.3405032455921173,0.023542407900094986,0.3405032455921173,0,0.0,3859584,101568,99464.2265625,-0.020712955236885634,0,0,True
250,lightweight_reduction,0.9324129819869995,1.0131890773773193,0.03861480951309204,0.023828741163015366,0.33797621726989746,0.023828741163015366,0.33797621726989746,0,0.0,3859584,101568,99336.6328125,-0.021969194898983933,0,0,True
