step,rho_min,rho_max,rho_mean,mass_total,mass_total_delta_from_initial,mass_total_delta_rel,inlet_mean_ux,outlet_mean_ux,midplane_mean_ux,inlet_flux,outlet_flux,flux_imbalance_abs,flux_imbalance_rel,max_v,mach_proxy_observed
0,1.0,1.0,1.0,101568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.9999787211418152,1.0019539594650269,1.0000658214260092,101574.6853505969,6.685350596904755,6.582142600922293e-05,0.0010956484220995936,1.347689913370708e-05,0.0,2.3227934073551646,0.028516512007958312,2.294276895347206,0.9877231819594199,0.0011152909744852934,0.0019317406330315325
10,0.9997717142105103,1.004794716835022,1.0002672029183808,101595.1392660141,27.13926601409912,0.00026720291838078057,0.0023869214507281104,0.0001328411133190646,0.0,5.071840796337953,0.2810278098522939,4.790812986485659,0.9445905695511567,0.0025103566516046613,0.004348065265697756
15,0.9992933869361877,1.0070195198059082,1.0005631658073137,101625.19962471724,57.199624717235565,0.0005631658073136772,0.0035015519787398976,0.0004043748166483857,0.0,7.454887642922156,0.8550552814602324,6.599832361461924,0.88530272722862,0.003710749386146592,0.006427206470960921
20,0.9986199736595154,1.0094428062438965,1.0009474735795072,101664.23299652338,96.23299652338028,0.000947473579507131,0.004697099135702719,0.0007882972160367021,0.0,10.021465261948961,1.66574424118132,8.355721020767641,0.8337823663864731,0.004995423008876843,0.008652326456673288
25,0.9977821111679077,1.0118571519851685,1.0014100432162372,101711.21526938677,143.21526938676834,0.001410043216237086,0.005865870747849036,0.001262179013864984,0.0,12.541118565600318,2.6648687164449054,9.876249849155412,0.7875094870919639,0.00627966479031822,0.010876698471332517
30,0.9968351125717163,1.0142618417739868,1.001943172107638,101765.36410462856,197.36410462856293,0.0019431721076378675,0.007040817203178002,0.001797139180116866,2.4218792357851905e-08,15.084711285883031,3.790749351436255,11.293961934446777,0.7487025585313116,0.007679078986024745,0.013300554959129357
35,0.9960599541664124,1.0166847705841064,1.0025524987522854,101827.25219327211,259.2521932721138,0.0025524987522853046,0.00821530404443446,0.002237352579110258,8.233993148725307e-07,17.638029338234343,4.715639485853588,12.922389852380755,0.7326436306786613,0.009086753332276732,0.0157387184473491
40,0.9953407049179077,1.0191066265106201,1.0032456634365488,101897.65554392338,329.655543923378,0.0032456634365486963,0.009389343457155648,0.0026441244969108374,4.7418578673221895e-05,20.201154858950908,5.568959463982672,14.632195394968235,0.7243246981241209,0.010494535059246276,0.018177067924427408
45,0.9945718050003052,1.0215330123901367,1.0040216634804693,101976.47231638432,408.4723163843155,0.004021663480469395,0.010563587283078293,0.0030775875675523676,0.0005906963566417074,22.775590661042962,6.476899758387108,16.298690902655853,0.7156209972869915,0.011901630480992248,0.02061422868598899
50,0.9937531352043152,1.0239628553390503,1.0048781077453202,102063.45964747667,495.4596474766731,0.004878107745320112,0.011737735923080368,0.003538889777212842,0.002023870267906175,25.36074322428412,7.441601717002807,17.919141507281314,0.7065700460277868,0.013308391833357238,0.023050810822409458
55,0.9928947687149048,1.0263968706130981,1.0058131325959445,102158.4282515049,590.4282515048981,0.00581313259594457,0.012911813561619736,0.004022350296189319,0.0034191695415847962,27.95673902793422,8.45092457723483,19.50581445069939,0.6977142230790683,0.014713946918836896,0.02548530364329704
