step,lbm_open_boundary_semantics,row_role,step132_authority_sweep_candidate,target_outlet_flux,outlet_flux_raw_before_correction,outlet_flux_after_correction,outlet_flux_error,outlet_flux_error_filtered,correction_gain_effective,flow_correction_cap_u,correction_delta_abs_sum,correction_delta_abs_sum_run,controller_target_outlet_flux,controller_measured_outlet_flux,controller_raw_flux_error,controller_filtered_flux_error,controller_u_feedback,controller_u_feedback_abs,controller_authority_ratio,controller_saturation_count_step,controller_saturation_count_run,controller_saturation_fraction_run,outlet_plane_ux_min,outlet_plane_ux_max,outlet_plane_ux_mean,outlet_plane_negative_ux_fraction,midplane_flux,sampled_x_profile_flux,mass_total_delta_rel,validation_claim_allowed,selected96_claim_allowed
0,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0:0;24:0;47:0,0.0,False,False
25,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,43.58145830855584,2.5971602725760636,2.5971602725760636,40.984298035979776,16.276119232177734,0.10000000149011612,0.002,8.137645721435547,109.854248046875,43.50697708129883,2.507274627685547,40.99970245361328,16.276119232177734,0.0007691928185522556,0.0007691928185522556,0.3845964092761278,0,0,0.0,0.0006343537825159729,0.0013142186217010021,0.0012300503482564136,0.0,0.0,0:43.5814583086;24:0;47:2.59716027258,0.0105698817968838,False,False
50,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,43.78227480669423,4.250941476157427,4.250941476157427,39.5313333305368,25.772899627685547,0.10000000149011612,0.002,12.885396003723145,381.1507873535156,43.77075958251953,4.202593803405762,39.56816577911377,25.772899627685547,0.001218001008965075,0.001218001008965075,0.6090005044825375,0,0,0.0,0.0006709235021844506,0.002174641937017441,0.0020161581372917896,0.0,46.716174430685165,0:43.7822748067;24:46.7161744307;47:4.25094147616,0.02047301404396449,False,False
75,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,43.78932783762673,6.226938360404654,6.226938360404654,37.56238947722208,31.007068634033203,0.10000000149011612,0.002,15.505566596984863,741.157470703125,43.79195785522461,5.666016578674316,38.12594127655029,31.007068634033203,0.001465362380258739,0.001465362380258739,0.7326811901293695,0,0,0.0,0.0006283129332587123,0.0032433574087917805,0.002955374834577761,0.0,46.14468801587335,0:43.7893278376;24:46.1446880159;47:6.2269383604,0.030064534945806656,False,False
100,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,43.65808238690817,83.66797297740979,83.66797297740979,-40.00989059050162,9.8501558303833,0.10000000149011612,0.002,4.9243693351745605,1025.288330078125,43.66423797607422,83.66121673583984,-39.996978759765625,9.8501558303833,0.00046550831757485867,0.00046550831757485867,0.23275415878742933,0,0,0.0,0.012580416165292263,0.04254819452762604,0.03960849075060556,0.0,47.65523789321426,0:43.6580823869;24:47.6552378932;47:83.6679729774,0.025089425827648254,False,False
125,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,43.54481769322068,80.42869295679796,80.42869295679796,-36.88387526357728,-9.054040908813477,0.10000000149011612,0.002,4.527092933654785,1084.697509765625,43.550296783447266,80.50765991210938,-36.95736312866211,-9.054040908813477,-0.0004278847191017121,0.0004278847191017121,0.21394235955085605,0,0,0.0,0.00648695882409811,0.04093572497367859,0.03796610657727814,0.0,67.50737889132836,0:43.5448176932;24:67.5073788913;47:80.4286929568,0.015767688629415213,False,False
150,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,43.475972972877855,79.11698541098488,79.11698541098488,-35.641012438107026,-19.80781364440918,0.10000000149011612,0.002,9.904373168945312,1274.548583984375,43.47652816772461,79.15625,-35.67972183227539,-19.80781364440918,-0.0009360970580019057,0.0009360970580019057,0.46804852900095284,0,0,0.0,0.004144290927797556,0.04080348461866379,0.037284953243078026,0.0,79.68755891157198,0:43.4759729729;24:79.6875589116;47:79.116985411,0.006856875807497587,False,False
175,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,40.30025843123779,76.07514388528415,76.07514388528415,-35.774885454046355,-25.965042114257812,0.10000000149011612,0.002,12.983287811279297,1565.136962890625,40.62651824951172,76.34257507324219,-35.71605682373047,-25.965042114257812,-0.001227081404067576,0.001227081404067576,0.613540702033788,0,0,0.0,0.0025223693810403347,0.039841506630182266,0.03581921839804894,0.0,76.04451376564961,0:40.3002584312;24:76.0445137656;47:76.0751438853,-0.002470316595404345,False,False
200,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,41.28420993579205,71.67203943410354,71.67203943410354,-30.38782949831149,-28.6569766998291,0.10000000149011612,0.002,14.327764511108398,1912.551513671875,41.279293060302734,71.7958755493164,-30.516582489013672,-28.6569766998291,-0.0013542994856834412,0.0013542994856834412,0.6771497428417206,0,0,0.0,0.0014831621665507555,0.03812529146671295,0.033730424337493105,0.0,71.69465619983345,0:41.2842099358;24:71.6946561998;47:71.6720394341,-0.010519628434147974,False,False
225,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,41.15670027246127,69.42447078718985,69.42447078718985,-28.267770514728575,-28.89827537536621,0.10000000149011612,0.002,14.448735237121582,2287.689208984375,41.15559387207031,69.496337890625,-28.340744018554688,-28.89827537536621,-0.0013657029485329986,0.0013657029485329986,0.6828514742664993,0,0,0.0,0.001296307542361319,0.03739812970161438,0.032670925411511044,0.0,35.26212697972718,0:41.1567002725;24:35.2621269797;47:69.4244707872,-0.017712480711933196,False,False
