step,inlet_flux,outlet_flux,flux_imbalance_abs,flux_imbalance_rel
0,0.0,0.0,0.0,0.0
25,43.58145830855584,2.5971602725760636,40.984298035979776,0.9404067607332407
50,43.78227480669423,4.250941476157427,39.5313333305368,0.9029072496820684
75,43.78932783762673,6.226938360404654,37.56238947722208,0.8577978090119472
100,43.65808238690817,83.66797297740979,40.00989059050162,0.4781983973880211
125,43.54481769322068,80.42869295679796,36.88387526357728,0.45859100661239577
150,43.475972972877855,79.11698541098488,35.641012438107026,0.4504849654339649
175,40.30025843123779,76.07514388528415,35.774885454046355,0.4702572171009274
200,41.28420993579205,71.67203943410354,30.38782949831149,0.42398443993282153
225,41.15670027246127,69.42447078718985,28.267770514728575,0.40717300678285506
250,41.21424440315624,23.473515969182426,17.740728433973818,0.4304513813339547
