step,rho_min,rho_max,rho_mean,mass_total,mass_total_delta_from_initial,mass_total_delta_rel,inlet_mean_ux,outlet_mean_ux,midplane_mean_ux,inlet_flux,outlet_flux,flux_imbalance_abs,flux_imbalance_rel,max_v,mach_proxy_observed
0,1.0,1.0,1.0,101568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.9968036413192749,1.055232286453247,1.0101307082408364,102596.95577460527,1028.9557746052742,0.010130708240836428,0.019879631172612114,0.0015342869072499383,1.5745339720446803e-08,43.58145830855584,3.237731070021989,40.34372723853385,0.9257085192721428,0.02714633025206297,0.04701882323561712
50,0.9972440004348755,1.0504790544509888,1.0201199286099154,103611.5409090519,2043.5409090518951,0.020119928609915478,0.01995884883613634,0.0015172946283417501,0.022476393600049056,43.782275152014904,3.2018669870667296,40.580408164948174,0.9268684193329461,0.028696442940363272,0.049703697169210415
75,0.9972814321517944,1.049076795578003,1.0301021035119806,104625.41044950485,3057.4104495048523,0.030102103511980668,0.0199552690090932,0.002008151952041395,0.02107909044148735,43.789234421385444,4.238203848409305,39.55103057297614,0.9032135659732045,0.027224851479690226,0.0471548259913402
100,0.9859709143638611,1.0358152389526367,1.0262518614200757,104234.34906071424,2666.349060714245,0.026251861420075663,0.019984175794404035,0.03724630916665444,0.021163648535323192,43.64637224519103,79.01098370643606,35.36461146124503,0.4475910791421308,0.044144547469896746,0.0764605990949973
125,0.992963433265686,1.0365145206451416,1.0176716413426377,103362.87326788902,1794.8732678890228,0.01767164134263767,0.019954837253053158,0.037173549988393326,0.029655440718847518,43.58397344967632,78.86804099694965,35.284067547273324,0.44738105703218867,0.043634738790720606,0.07557758456052464
150,0.9941509962081909,1.0364720821380615,1.008923174762921,102474.30901432037,906.3090143203735,0.008923174762921132,0.019955539187708683,0.037404524383578795,0.03552377948186242,43.59284928907357,79.36110010163408,35.76825081256051,0.45070255788735,0.04236669652089268,0.07338127092303771
175,0.9749253392219543,1.0064687728881836,0.999927657590645,101560.65232616663,-7.347673833370209,-7.234240935501544e-05,0.01964084826680939,0.03477018033876128,0.03587799540955031,40.55536892700553,73.74954394052153,33.194175013516,0.45009329197054915,0.04036349341250357,0.06991162136142788
200,0.9667195677757263,1.0038220882415771,0.991778589241094,100732.96775203943,-835.0322479605675,-0.008221410758906028,0.020053826822654566,0.03505270706999357,0.03499431112039102,41.4792455471315,74.34455608490376,32.86531053777226,0.44206747969870275,0.040122349471899625,0.06949394780436446
225,0.9676617383956909,1.0025997161865234,0.9835957229505959,99901.85038864613,-1666.1496113538742,-0.016404277049404087,0.019953987815563474,0.03509339119443258,0.020550589745593095,41.19652909975308,74.43150651485124,33.23497741509816,0.4465175967984313,0.040219304805710406,0.06966187936858954
250,0.9686614274978638,0.9999760985374451,0.9778506989357846,99318.33978950977,-2249.6602104902267,-0.02214930106421537,0.01994485170835724,0.015420801460887975,0.01966584897276066,41.19674469485384,32.62445817445,8.572286520403843,0.2080816478073488,0.02645972530922603,0.04582958858989561
275,0.9752316474914551,1.0044758319854736,0.9836860476801126,99911.02449077368,-1656.9755092263222,-0.016313952319887387,0.01995191575399475,0.007713647701957202,0.019194562856034585,41.28478056349482,16.294132585139216,24.990647978355604,0.605323502686921,0.02751985010796645,0.047665778603677746
300,0.9768994450569153,1.0029276609420776,0.9900242611044042,100554.78415185213,-1013.2158481478691,-0.00997573889559575,0.01995560077471493,0.006934580213671096,0.0072865568365403695,41.276693453275804,14.645507074625865,26.63118637864994,0.6451870087122115,0.02754795734563596,0.04771446176738175
325,0.9822840094566345,1.0015192031860352,0.9967512366729868,101238.02960640192,-329.9703935980797,-0.0032487633270132294,0.019890720286144258,0.006737755317161757,0.007872794197126476,41.37732621183763,14.229317815338188,27.14800839649944,0.6561083298981429,0.023746961421894794,0.04113094370809985
350,0.9976852536201477,1.023744821548462,1.0035836923428505,101931.98846387863,363.9884638786316,0.003583692342850421,0.01990100040957895,0.00808048901511698,0.0074277350110634995,42.849240025030646,17.06841435329178,25.780825671738867,0.6016635454136139,0.028865518950332777,0.04999654540881862
