step,rho_min,rho_max,rho_mean,mass_total,mass_total_delta_from_initial,mass_total_delta_rel
0,1.0,1.0,1.0,101568.0,0.0,0.0
25,0.9968036413192749,1.055232286453247,1.0101307082408364,102596.95577460527,1028.9557746052742,0.010130708240836428
50,0.9972440004348755,1.0504790544509888,1.0201199286099154,103611.5409090519,2043.5409090518951,0.020119928609915478
75,0.9972814321517944,1.049076795578003,1.0301021035119806,104625.41044950485,3057.4104495048523,0.030102103511980668
100,0.9859709143638611,1.0358152389526367,1.0262518614200757,104234.34906071424,2666.349060714245,0.026251861420075663
125,0.992963433265686,1.0365145206451416,1.0176716413426377,103362.87326788902,1794.8732678890228,0.01767164134263767
150,0.9941509962081909,1.0364720821380615,1.008923174762921,102474.30901432037,906.3090143203735,0.008923174762921132
175,0.9749253392219543,1.0064687728881836,0.999927657590645,101560.65232616663,-7.347673833370209,-7.234240935501544e-05
200,0.9667195677757263,1.0038220882415771,0.991778589241094,100732.96775203943,-835.0322479605675,-0.008221410758906028
225,0.9676617383956909,1.0025997161865234,0.9835957229505959,99901.85038864613,-1666.1496113538742,-0.016404277049404087
250,0.9686614274978638,0.9999760985374451,0.9778506989357846,99318.33978950977,-2249.6602104902267,-0.02214930106421537
275,0.9752316474914551,1.0044758319854736,0.9836860476801126,99911.02449077368,-1656.9755092263222,-0.016313952319887387
300,0.9768994450569153,1.0029276609420776,0.9900242611044042,100554.78415185213,-1013.2158481478691,-0.00997573889559575
325,0.9822840094566345,1.0015192031860352,0.9967512366729868,101238.02960640192,-329.9703935980797,-0.0032487633270132294
350,0.9976852536201477,1.023744821548462,1.0035836923428505,101931.98846387863,363.9884638786316,0.003583692342850421
375,0.9976902008056641,1.0253225564956665,1.0100348511160302,102587.21975815296,1019.2197581529617,0.010034851116030263
400,0.9981449246406555,1.0253740549087524,1.0164986563871117,103243.73553192616,1675.735531926155,0.016498656387111642
425,0.9981491565704346,1.0233317613601685,1.0167208745396064,103266.30578523874,1698.3057852387428,0.0167208745396064
450,0.9980088472366333,1.0248457193374634,1.012303536476728,102817.64559286833,1249.645592868328,0.012303536476728183
475,1.0006709098815918,1.0245150327682495,1.007305561326017,102310.01125276089,742.0112527608871,0.0073055613260169265
500,0.9983528852462769,1.0055814981460571,1.0019035086161314,101761.33556312323,193.33556312322617,0.0019035086161313225
