step,time_s,flap_tip_total_displacement_m,flap_tip_x_displacement_m,flap_tip_y_displacement_m
0,0.0,0.0,0.0,0.0
1,0.0005,3.273018194249744e-07,6.343471170566772e-08,-2.976507005314488e-07
2,0.001,9.802687372939545e-07,1.9103754311800003e-07,-8.907634878596582e-07
3,0.0015,1.954938170456444e-06,3.838678992451605e-07,-1.774553652467148e-06
4,0.002,3.2461680348205846e-06,6.42915267690114e-07,-2.942793116744724e-06
5,0.0025,4.847568106924882e-06,9.689014177638455e-07,-4.387716671772068e-06
6,0.003,6.751700311724562e-06,1.3627461612486513e-06,-6.100675363995833e-06
7,0.0035,8.950741175794974e-06,1.8248334754389361e-06,-8.072529453784227e-06
8,0.004,1.1436630302341655e-05,2.355524429731304e-06,-1.0293954801454674e-05
9,0.0045000000000000005,1.4201289559423458e-05,2.955552190542221e-06,-1.2755254829244222e-05
10,0.005,1.7236608982784674e-05,3.625219733294216e-06,-1.544713813927956e-05
11,0.0055,2.053474963759072e-05,4.365004315332044e-06,-1.836037336033769e-05
12,0.006,2.4088414647849277e-05,5.174893885850906e-06,-2.1486461264430545e-05
13,0.006500000000000001,2.7890737328561954e-05,6.055168341845274e-06,-2.4817394660203718e-05
14,0.007,3.1935880542732775e-05,7.005862698861165e-06,-2.8346223189146258e-05
15,0.0075,3.621868017944507e-05,8.027127478271723e-06,-3.206675319233909e-05
16,0.008,4.073497257195413e-05,9.118800335272681e-06,-3.5974047932541e-05
17,0.0085,4.548138895188458e-05,1.0280869901180267e-05,-4.006399467471056e-05
18,0.009000000000000001,5.0455579184927046e-05,1.151341712102294e-05,-4.433372669154778e-05
19,0.0095,5.565605897572823e-05,1.2816162779927254e-05,-4.878138497588225e-05
20,0.01,6.108226079959422e-05,1.418928150087595e-05,-5.340613643056713e-05
21,0.0105,6.673412281088531e-05,1.5632180293323472e-05,-5.8207988331560045e-05
22,0.011,7.261224527610466e-05,1.714483369141817e-05,-6.318746454780921e-05
23,0.0115,7.871787965996191e-05,1.8726883354247548e-05,-6.834611849626526e-05
24,0.012,8.505221194354817e-05,2.037820013356395e-05,-7.368550723185763e-05
25,0.0125,9.161679190583527e-05,2.2098154659033753e-05,-7.920758071122691e-05
26,0.013000000000000001,9.841308201430365e-05,2.3886492272140458e-05,-8.491422340739518e-05
27,0.0135,0.00010544213000684977,2.5742700017872266e-05,-9.080708696274087e-05
28,0.014,0.00011270515824435279,2.7666381356539205e-05,-9.688765567261726e-05
29,0.0145,0.0001202024141093716,2.9657281629624777e-05,-0.00010315673716831952
30,0.015,0.00012793386122211814,3.1714596843812615e-05,-0.00010961473890347406
31,0.0155,0.00013589851732831448,3.3838012313935906e-05,-0.00011626079503912479
32,0.016,0.00014409478171728551,3.6026689485879615e-05,-0.00012309379235375673
33,0.0165,0.00015252060256898403,3.8280453736661e-05,-0.0001301114825764671
34,0.017,0.00016117261839099228,4.059841376147233e-05,-0.00013731056242249906
35,0.0175,0.0001700472057564184,4.298018757253885e-05,-0.0001446871756343171
36,0.018000000000000002,0.00017913953342940658,4.5424934796756133e-05,-0.00015223630180116743
37,0.0185,0.00018844433361664414,4.7931913286447525e-05,-0.00015995223657228053
38,0.019,0.00019795604748651385,5.050054824096151e-05,-0.00016782897000666708
39,0.0195,0.00020766817033290863,5.313014844432473e-05,-0.00017585947352927178
40,0.02,0.00021757424110546708,5.5819818953750655e-05,-0.0001840366021497175
41,0.0205,0.0002276674349559471,5.856890857103281e-05,-0.00019235284707974643
42,0.021,0.00023794076696503907,6.137647869763896e-05,-0.0002008005540119484
43,0.021500000000000002,0.0002483875141479075,6.424220191547647e-05,-0.00020937217050231993
44,0.022,0.0002590007206890732,6.716475036228076e-05,-0.0002180601004511118
45,0.0225,0.0002697738236747682,7.014354196144268e-05,-0.00022685724252369255
46,0.023,0.00028070042026229203,7.317764539038762e-05,-0.00023575650993734598
47,0.0235,0.00029177486430853605,7.626623846590519e-05,-0.00024475163081660867
48,0.024,0.00030299139325506985,7.940845534903929e-05,-0.00025383636238984764
49,0.0245,0.0003143448266200721,8.260335744125769e-05,-0.00026300534955225885
50,0.025,0.00032583059510216117,8.585006435168907e-05,-0.0002722532954066992
