step,inlet_flux,outlet_flux,flux_imbalance_abs,flux_imbalance_rel
0,0.0,0.0,0.0,0.0
5,2.3227934073551646,0.015639817232065114,2.3071535901230993,0.9932668066034019
10,5.071840796337953,0.1751952707373975,4.896645525600555,0.9654572614219488
15,7.454887642922156,0.5895884910030784,6.865299151919078,0.9209124913421267
20,10.021465261948961,1.2302472328529102,8.79121802909605,0.8772387868744003
25,12.541118565600318,2.0574849178235137,10.483633647776804,0.8359408766402149
30,15.084711285883031,3.0199502702977012,12.06476101558533,0.7998005919328459
35,17.638029338234343,3.934370853731643,13.7036584845027,0.776938184063283
40,20.201154858950908,4.848397674778369,15.352757184172539,0.7599940345672813
45,22.775590661042962,5.811089335217305,16.96450132582566,0.7448545057864507
50,25.36074322428412,6.817524261181713,18.543218963102408,0.7311780573270578
55,27.956739849672484,7.859389958404876,20.09734989126761,0.7188731590068808
60,30.563796892689748,8.928981003138567,21.63481588955118,0.7078575991560067
65,33.181741266048455,10.019872633189827,23.161868632858628,0.698030535744001
70,35.81095741140478,11.127608145153053,24.683349266251724,0.6892680634779894
75,38.45118460547405,12.267396955905724,26.183787649568323,0.6809617939791823
80,41.10268273142549,13.7296882950669,27.37299443635859,0.6659661272043996
85,43.765638849704416,16.958115290836112,26.807523558868304,0.6125244429980338
90,43.916685582881854,22.92850673171519,20.988178851166666,0.47790899000236897
95,43.677360606619835,28.47748958191962,15.199871024700215,0.3480034235950716
100,43.764478157113636,32.93336858366084,10.8311095734528,0.2474863183463384
105,43.66664014186114,37.025937095352674,6.640703046508463,0.1520772613815629
110,43.621556757520814,40.57217875864167,3.0493779988791445,0.06990529970834661
115,43.549887740314524,43.77842500633283,0.22853726601830715,0.0052203172221304845
120,43.486254281637684,46.71575497374645,3.229500692108765,0.06913086803207388
125,43.433007649580986,49.507683135392114,6.074675485811127,0.12270167176270981
130,43.36801459634992,52.29730512800205,8.929290531652128,0.17074093033660032
135,43.298697189809054,55.111963980841466,11.813266791032412,0.214350314119436
140,43.228804426043936,57.94731835962878,14.718513933584845,0.25399818922145434
145,43.15602841454577,60.801647854095556,17.645619439549783,0.290216138251608
150,43.082127335563264,63.67376105770234,20.59163372213908,0.3233927661894914
155,43.00683149373659,66.55718191307432,23.550350419337725,0.3538363515765315
160,42.93051861261126,69.31330795708142,26.38278934447016,0.38063093685856547
165,42.84973638840229,70.85815003459301,28.008413646190718,0.3952744127883241
170,42.73410843610229,69.23754320593483,26.503434769832538,0.38278993653779364
175,42.51213367387912,66.06997281916776,23.55783914528864,0.35655893502129915
180,42.225188760465144,63.21796058477079,20.99277182430565,0.3320697414171695
185,42.070156095543894,59.81743542974182,17.747279334197927,0.2966907425351406
190,42.006676315088654,56.16525960308601,14.158583287997352,0.25208791676660225
195,41.91487491937358,52.41409314670961,10.49921822733603,0.2003128852758781
200,41.87116144978558,49.18302785511112,7.311866405325539,0.14866645516143606
205,41.845526909233456,47.20236954439566,5.356842635162202,0.11348673142613919
210,41.828719704558154,46.014643833080946,4.185924128522792,0.0909693910422803
215,41.8196151998423,45.11687940117285,3.297264201330549,0.07308271859876979
220,41.80118140541529,44.28677378825595,2.4855923828406574,0.056124936865457366
225,41.781149595516226,43.39714131850004,1.6159917229838143,0.03723728508114711
230,41.76322648627704,42.409540948271214,0.646314461994173,0.01523983630906336
235,41.744362741299454,41.49932487509255,0.24503786620690704,0.005869963034900537
240,41.72583550924433,40.44191638864116,1.2839191206031657,0.030770363371602574
245,41.70737915635054,38.85021006439857,2.857169091951974,0.06850512186922993
250,41.698581749528266,36.18723845282224,5.511343296706023,0.13217100115805192
