step,rho_min,rho_max,rho_mean,mass_total,mass_total_delta_from_initial,mass_total_delta_rel
0,1.0,1.0,1.0,101568.0,0.0,0.0
5,0.999988317489624,1.0019539594650269,1.000066076176477,101574.71122509241,6.711225092411041,6.607617647695181e-05
10,0.9998584985733032,1.004794716835022,1.0002708110110934,101595.50573277473,27.505732774734497,0.00027081101109340043
15,0.9995144009590149,1.0070195198059082,1.0005772214919264,101626.62723249197,58.62723249197006,0.0005772214919262963
20,0.9989820718765259,1.0094428062438965,1.0009802406995305,101667.56108736992,99.56108736991882,0.0009802406995305492
25,0.9982904195785522,1.0118571519851685,1.0014700390986522,101717.3089311719,149.30893117189407,0.0014700390986520761
30,0.9974832534790039,1.0142618417739868,1.002038873165198,101775.08426964283,207.0842696428299,0.0020388731651979942
35,0.9967172741889954,1.0166847705841064,1.002687132065246,101840.92662960291,272.9266296029091,0.002687132065246033
40,0.9959482550621033,1.0191066265106201,1.003416799939582,101915.03753626347,347.0375362634659,0.0034167999395820128
45,0.995135486125946,1.0215330123901367,1.0042264169661848,101997.26871842146,429.2687184214592,0.004226416966184814
50,0.9942837953567505,1.0239628553390503,1.0051142223714542,102087.44133782387,519.4413378238678,0.005114222371454275
55,0.9933998584747314,1.0263968706130981,1.0060788726565564,102185.41893798113,617.4189379811287,0.006078872656556481
60,0.9924901723861694,1.028834581375122,1.0071194206582172,102291.1053174138,723.1053174138069,0.007119420658217223
65,0.9915600419044495,1.031275987625122,1.008235260438721,102404.43893224001,836.4389322400093,0.008235260438720948
70,0.9906136989593506,1.033721923828125,1.009426052329408,102525.38528299332,957.3852829933167,0.009426052329408048
75,0.9896550178527832,1.0361719131469727,1.0106914086019703,102653.90498888493,1085.9049888849258,0.010691408601970364
80,0.9887029528617859,1.0386223793029785,1.0120258826108692,102789.44484502077,1221.444845020771,0.01202588261086928
85,0.9878471493721008,1.041060447692871,1.0133849221816322,102927.47977614403,1359.4797761440277,0.013384922181632283
90,0.9870621562004089,1.0413931608200073,1.0145722910909718,103048.07846152782,1480.0784615278244,0.014572291090971806
95,0.986538827419281,1.0406466722488403,1.0154409443715466,103136.30583792925,1568.3058379292488,0.015440944371546637
100,0.9867236614227295,1.04013991355896,1.016077784239828,103200.98838967085,1632.9883896708488,0.016077784239827985
105,0.9874488115310669,1.039036750793457,1.016501256533521,103243.99962359667,1675.9996235966682,0.016501256533521073
110,0.988572359085083,1.0376811027526855,1.0167364930961733,103267.89213079214,1699.892130792141,0.01673649309617341
115,0.9900463223457336,1.0361474752426147,1.0168051813513734,103274.86865949631,1706.8686594963074,0.016805181351373537
120,0.9917739033699036,1.0345929861068726,1.0167224011697913,103266.46084201336,1698.460842013359,0.016722401169791262
125,0.9936561584472656,1.03313410282135,1.0164981286130053,103243.68192696571,1675.6819269657135,0.016498128613005213
130,0.9955649375915527,1.0316119194030762,1.0161331965486509,103206.61650705338,1638.6165070533752,0.016133196548650905
135,0.9974737167358398,1.030004620552063,1.0156262248945813,103155.12441009283,1587.1244100928307,0.01562622489458127
140,0.9993892908096313,1.0283610820770264,1.014976223244695,103089.10504251719,1521.1050425171852,0.014976223244695034
145,1.00131094455719,1.026668906211853,1.0141821985567845,103008.45754301548,1440.45754301548,0.01418219855678442
150,1.0032374858856201,1.0249319076538086,1.0132432640568314,102913.09184372425,1345.0918437242508,0.013243264056831391
155,1.005165457725525,1.0231499671936035,1.012158586243995,102802.92328763008,1234.9232876300812,0.01215858624399497
160,1.0070964097976685,1.0213173627853394,1.0109289902888552,102678.03568565845,1110.035685658455,0.010928990288855299
165,1.007930040359497,1.019302487373352,1.0095774016901147,102540.75753486156,972.7575348615646,0.009577401690114649
170,1.0065600872039795,1.0165528059005737,1.0082078125003888,102401.65110003948,833.6511000394821,0.008207812500388725
175,1.0051076412200928,1.0129107236862183,1.006949416074782,102273.83829188347,705.8382918834686,0.006949416074782103
180,1.0013610124588013,1.01481032371521,1.005821211647334,102159.2488245964,591.248824596405,0.0058212116473338555
185,0.9979734420776367,1.0167288780212402,1.0048473684067902,102060.33751434088,492.33751434087753,0.004847368406790303
190,0.9952167272567749,1.018668293952942,1.0040543938962896,101979.79667925835,411.79667925834656,0.004054393896289644
195,0.9932999014854431,1.0205814838409424,1.003446270523343,101918.03080451488,350.03080451488495,0.003446270523342834
200,0.9919090867042542,1.0220698118209839,1.0030139298052083,101874.1188224554,306.1188224554062,0.003013929805208394
205,0.9909313321113586,1.0224393606185913,1.0027012801773156,101842.36362504959,274.36362504959106,0.0027012801773156022
210,0.9904013276100159,1.022033452987671,1.0024581820344307,101817.67263287306,249.67263287305832,0.0024581820344307097
215,0.9899328947067261,1.0212889909744263,1.002262385011602,101797.78592085838,229.78592085838318,0.002262385011601914
220,0.989424467086792,1.0204269886016846,1.0021066473129134,101781.96795427799,213.96795427799225,0.0021066473129134396
225,0.9889329671859741,1.0195597410202026,1.001991321996474,101770.25459253788,202.25459253787994,0.001991321996474086
230,0.9886105060577393,1.018731951713562,1.0019229030566408,101763.3054176569,195.3054176568985,0.0019229030566408564
235,0.9882252216339111,1.017775058746338,1.001898441844571,101760.8209412694,192.82094126939774,0.0018984418445711026
240,0.9878208637237549,1.0167744159698486,1.0019203186136094,101763.04292094707,195.0429209470749,0.0019203186136093542
245,0.9875838756561279,1.0157402753829956,1.0020053338232464,101771.67774575949,203.67774575948715,0.0020053338232463684
250,0.9880867004394531,1.0146617889404297,1.0021991438855005,101791.36264616251,223.36264616250992,0.0021991438855004522
