step,total_mpm_substeps,reaction_transfer_mode,area_policy,area_scale,raw_area_scale,area_proxy_total,area_weighted_hydro_sum_x,area_weighted_hydro_sum_y,area_weighted_hydro_sum_z,bb_link_count,active_reaction_particle_count,max_grid_reaction_norm,net_grid_reaction_force_x,net_grid_reaction_force_y,net_grid_reaction_force_z,cell_force_max_norm,hydro_force_max_norm,rho_min,rho_max,lbm_max_v,mpm_min_J,mpm_max_speed
0,0,link_area_experimental,inverse_length,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.02604166604578495
10,100,link_area_experimental,inverse_length,0.4179039001464844,0.4179039001464844,4710.59765625,0.027898892760276794,1.651163984206505e-05,-0.09786346554756165,6120,8622,4.113307113584597e-06,0.005053287371993065,-8.724995126385693e-08,0.005127792712301016,0.0,0.4111819267272949,0.9888914227485657,1.0172944068908691,0.008986808359622955,0.9971749782562256,0.06895805895328522
20,200,link_area_experimental,inverse_length,0.7875708937644958,0.7875708937644958,4578.029296875,-0.13071753084659576,-0.0004810091631952673,-0.2725680470466614,5964,8622,4.148144398641307e-06,0.004477590788155794,-2.917851205097577e-08,0.0051279934123158455,0.0,0.4110446572303772,0.9897376298904419,1.0140708684921265,0.009917677380144596,0.9927747249603271,0.06146882474422455
30,300,link_area_experimental,inverse_length,0.7022238969802856,0.7022238969802856,4586.5146484375,-0.059854473918676376,-0.0002497503883205354,-0.3252975344657898,5976,8700,4.130443812755402e-06,0.003631299827247858,-3.749166666011661e-08,0.004931840114295483,0.0,0.40799394249916077,0.9916563630104065,1.006508231163025,0.011394155211746693,0.9923650026321411,0.06652651727199554
40,400,link_area_experimental,inverse_length,0.7166095972061157,0.7166095972061157,4595.0,-0.08080118894577026,-0.00015476634143851697,-0.3519487977027893,5988,8928,4.164504844084149e-06,-0.00015987413644324988,-6.478730085746065e-08,0.004642261657863855,0.0,0.39161425828933716,0.991394579410553,1.0069656372070312,0.01197801809757948,0.9964138269424438,0.08680832386016846
50,500,link_area_experimental,inverse_length,0.8538822531700134,0.8538822531700134,4595.0,0.1363409012556076,-8.471339242532849e-05,-0.3218487799167633,5988,8928,4.0856712075765245e-06,-0.0039709932170808315,-8.94339535761901e-08,0.004185892641544342,0.0,0.3933251202106476,0.9905307292938232,1.0087780952453613,0.01139520388096571,0.9979392886161804,0.06642206013202667
