step,lbm_open_boundary_semantics,row_role,step133_mass_damped_candidate,step132_authority_sweep_candidate,target_outlet_flux,outlet_flux_raw_before_correction,outlet_flux_after_correction,outlet_flux_error,outlet_flux_error_filtered,correction_gain_effective,flow_correction_cap_u,correction_delta_abs_sum,correction_delta_abs_sum_run,controller_target_outlet_flux,controller_measured_outlet_flux,controller_raw_flux_error,controller_filtered_flux_error,controller_u_feedback,controller_u_feedback_abs,controller_density_feedback,controller_density_feedback_abs,controller_delta_cap_u,controller_slew_alpha,controller_authority_ratio,controller_saturation_count_step,controller_saturation_count_run,controller_saturation_fraction_run,outlet_plane_ux_min,outlet_plane_ux_max,outlet_plane_ux_mean,outlet_plane_negative_ux_fraction,outlet_plane_rho_mean,outlet_plane_rho_std,midplane_flux,sampled_x_profile_flux,mass_total_delta_rel,validation_claim_allowed,selected96_claim_allowed
0,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025,0.25,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0:0;24:0;47:0,0.0,False,False
25,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,43.58145830855584,1.666939321956826,1.666939321956826,41.91451898659901,4.8702850341796875,0.25,0.005,5.396300792694092,61.54170608520508,43.50697708129883,1.5847604274749756,41.92221665382385,4.8702850341796875,0.000507707882206887,0.000507707882206887,2.3016471004666528e-06,2.3016471004666528e-06,0.00025,0.25,0.1015415764413774,0,0,0.0,0.000437761249486357,0.0008378842612728477,0.0007888703993487521,0.0,0.998615834714109,6.952936743300324e-07,0.0,0:43.5814583086;24:0;47:1.66693932196,0.010718741108532513,False,False
50,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,43.782274837102975,3.5232589113386767,3.5232589113386767,40.259015925764295,9.1447172164917,0.25,0.005,10.876708984375,269.8006896972656,43.77075958251953,3.455699920654297,40.315059661865234,9.1447172164917,0.0010236755479127169,0.0010236755479127169,4.321700089349179e-06,4.321700089349179e-06,0.00025,0.25,0.20473510958254337,0,0,0.0,0.0006374840158969164,0.0017957492964342237,0.0016699883624597053,0.0,0.9970464882756,9.903206610118434e-07,46.19670010803476,0:43.7822748371;24:46.196700108;47:3.52325891134,0.020837624675858937,False,False
75,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,43.789334699237216,6.128550254874036,6.128550254874036,37.66078444436318,12.713229179382324,0.25,0.005,15.457562446594238,603.626708984375,43.79195785522461,5.543319225311279,38.24863862991333,12.713229179382324,0.001454947399906814,0.001454947399906814,6.008142918290105e-06,6.008142918290105e-06,0.00025,0.25,0.2909894799813628,0,0,0.0,0.0007563146064057946,0.0031698907259851694,0.002908420647145249,0.0,0.9958265235608827,2.415386986276431e-05,45.23624641887304,0:43.7893346992;24:45.2362464189;47:6.12855025487,0.030529244228371225,False,False
100,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,43.732701661228255,85.83935692410249,85.83935692410249,-42.106655262874234,8.80871868133545,0.25,0.005,11.99685001373291,978.162841796875,43.739051818847656,85.76554870605469,-42.02649688720703,8.80871868133545,0.0011297373566776514,0.0011297373566776514,4.162910499871941e-06,4.162910499871941e-06,0.00025,0.25,0.22594747133553028,0,0,0.0,0.01322779431939125,0.04370216280221939,0.04071503552161016,0.0,0.9963783090529235,0.0006705111441034772,47.125957184427975,0:43.7327016612;24:47.1259571844;47:85.8393569241,0.02533911767685064,False,False
125,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,43.60767005072543,83.3885733421669,83.3885733421669,-39.78090329144146,2.999023199081421,0.25,0.005,4.586267471313477,1180.928955078125,43.6138916015625,83.46187591552734,-39.847984313964844,2.999023199081421,0.0004320976440794766,0.0004320976440794766,1.4173077715895488e-06,1.4173077715895488e-06,0.00025,0.25,0.08641952881589532,0,0,0.0,0.006943529471755028,0.042471714317798615,0.03946848438954991,0.0,0.9984775916277123,6.412661008452873e-05,67.69473517393227,0:43.6076700507;24:67.6947351739;47:83.3885733422,0.015364686027756072,False,False
150,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,43.503195956932906,81.80193144898146,81.80193144898146,-38.29873549204856,-1.9532543420791626,0.25,0.005,1.7515790462493896,1224.840087890625,43.505653381347656,81.86381530761719,-38.35816192626953,-1.9532543420791626,-0.00016462232451885939,0.00016462232451885939,-9.230881232724641e-07,9.230881232724641e-07,0.00025,0.25,0.03292446490377188,0,0,0.0,0.0042868927121162415,0.042272813618183136,0.03864472170711613,0.0,1.0003622461582176,3.644594322326618e-05,83.07528109059861,0:43.5031959569;24:83.0752810906;47:81.801931449,0.005750491702254268,False,False
175,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,40.284380149242466,79.20463167201228,79.20463167201228,-38.92025152276982,-6.194559097290039,0.25,0.005,7.158786773681641,1341.075439453125,40.6153450012207,79.4117660522461,-38.79642105102539,-6.194559097290039,-0.0006737288204021752,0.0006737288204021752,-2.9274856387928594e-06,2.9274856387928594e-06,0.00025,0.25,0.13474576408043504,0,0,0.0,0.002713173860684037,0.041507042944431305,0.03735901391492815,0.0,1.0019323198240961,2.0546095308743458e-05,79.66987518065451,0:40.2843801492;24:79.6698751807;47:79.204631672,-0.004231942510648989,False,False
200,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,41.08579454951658,74.2170898359388,74.2170898359388,-33.131295286422215,-9.717887878417969,0.25,0.005,11.727713584899902,1582.586669921875,41.06790542602539,74.3983154296875,-33.33041000366211,-9.717887878417969,-0.001103992573916912,0.001103992573916912,-4.59257489637821e-06,4.59257489637821e-06,0.00025,0.25,0.22079851478338242,0,0,0.0,0.0014133398653939366,0.03950786218047142,0.03495860010417863,0.0,1.0033062511671242,1.4863983975254415e-05,74.25782652140015,0:41.0857945495;24:74.2578265214;47:74.2170898359,-0.013091327527464,False,False
225,regularized_plane_flux_controlled_pressure_outlet,plane_flux_control_candidate_48,True,False,40.94886771379005,70.11975105915289,70.11975105915289,-29.17088334536284,-12.25230598449707,0.25,0.005,15.041862487792969,1920.960693359375,40.94691848754883,70.27613830566406,-29.329219818115234,-12.25230598449707,-0.0014158295234665275,0.0014158295234665275,-5.7903148444893304e-06,5.7903148444893304e-06,0.00025,0.25,0.2831659046933055,0,0,0.0,0.0008851459133438766,0.03786265477538109,0.03299596749141809,0.0,1.0042987776275845,1.3884414172065799e-05,35.684849228485206,0:40.9488677138;24:35.6848492285;47:70.1197510592,-0.02074177984192864,False,False
