step,total_mpm_substeps,coupling_mode,rho_min,rho_max,lbm_max_v,fluid_mean_ux,projection_zone_fluid_mean_ux,far_field_fluid_mean_ux,solid_mean_vx_norm,mpm_min_J,mpm_max_speed,projected_mass,active_cell_count,cell_force_max_norm,hydro_force_max_norm,bb_link_count,bb_max_correction,active_reaction_particle_count,max_grid_reaction_norm,elapsed_seconds
0,0,moving_boundary,1.0,1.0,0.0,0.0,0.0,0.0,0.026045124977827072,1.0,0.02604166604578495,0.0,0,0.0,0.0,0,0.0,0,0.0,2.339696599985473
10,100,moving_boundary,0.9888914823532104,1.0172828435897827,0.008981292136013508,0.00011713120329659432,0.00026244702166877687,8.182215970009565e-05,0.03333436697721481,0.9971733689308167,0.06890903413295746,0.027000002562999725,4913,0.0,0.4111795425415039,6120,0.003840248566120863,8622,4.1133075683319476e-06,52.94798609998543
20,200,moving_boundary,0.9897507429122925,1.0139954090118408,0.009996147826313972,0.00020061737450305372,0.0003751477343030274,0.00015296215133275837,0.04027985408902168,0.9928039908409119,0.06120704114437103,0.02699999138712883,4913,0.0,0.41100364923477173,5964,0.0029673518147319555,8622,4.147972958890023e-06,53.35920559999067
30,300,moving_boundary,0.9916387796401978,1.0064411163330078,0.011355298571288586,0.000252056575845927,0.0004190006584394723,0.00021326038404367864,0.0463772714138031,0.9923997521400452,0.06636349111795425,0.02699999324977398,4624,0.0,0.4080033600330353,5976,0.003602345008403063,8718,4.130316028749803e-06,53.76599450001959
