step,total_mpm_substeps,reaction_transfer_mode,area_policy,area_scale,raw_area_scale,area_proxy_total,area_weighted_hydro_sum_x,area_weighted_hydro_sum_y,area_weighted_hydro_sum_z,bb_link_count,active_reaction_particle_count,max_grid_reaction_norm,net_grid_reaction_force_x,net_grid_reaction_force_y,net_grid_reaction_force_z,cell_force_max_norm,hydro_force_max_norm,rho_min,rho_max,lbm_max_v,mpm_min_J,mpm_max_speed
0,0,engineering,engineering,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.02604166604578495
10,100,engineering,engineering,1.0,1.0,0.0,0.0,0.0,0.0,6120,8622,4.1133075683319476e-06,0.005055055022239685,-1.2446783159703045e-08,0.005127298180013895,0.0,0.4111795425415039,0.9888914823532104,1.0172828435897827,0.008981292136013508,0.9971733689308167,0.06890903413295746
20,200,engineering,engineering,1.0,1.0,0.0,0.0,0.0,0.0,5964,8622,4.147972958890023e-06,0.004477496724575758,-4.981023149497332e-09,0.005128118209540844,0.0,0.41100364923477173,0.9897507429122925,1.0139954090118408,0.009996147826313972,0.9928039908409119,0.06120704114437103
30,300,engineering,engineering,1.0,1.0,0.0,0.0,0.0,0.0,5976,8718,4.130316028749803e-06,0.0038150143809616566,5.895750998519134e-09,0.004931747913360596,0.0,0.4080033600330353,0.9916387796401978,1.0064411163330078,0.011355298571288586,0.9923997521400452,0.06636349111795425
