step,lbm_open_boundary_semantics,row_role,step134_outlet_stationarity_candidate,step133_mass_damped_candidate,step132_authority_sweep_candidate,open_boundary_flux_control_measure_plane_offset,open_boundary_outlet_flux_drop_guard_enabled,open_boundary_outlet_flux_drop_guard_min_ratio,target_outlet_flux,outlet_flux_raw_before_correction,outlet_flux_after_correction,outlet_flux_error,outlet_flux_error_filtered,correction_gain_effective,flow_correction_cap_u,correction_delta_abs_sum,correction_delta_abs_sum_run,controller_target_outlet_flux,controller_measured_outlet_flux,controller_raw_flux_error,controller_filtered_flux_error,controller_u_feedback,controller_u_feedback_abs,controller_density_feedback,controller_density_feedback_abs,controller_delta_cap_u,controller_slew_alpha,controller_authority_ratio,controller_saturation_count_step,controller_saturation_count_run,controller_saturation_fraction_run,controller_measure_plane_offset,controller_drop_guard_active_step,controller_drop_guard_activation_count_run,controller_drop_guard_activation_fraction_run,controller_drop_guard_reference_flux,controller_true_outlet_flux_for_guard,outlet_plane_ux_min,outlet_plane_ux_max,outlet_plane_ux_mean,outlet_plane_negative_ux_fraction,outlet_plane_rho_mean,outlet_plane_rho_std,midplane_flux,near_outlet_flux_xminus1,near_outlet_flux_xminus2,near_outlet_flux_xminus3,near_outlet_to_outlet_flux_ratio,sampled_x_profile_flux,mass_total_delta_rel,validation_claim_allowed,selected96_claim_allowed
0,regularized_plane_flux_controlled_pressure_outlet,tiny_smoke,False,False,False,1,True,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.5,0.0,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0:0;4:0;7:0,0.0,False,False
5,regularized_plane_flux_controlled_pressure_outlet,tiny_smoke,False,False,False,1,True,0.7,0.3942313736179406,0.00246156194211781,0.00246156194211781,0.39176981167582275,0.019647710025310516,0.25,0.005,0.017723290249705315,0.036192286759614944,0.355624794960022,0.00026144087314605713,0.3553633540868759,0.019647710025310516,0.0002209271478932351,0.0002209271478932351,6.139909487501427e-07,6.139909487501427e-07,0.0005,0.5,0.04418542957864702,0,0,0.0,1,0,0,0.0,0.355624794960022,0.0013326816260814667,0.0001390264369547367,0.0001686598698142916,0.00015388938390969997,0.0,0.999728623777628,7.733903636048248e-08,0.0017460435565184486,0.0006928499887524778,0.00010517798419826287,0.0017460435565184486,0.28146762301515876,0:0.394231373618;4:0.00174604355652;7:0.00246156194212,0.012320152949541807,False,False
10,regularized_plane_flux_controlled_pressure_outlet,tiny_smoke,False,False,False,1,True,0.7,0.3228911425588037,0.016849908988993606,0.016849908988993606,0.30604123356981006,0.053162507712841034,0.25,0.005,0.05902798846364021,0.25034305453300476,0.3361305892467499,0.012152617797255516,0.32397797144949436,0.053162507712841034,0.0007361891912296414,0.0007361891912296414,1.6613284969935194e-06,1.6613284969935194e-06,0.0005,0.5,0.1472378382459283,0,0,0.0,1,0,0,0.0,0.3361305892467499,0.011255662888288498,0.0008070195908658206,0.0013347301864996552,0.001054672171449056,0.0,0.9985267221927643,6.651628664331157e-06,0.21480062201830985,0.02686540966369981,0.08530137808881538,0.21480062201830985,1.5943949419102708,0:0.322891142559;4:0.214800622018;7:0.016849908989,0.025873982347548008,False,False
15,regularized_plane_flux_controlled_pressure_outlet,tiny_smoke,False,False,False,1,True,0.7,0.3179002550616137,0.2945143812492135,0.2945143812492135,0.023385873812400204,0.06632289290428162,0.25,0.005,0.08146725594997406,0.6258403658866882,0.3135531544685364,0.2517389953136444,0.06181415915489197,0.06632289290428162,0.0010162687394768,0.0010162687394768,2.07259040507779e-06,2.07259040507779e-06,0.0005,0.5,0.20325374789536,0,0,0.0,1,0,0,0.0,0.3135531544685364,0.18533462285995483,0.013207205571234226,0.023963212966918945,0.018397397827357054,0.0,1.0005945712327957,0.0003320435184497366,0.3649402372531464,0.34096617144003816,0.3869204324027602,0.3649402372531464,1.1577233342351385,0:0.317900255062;4:0.364940237253;7:0.294514381249,0.0341799920424819,False,False
20,regularized_plane_flux_controlled_pressure_outlet,tiny_smoke,False,False,False,1,True,0.7,0.328822828791113,0.7055732434729232,0.7055732434729232,-0.37675041468181014,0.04464259743690491,0.25,0.005,0.06260453164577484,0.9926521182060242,0.3287091553211212,0.591829240322113,-0.2631200850009918,0.04464259743690491,0.0007811611285433173,0.0007811611285433173,1.3950811990071088e-06,1.3950811990071088e-06,0.0005,0.5,0.15623222570866346,0,0,0.0,1,0,0,0.0,0.591829240322113,0.6961956024169922,0.033561863005161285,0.056209348142147064,0.04427506658248603,0.0,0.995879054069519,0.0007936595649828332,0.3808281853840372,0.6150685118898284,0.47641027267013136,0.3808281853840372,0.8717287929774395,0:0.328822828791;4:0.380828185384;7:0.705573243473,0.024846829008311033,False,False
